ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 67.199 3.38343 43.607
68 1.65705 5.04437 45.3412
69 67.1765 3.32717 47.0628
70 1.66631 5.07153 48.7365
71 67.1897 3.30005 50.3344
72 1.674 4.99018 52.0742
73 67.1659 3.37142 53.7855
74 1.71439 5.02418 55.421
75 0.0715315 3.33567 57.1211
76 1.59834 5.04618 58.7909
77 0.0258025 3.327 60.4805
78 1.67069 5.08934 62.1791
79 0.0413682 3.36006 63.8846
80 1.61746 5.08801 65.5804
81 67.1314 6.72638 0.0849808
82 1.63841 8.29845 1.75374
83 67.1786 6.67371 3.32712
84 1.64874 8.39674 4.9798
85 0.0262141 6.6935 6.69663
86 1.72361 8.36443 8.37888
87 67.1973 6.65927 10.0106
88 1.71195 8.30385 11.7946
89 0.00217805 6.68074 13.5311
90 1.68507 8.37473 15.1886
91 67.1626 6.71032 16.7456
92 1.65442 8.35826 18.4533
93 0.00204938 6.70775 20.1819
94 1.72397 8.32117 21.8289
95 0.0304989 6.73787 23.483
96 1.70532 8.41888 25.1922
97 67.1785 6.71321 26.858
98 1.66375 8.405 28.56
99 67.159 6.80078 30.2149
100 1.67884 8.41394 31.883
101 0.0341651 6.75996 33.6066
102 1.7643 8.33982 35.2771
103 67.1956 6.78487 36.9624
104 1.71223 8.38302 38.6446
105 67.1931 6.71322 40.3546
106 1.6099 8.44773 42.0216
107 67.1865 6.6917 43.6164
108 1.64415 8.44942 45.3528
109 67.1778 6.72033 47.0195
110 1.70405 8.34841 48.6175
111 67.1809 6.76952 50.3797
112 1.77918 8.34174 52.1221
113 0.0227957 6.74101 53.8045
114 1.64512 8.41266 55.4554
115 67.1977 6.72175 57.0901
116 1.62323 8.39423 58.7787
117 67.1391 6.7482 60.504
118 1.69069 8.37033 62.1176
119 67.1827 6.73174 63.779
120 1.62377 8.32818 65.5216
121 67.165 9.98557 0.0256853
122 1.64548 11.7603 1.76162
123 67.1953 10.047 3.38482
124 1.66943 11.7528 5.04882
125 0.0757791 10.0704 6.7456
126 1.66674 11.8213 8.37825
127 0.0516802 10.0085 10.1113
128 1.69433 11.8048 11.7635
129 0.0513422 10.055 13.4149
130 1.67845 11.7375 15.1696
131 67.1853 10.0395 16.8294
132 1.64958 11.742 18.4206
133 0.0510244 10.064 20.1265
134 1.7249 11.7433 21.8657
135 0.0196316 10.0071 23.5191
136 1.67395 11.7167 25.1745
137 67.177 10.0289 26.9277
138 1.72919 11.6806 28.6198
139 0.00630151 10.0548 30.2727
140 1.72757 11.6604 31.902
141 67.175 9.98643 33.6342
142 1.63798 11.7602 35.2504
143 67.18 10.0104 36.8619
144 1.68852 11.6675 38.6364
145 0.00974496 10.0142 40.3422
146 1.6596 11.6958 42.0269
147 0.00974728 10.137 43.6651
148 1.68524 11.7178 45.3306
149 67.132 10.1566 46.9353
150 1.64081 11.8111 48.7281
151 0.108552 9.99928 50.4495
152 1.70947 11.8247 52.1161
153 0.0449338 10.0761 53.772
154 1.65541 11.8191 55.5174
155 0.0204096 10.0711 57.1136
156 1.6894 11.8128 58.7633
157 67.1411 10.0348 60.5054
158 1.6566 11.7387 62.0683
159 67.1517 10.0425 63.7879
160 1.64381 11.7423 65.5731
161 67.1298 13.4731 0.0959907
162 1.65365 15.0683 1.78816
163 0.0360635 13.4531 3.46956
164 1.69098 15.0773 5.06701
165 0.0647496 13.416 6.63009
166 1.63347 15.0912 8.32367
167 0.120839 13.5098 10.1368
168 1.69268 15.0774 11.7895
169 67.1902 13.4822 13.4456
170 1.55495 15.0893 15.0933
171 67.1751 13.4377 16.8063
172 1.65035 15.0833 18.4067
173 67.1929 13.438 20.2153
174 1.74011 15.1105 21.8305
175 67.1229 13.4422 23.5163
176 1.69505 15.144 25.2288
177 0.0449129 13.434 26.9137
178 1.73437 15.0582 28.5745
179 0.0583473 13.4078 30.2462
180 1.75366 15.0566 31.9083
181 67.1859 13.3597 33.5719
182 1.73305 15.0679 35.2561
183 0.023227 13.3974 36.9546
184 1.70324 15.0995 38.6292
185 0.125694 13.4061 40.3538
186 1.68833 15.0793 42.0698
187 0.011178 13.3525 43.6658
188 1.66933 15.0556 45.3819
189 67.0789 13.3802 46.9395
190 1.63631 15.1133 48.6937
191 67.1808 13.5856 50.538
192 1.71856 15.1539 52.1367
193 67.1865 13.5002 53.793
194 1.63697 15.0992 55.5147
195 67.1445 13.4647 57.1362
196 1.67733 15.1315 58.7685
197 0.0391162 13.5217 60.4435
198 1.66474 15.1197 62.1108
199 67.1878 13.4265 63.787
200 1.59672 15.1193 65.5109
201 67.1215 16.8107 0.0947437
202 1.59082 18.5368 1.68553
203 67.1923 16.7449 3.38869
204 1.63622 18.4424 5.02012
205 0.00603942 16.754 6.64967
206 1.56542 18.3836 8.33629
207 67.1882 16.7497 10.0804
208 1.58954 18.4577 11.7682
209 67.1831 16.7217 13.4266
210 1.64183 18.4327 15.1379
211 0.0056893 16.7553 16.786
212 1.71685 18.5025 18.4273
213 0.00472921 16.7561 20.1342
214 1.74143 18.4717 21.841
215 0.00119258 16.7511 23.5664
216 1.72471 18.4925 25.255
217 0.0218781 16.6898 26.9043
218 1.74839 18.4585 28.5557
219 0.0228295 16.7521 30.2317
220 1.74191 18.4978 31.857
221 67.166 16.773 33.5759
222 1.68842 18.4813 35.2859
223 67.1706 16.7819 36.9221
224 1.63616 18.5077 38.726
225 2.89047e-05 16.7755 40.3708
226 1.65578 18.5144 42.0285
227 67.1569 16.7744 43.7111
228 1.61289 18.523 45.4234
229 67.1143 16.692 46.9487
230 1.61775 18.4544 48.627
231 0.00945206 16.8501 50.4774
232 1.72133 18.4697 52.2115
233 67.1862 16.7543 53.74
234 1.66518 18.4748 55.3934
235 0.0152924 16.7891 57.1702
236 1.72429 18.4951 58.8645
237 0.0345824 16.7557 60.4126
238 1.66111 18.4727 62.1725
239 67.1912 16.7643 63.7798
240 1.62065 18.4918 65.5398
241 67.15 20.1693 67.184
242 1.6451 21.896 1.66863
243 67.1269 20.1156 3.32446
244 1.64527 21.8997 4.98761
245 67.1879 20.0965 6.65758
246 1.62668 21.8694 8.31361
247 67.1382 20.121 10.1017
248 1.6024 21.7604 11.795
249 67.1538 20.1173 13.4277
250 1.75192 21.8161 15.1073
251 0.0864389 20.1661 16.7888
252 1.74733 21.7573 18.4411
253 0.116754 20.1209 20.0953
254 1.74896 21.7681 21.8767
255 67.1461 20.1074 23.554
256 1.76379 21.8446 25.182
257 0.0535366 20.2316 26.948
258 1.73729 21.9144 28.5631
259 67.1922 20.1766 30.1979
260 1.71139 21.8705 31.9355
261 67.1714 20.1388 33.6154
262 1.71384 21.9 35.2857
263 0.0196842 20.1964 36.9813
264 1.78977 21.8515 38.7505
265 67.1996 20.2033 40.4008
266 1.71934 21.8774 42.0281
267 6.69147e-05 20.2425 43.676
268 1.68846 21.8805 45.3455
269 0.00463278 20.2845 47.0327
270 1.68518 21.8805 48.6607
271 0.0371266 20.1497 50.4045
272 1.72314 21.8031 52.0953
273 0.00194263 20.1323 53.7582
274 1.63517 21.7857 55.4128
275 0.00609247 20.1208 57.1209
276 1.63497 21.8835 58.7693
277 67.1884 20.1706 60.5109
278 1.63744 21.8605 62.129
279 67.1276 20.2414 63.9129
280 1.62287 21.8909 65.6279
281 67.0692 23.5355 0.0463622
282 1.67945 25.2757 1.68972
283 67.0957 23.5661 3.26584
284 1.65249 25.3264 4.94701
285 67.1813 23.6813 6.70234
286 1.65376 25.2597 8.32796
287 0.0159741 23.5862 10.0715
288 1.66623 25.2249 11.8104
289 67.1676 23.4693 13.3841
290 1.6842 25.1619 15.1118
291 0.0727308 23.4205 16.7853
292 1.71908 25.1783 18.4309
293 0.066844 23.5318 20.1479
294 1.80108 25.2384 21.8994
295 67.1985 23.5386 23.5402
296 1.76576 25.1596 25.161
297 67.1732 23.5492 26.9086
298 1.78902 25.1947 28.5445
299 0.0491716 23.5836 30.2358
300 1.68897 25.1974 31.9707
301 67.1516 23.5789 33.6124
302 1.68285 25.1996 35.2507
303 0.000896103 23.5081 36.9823
304 1.73855 25.2031 38.6706
305 0.0062332 23.536 40.3656
306 1.78767 25.1584 42.0435
307 67.1655 23.5716 43.6628
308 1.61285 25.2261 45.438
309 67.1831 23.5692 47.0209
310 1.67599 25.272 48.7497
311 0.0110971 23.4984 50.3647
312 1.69159 25.23 52.0438
313 0.034738 23.4915 53.837
314 1.71024 25.2049 55.4336
315 67.1555 23.5652 57.079
316 1.65407 25.111 58.7683
317 0.0211539 23.5517 60.5085
318 1.64181 25.1623 62.2427
319 67.1835 23.4629 63.8773
320 1.65166 25.2443 65.5782
321 67.0941 26.9861 0.034156
322 1.62035 28.4982 1.72403
323 67.1504 26.9571 3.3351
324 1.65829 28.5577 5.00552
325 0.0359638 27.0149 6.71252
326 1.70586 28.6743 8.40069
327 0.0099901 26.9063 10.0753
328 1.72819 28.6831 11.765
329 67.1589 26.9459 13.3775
330 1.69075 28.6431 15.0184
331 0.0238061 26.9561 16.7446
332 1.74359 28.5795 18.446
333 0.000956181 26.885 20.1368
334 1.69137 28.5178 21.7904
335 0.0879694 26.9116 23.4555
336 1.70659 28.4747 25.1977
337 0.0180927 26.8626 26.9043
338 1.72957 28.6079 28.5779
339 0.0301228 26.8793 30.3232
340 1.59999 28.5702 32.0205
341 67.117 26.812 33.601
342 1.6391 28.5432 35.254
343 67.1751 26.7955 36.9372
344 1.75053 28.5948 38.6378
345 0.000709041 26.9015 40.3434
346 1.74135 28.5855 42.0161
347 67.1972 26.8771 43.6893
348 1.63955 28.5508 45.3776
349 67.1672 26.9238 47.0284
350 1.68258 28.6049 48.7211
351 0.0166332 27.0324 50.3701
352 1.72956 28.5936 52.0374
353 0.0165852 26.9016 53.7802
354 1.7155 28.585 55.4367
355 67.1756 26.8639 57.125
356 1.71242 28.5953 58.7426
357 0.0396037 26.8417 60.4504
358 1.67119 28.5218 62.2321
359 67.1714 26.8791 63.8575
360 1.61143 28.5872 65.5232
361 67.1847 30.2013 0.0315064
362 1.62751 31.9001 1.57934
363 0.00573061 30.2306 3.32774
364 1.71834 31.9286 5.09792
365 0.0112806 30.2282 6.73778
366 1.67544 31.8882 8.43758
367 67.1554 30.2753 10.0415
368 1.70912 31.8159 11.7504
369 67.1143 30.2812 13.3693
370 1.75026 31.8904 15.0305
371 67.1632 30.2552 16.7354
372 1.70657 31.8509 18.4739
373 0.00822795 30.1805 20.1187
374 1.67033 31.8763 21.7612
375 0.0138732 30.2164 23.5181
376 1.62871 31.9567 25.2415
377 0.00810104 30.2131 26.9245
378 1.66767 31.9065 28.6281
379 67.1862 30.2664 30.2423
380 1.64213 31.9273 31.8917
381 67.1777 30.3913 33.6407
382 1.66945 31.9236 35.3336
383 67.1954 30.2805 36.9476
384 1.72199 31.957 38.5953
385 67.1528 30.2214 40.2849
386 1.72235 31.8806 42.0512
387 0.00761255 30.1962 43.7571
388 1.72539 31.8582 45.442
389 67.1863 30.1275 47.0571
390 1.7298 31.7763 48.7552
391 0.0111139 30.1768 50.3939
392 1.68103 31.8749 52.0022
393 0.0848956 30.1982 53.6436
394 1.73276 31.8718 55.4157
395 0.0408106 30.1934 57.1239
396 1.67927 31.9349 58.7701
397 0.0612519 30.2208 60.5793
398 1.72887 31.9359 62.2389
399 0.0852738 30.2798 63.8023
400 1.62743 31.8574 65.5386
401 67.1722 33.5365 67.1771
402 1.67617 35.2343 1.66004
403 67.1942 33.5584 3.33968
404 1.72019 35.2469 5.02456
405 0.040678 33.5564 6.82149
406 1.72199 35.2297 8.4513
407 0.0676529 33.53 10.125
408 1.69138 35.2817 11.6954
409 0.0740221 33.565 13.368
410 1.7004 35.2805 15.0725
411 0.0204145 33.5717 16.8614
412 1.64292 35.383 18.4974
413 67.1742 33.6933 20.1368
414 1.71669 35.3459 21.7722
415 67.1901 33.6572 23.3717
416 1.68554 35.3607 25.1681
417 0.0239602 33.6249 27.011
418 1.69803 35.312 28.586
419 67.1775 33.6207 30.2974
420 1.62296 35.3071 32.0019
421 67.199 33.5775 33.6492
422 1.63593 35.3093 35.308
423 0.0105697 33.6019 36.917
424 1.74542 35.1618 38.6184
425 67.1712 33.5688 40.3124
426 1.75633 35.2232 41.9817
427 67.1998 33.6042 43.725
428 1.72437 35.2624 45.4352
429 0.0635852 33.5556 47.1192
430 1.78076 35.2839 48.6626
431 0.0104164 33.575 50.3462
432 1.71311 35.2767 52.1144
433 0.0159749 33.5534 53.7177
434 1.72906 35.2506 55.3442
435 67.1568 33.6515 57.0574
436 1.64825 35.3312 58.8244
437 0.0025776 33.6515 60.6301
438 1.74314 35.2664 62.2137
439 0.0708504 33.5913 63.797
440 1.73791 35.2042 65.5104
441 0.0226536 36.9364 67.1492
442 1.64487 38.6096 1.68037
443 0.0138843 36.931 3.30749
444 1.68158 38.6144 5.06711
445 67.1713 36.9725 6.73568
446 1.6716 38.6177 8.39431
447 0.0176919 36.9366 10.063
448 1.56205 38.7475 11.7947
449 67.1517 36.9475 13.4387
450 1.62612 38.8034 15.0692
451 0.00209596 37.086 16.781
452 1.67715 38.7037 18.535
453 0.0451257 37.0455 20.2256
454 1.71811 38.6694 21.8557
455 0.0152597 37.0182 23.4589
456 1.71612 38.6775 25.1804
457 0.0484938 36.9914 26.8613
458 1.70928 38.6357 28.5595
459 0.0200316 36.9511 30.2504
460 1.68269 38.6241 31.9271
461 67.1893 36.9745 33.6339
462 1.59912 38.6084 35.1856
463 0.00762136 36.9394 36.9537
464 1.71279 38.6616 38.7088
465 0.118718 36.9097 40.3113
466 1.77005 38.6848 41.9319
467 0.0395713 36.9754 43.6926
468 1.75332 38.6077 45.4574
469 0.0492693 36.9978 47.1132
470 1.698 38.6077 48.7084
471 67.1954 36.9279 50.3405
472 1.69543 38.6376 52.0223
473 0.00423993 37.0034 53.7566
474 1.68526 38.7138 55.4381
475 67.1694 36.9648 57.0692
476 1.70679 38.6731 58.8279
477 67.1986 36.9115 60.6537
478 1.76772 38.6577 62.175
479 0.0654789 36.9281 63.8435
480 1.68971 38.6855 65.5295
481 0.0364579 40.2836 0.0227516
482 1.73641 42.0644 1.65676
483 0.0561718 40.337 3.39767
484 1.68508 41.9814 5.05802
485 0.0157682 40.3467 6.72682
486 1.70936 42.0403 8.41178
487 67.1712 40.396 10.0356
488 1.71424 41.9967 11.7822
489 67.0545 40.4033 13.3794
490 1.65077 41.9852 15.0553
491 0.000614203 40.3324 16.8722
492 1.66894 41.9394 18.5184
493 0.0796568 40.3227 20.187
494 1.67231 42.0291 21.8578
495 0.069925 40.3307 23.4402
496 1.68163 41.9928 25.2131
497 67.1717 40.3101 26.914
498 1.68496 41.9921 28.5411
499 67.1826 40.3455 30.239
500 1.65592 41.9648 31.8739
501 67.1303 40.3229 33.5555
502 1.5559 42.0544 35.2619
503 67.1237 40.2301 36.8825
504 1.55479 42.0031 38.5543
505 67.1872 40.3256 40.3179
506 1.66921 42.0197 42.0376
507 0.020161 40.2176 43.7503
508 1.66651 42.0835 45.3649
509 0.0391921 40.2551 47.0328
510 1.67636 41.9944 48.6987
511 0.0360617 40.3001 50.3493
512 1.73518 41.9602 52.0602
513 67.1917 40.3529 53.7394
514 1.70665 41.9561 55.4144
515 0.0113009 40.3537 57.0982
516 1.7193 41.9749 58.8636
517 67.1941 40.3602 60.5716
518 1.84385 42.0223 62.1478
519 0.0107294 40.3715 63.7916
520 1.75051 41.9901 65.5536
521 0.0267399 43.728 0.00695587
522 1.67604 45.3669 1.72786
523 0.000739414 43.7144 3.46288
524 1.65603 45.4667 5.12171
525 0.0244326 43.7317 6.73131
526 1.7225 45.4177 8.39808
527 0.0120617 43.7346 10.075
528 1.78335 45.4251 11.7624
529 67.1848 43.656 13.3756
530 1.69926 45.4071 15.1115
531 0.053754 43.7068 16.8704
532 1.67469 45.4847 18.4093
533 0.0802377 43.718 20.1382
534 1.67569 45.4327 21.8415
535 0.0607067 43.6804 23.5442
536 1.69662 45.4313 25.2688
537 0.0779424 43.6929 26.9003
538 1.65563 45.443 28.5006
539 67.1796 43.6942 30.2449
540 1.65566 45.4326 31.9882
541 67.1627 43.6835 33.4399
542 1.61953 45.3682 35.1394
543 67.1628 43.8837 36.9709
544 1.68086 45.3966 38.6257
545 67.1784 43.7881 40.3223
546 1.71282 45.4295 42.0651
547 0.019312 43.7806 43.7179
548 1.69216 45.4351 45.3823
549 0.0693377 43.6955 47.0337
550 1.64479 45.4231 48.6158
551 0.0853121 43.7164 50.4606
552 1.68249 45.3716 52.161
553 67.1967 43.6599 53.7409
554 1.6922 45.3145 55.412
555 0.0358742 43.6447 57.1286
556 1.72944 45.3057 58.8482
557 67.1808 43.6335 60.5503
558 1.794 45.376 62.1304
559 0.0601579 43.648 63.81
560 1.76568 45.4219 65.5899
561 0.0462168 47.0768 67.1699
562 1.73534 48.6728 1.68497
563 67.1801 47.0172 3.44517
564 1.70186 48.7708 5.14592
565 67.1672 47.0662 6.74253
566 1.69145 48.6854 8.39707
567 0.0436364 47.0862 10.0686
568 1.78522 48.7892 11.7571
569 0.0718661 47.1382 13.4407
570 1.72767 48.7127 15.1216
571 0.0816862 47.1343 16.7708
572 1.72606 48.7445 18.407
573 0.0617389 47.1357 20.1144
574 1.67976 48.7505 21.8469
575 0.0622391 47.1229 23.5921
576 1.68504 48.7362 25.2572
577 0.02753 47.1375 26.9035
578 1.65142 48.7975 28.5412
579 67.1408 47.1223 30.2759
580 1.60452 48.784 31.9048
581 67.1642 47.1146 33.5403
582 1.58611 48.8154 35.2452
583 67.192 47.0716 36.995
584 1.70953 48.7718 38.5848
585 67.1573 47.0523 40.2105
586 1.69349 48.6454 42.0638
587 67.1416 47.0376 43.747
588 1.69569 48.5553 45.3974
589 67.093 47.0626 47.0212
590 1.70524 48.6316 48.6224
591 0.00820453 47.0286 50.4495
592 1.65549 48.7394 52.1356
593 67.1527 47.039 53.7701
594 1.6957 48.7023 55.438
595 0.026456 46.9975 57.1066
596 1.70479 48.6822 58.8398
597 67.1786 46.9882 60.4721
598 1.71139 48.6528 62.1502
599 0.0341306 47.0068 63.8387
600 1.77863 48.6062 65.5134
601 0.0568476 50.3567 0.00322677
602 1.64089 52.0828 1.75309
603 0.0542996 50.3829 3.39355
604 1.68693 52.0128 5.07793
605 0.0855204 50.3825 6.80484
606 1.72802 52.0673 8.46336
607 0.0976084 50.3793 9.99943
608 1.7416 52.043 11.7476
609 0.0372627 50.3311 13.4792
610 1.68266 51.9803 15.132
611 0.0797767 50.2852 16.7471
612 1.71908 52.0311 18.4782
613 0.0337976 50.3147 20.1256
614 1.68847 52.0742 21.8016
615 0.0937039 50.4178 23.5237
616 1.70254 52.1022 25.2712
617 0.0302342 50.3899 26.8686
618 1.69678 52.0825 28.525
619 67.1992 50.4044 30.245
620 1.64137 52.125 31.8829
621 67.1708 50.4667 33.5432
622 1.67128 52.089 35.2548
623 67.1981 50.3967 36.9414
624 1.69324 52.034 38.6445
625 0.0136628 50.2738 40.3119
626 1.66284 52.079 41.9953
627 0.0335536 50.3888 43.8101
628 1.75193 52.0777 45.3386
629 0.00874769 50.3925 46.9738
630 1.77276 52.0416 48.7351
631 67.0992 50.3008 50.3833
632 1.73682 51.9817 52.0528
633 67.1641 50.32 53.8004
634 1.77574 51.9901 55.443
635 0.136752 50.3145 57.1014
636 1.737 52.0645 58.8366
637 0.0867992 50.3562 60.5152
638 1.68423 52.0772 62.192
639 0.0655625 50.2906 63.8359
640 1.72234 52.0481 65.4754
641 67.1549 53.721 67.1668
642 1.62663 55.4309 1.71585
643 67.1892 53.7587 3.41648
644 1.66851 55.4336 5.08671
645 0.0436156 53.6553 6.75895
646 1.69706 55.4124 8.45277
647 0.0411348 53.7248 10.0955
648 1.6495 55.3646 11.6946
649 0.0324711 53.7462 13.403
650 1.75972 55.3889 15.1618
651 0.0362749 53.7615 16.8139
652 1.74172 55.4149 18.4458
653 0.0715832 53.8068 20.1752
654 1.77377 55.4178 21.902
655 0.0805506 53.702 23.5176
656 1.70156 55.3365 25.2079
657 0.0248896 53.7274 26.8959
658 1.72281 55.3371 28.5873
659 67.1358 53.7124 30.339
660 1.6833 55.3344 31.9454
661 67.1283 53.7427 33.4858
662 1.6153 55.4178 35.2257
663 67.19 53.7753 36.9902
664 1.68962 55.4818 38.668
665 0.0129592 53.8195 40.3139
666 1.64608 55.4572 41.9795
667 67.1138 53.7546 43.7163
668 1.69856 55.452 45.3386
669 0.0214656 53.6459 46.9929
670 1.686 55.4801 48.7439
671 0.0469639 53.7057 50.3829
672 1.69546 55.4602 52.0374
673 67.1995 53.6984 53.759
674 1.79132 55.4479 55.4239
675 0.0750374 53.7248 57.0938
676 1.68937 55.4383 58.8636
677 67.1912 53.7052 60.5261
678 1.67729 55.4307 62.143
679 67.1623 53.7868 63.8668
680 1.69458 55.4489 65.5105
681 67.1989 57.1044 0.00683773
682 1.60571 58.8522 1.66041
683 67.1455 57.1562 3.4026
684 1.74248 58.8472 5.12125
685 67.1592 57.1175 6.74379
686 1.72443 58.7872 8.352
687 0.00921595 57.0657 10.0833
688 1.69724 58.7684 11.7705
689 0.0536171 57.0543 13.4161
690 1.73604 58.7941 15.1382
691 0.0719338 57.0349 16.7963
692 1.72717 58.7307 18.2998
693 0.131389 57.1009 20.1528
694 1.76041 58.7148 21.9863
695 0.128439 57.0519 23.5543
696 1.71465 58.7844 25.2496
697 0.0322168 57.0451 26.9193
698 1.70022 58.7863 28.5683
699 67.186 57.0337 30.2667
700 1.66175 58.7611 31.908
701 67.1576 57.114 33.5526
702 1.66635 58.8288 35.2393
703 67.1835 57.1825 36.973
704 1.71007 58.8667 38.7058
705 0.0801922 57.2008 40.3482
706 1.68268 58.8827 41.981
707 0.00578854 57.1958 43.6171
708 1.76745 58.8648 45.3312
709 0.0929849 57.2587 47.076
710 1.73005 58.86 48.7172
711 0.0258459 57.2246 50.4053
712 1.71023 58.8456 52.1127
713 67.1683 57.1297 53.7471
714 1.75006 58.7824 55.4097
715 0.0276676 57.1104 57.0924
716 1.72746 58.7837 58.7368
717 0.0165755 57.2441 60.4724
718 1.62902 58.8736 62.2608
719 67.1934 57.1499 63.8798
720 1.57561 58.8264 65.5554
721 67.1854 60.569 0.0388846
722 1.71665 62.1647 1.78404
723 67.1205 60.4981 3.42397
724 1.70641 62.2029 5.07217
725 67.1813 60.5203 6.68556
726 1.73551 62.2118 8.38395
727 67.1861 60.4892 10.0559
728 1.71839 62.1568 11.7411
729 0.0289447 60.4992 13.4155
730 1.73309 62.1369 15.1208
731 0.0493428 60.4544 16.7321
732 1.71268 62.0969 18.4574
733 0.0971349 60.3383 20.2202
734 1.7675 62.0624 21.8496
735 0.020057 60.424 23.5144
736 1.74121 62.0545 25.3091
737 67.1734 60.3678 26.8918
738 1.69103 62.0905 28.4988
739 0.0108611 60.4095 30.2354
740 1.63537 62.1413 31.8971
741 67.1895 60.4402 33.6523
742 1.62251 62.1067 35.1679
743 67.1504 60.4323 36.9511
744 1.66183 62.1166 38.7256
745 67.1752 60.4565 40.4184
746 1.69606 62.1365 42.0104
747 67.1951 60.4944 43.655
748 1.73569 62.1487 45.3696
749 67.1619 60.577 47.0338
750 1.69826 62.1651 48.7217
751 67.1655 60.4709 50.3804
752 1.72447 62.1956 52.0652
753 0.000810477 60.552 53.7474
754 1.77734 62.2554 55.4343
755 0.0460534 60.5172 57.0909
756 1.74118 62.2029 58.7421
757 0.0217879 60.463 60.4382
758 1.64731 62.1507 62.2021
759 67.1905 60.5056 63.8919
760 1.59489 62.134 65.5414
761 0.0362707 63.8354 0.0959065
762 1.73398 65.527 1.72296
763 67.192 63.8984 3.38629
764 1.77352 65.4969 5.08679
765 0.0714205 63.8282 6.70094
766 1.7453 65.4842 8.36989
767 0.0503731 63.8507 10.0695
768 1.72324 65.4847 11.6907
769 0.0860809 63.8004 13.4276
770 1.71661 65.4416 15.1434
771 0.046775 63.7552 16.7537
772 1.70363 65.389 18.438
773 67.1595 63.8052 20.1981
774 1.74355 65.4711 21.8591
775 0.0126862 63.7701 23.543
776 1.77315 65.55 25.247
777 67.171 63.8871 26.8602
778 1.72232 65.516 28.5927
779 67.1429 63.8662 30.2601
780 1.6916 65.4817 31.9658
781 67.1757 63.7727 33.5819
782 1.66526 65.5673 35.3067
783 0.00300075 63.7878 36.9405
784 1.71727 65.5205 38.6759
785 67.1705 63.7929 40.397
786 1.6959 65.4889 42.0013
787 67.1451 63.8211 43.707
788 1.73384 65.5926 45.335
789 67.1774 63.8771 46.9985
790 1.68344 65.5877 48.6957
791 0.00373739 63.9281 50.3773
792 1.69922 65.5683 52.0593
793 0.00554408 63.8831 53.7766
794 1.67446 65.5329 55.4444
795 0.0689861 63.9285 57.0955
796 1.6582 65.5601 58.7637
797 67.1972 63.8368 60.459
798 1.72108 65.5888 62.1405
799 0.0689032 63.8212 63.8256
800 1.69997 65.5474 65.5071
801 3.32609 0.0124879 0.0529136
802 5.0359 1.69838 1.72135
803 3.38624 67.1871 3.41701
804 5.01154 1.71803 5.10324
805 3.39414 67.1145 6.69454
806 5.00261 1.67218 8.27871
807 3.36281 67.1342 9.96956
808 5.04232 1.64506 11.7652
809 3.30895 67.0477 13.4282
810 5.05487 1.68466 15.142
