ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
68 1.68029 5.05189 45.0689
69 0.044361 3.38315 46.6818
70 1.64675 5.05629 48.4415
71 66.7783 3.35444 50.129
72 1.65691 5.04313 51.79
73 66.7765 3.37263 53.3933
74 1.64227 5.04592 55.0895
75 0.0243391 3.38431 56.833
76 1.68751 5.11294 58.4601
77 66.719 3.32518 60.1082
78 1.58603 5.016 61.8212
79 0.0058523 3.26449 63.4962
80 1.66457 5.01108 65.1086
81 66.7903 6.72212 66.732
82 1.64219 8.5168 1.49053
83 0.00341127 6.74853 3.26766
84 1.62049 8.39241 5.05891
85 0.0129497 6.71867 6.75861
86 1.61236 8.36024 8.38229
87 66.7654 6.67191 10.0422
88 1.64575 8.36351 11.7618
89 66.7382 6.71521 13.3359
90 1.63324 8.36464 15.0071
91 66.7694 6.67635 16.6858
92 1.65391 8.40997 18.3249
93 66.7313 6.63288 19.9837
94 1.62849 8.33551 21.6965
95 66.7151 6.73316 23.4332
96 1.61645 8.39028 25.0815
97 0.0038589 6.71242 26.7663
98 1.68763 8.4252 28.3407
99 66.7983 6.76776 30.0441
100 1.69392 8.37847 31.8332
101 66.7885 6.68586 33.4607
102 1.74941 8.359 35.1133
103 0.00806164 6.75111 36.7821
104 1.70042 8.35343 38.3826
105 0.0285218 6.66078 40.0743
106 1.5882 8.34275 41.7141
107 0.0309276 6.56501 43.3927
108 1.70008 8.32389 45.1167
109 0.0362347 6.69248 46.7135
110 1.62041 8.3514 48.3629
111 66.7243 6.70695 50.1546
112 1.60708 8.32704 51.8105
113 66.7503 6.67613 53.4526
114 1.60057 8.3546 55.1556
115 66.7278 6.69809 56.7993
116 1.65386 8.36188 58.4392
117 66.7446 6.69113 60.0415
118 1.60584 8.39401 61.7549
119 66.7937 6.77306 63.5383
120 1.6959 8.47636 65.1875
121 66.7324 10.1709 66.7748
122 1.63361 11.7023 1.61739
123 66.7722 10.1143 3.23641
124 1.61143 11.6555 5.02975
125 66.7618 10.0159 6.69462
126 1.64103 11.7243 8.36211
127 0.00347962 9.99426 10.0724
128 1.66058 11.7522 11.7807
129 66.7081 10.0556 13.3719
130 1.65546 11.7827 14.9621
131 66.7084 10.1336 16.5448
132 1.62246 11.6886 18.2839
133 66.6799 10.066 20.013
134 1.62924 11.7292 21.612
135 66.7803 10.063 23.4065
136 1.65316 11.7029 25.2507
137 0.00322366 10.0034 26.7848
138 1.64449 11.7157 28.4028
139 66.7784 10.0271 30.0722
140 1.65771 11.7165 31.8
141 66.7345 10.0464 33.4654
142 1.65487 11.6993 35.0636
143 66.7621 9.97781 36.746
144 1.61149 11.7508 38.3611
145 66.7692 10.0564 40.0112
146 1.64564 11.7938 41.7435
147 66.7966 10.0851 43.4578
148 1.6979 11.7319 45.0962
149 0.0195198 10.0768 46.6635
150 1.63803 11.7282 48.4379
151 0.0103727 10.0124 50.1273
152 1.66803 11.6928 51.7443
153 66.7707 10.0168 53.4445
154 1.5948 11.6311 55.1921
155 66.6816 10.0072 56.7957
156 1.52841 11.6542 58.4543
157 66.7699 10.1091 60.1365
158 1.55192 11.8004 61.8396
159 66.7731 10.1217 63.4926
160 1.61934 11.7119 65.1202
161 0.0199118 13.3624 66.7962
162 1.70468 14.9895 1.72411
163 66.768 13.341 3.30939
164 1.71804 15.1357 5.04651
165 66.7421 13.3991 6.65246
166 1.68894 15.0925 8.30954
167 66.775 13.4382 10.0636
168 1.74134 15.0425 11.7444
169 66.7721 13.3599 13.3156
170 1.70463 15.0391 14.9938
171 66.788 13.3882 16.628
172 1.66042 15.028 18.3015
173 66.738 13.3692 19.9318
174 1.62543 15.043 21.6555
175 0.0417927 13.3439 23.4468
176 1.65245 15.0176 25.147
177 66.7909 13.4309 26.8058
178 1.69982 15.0195 28.4586
179 66.7658 13.4309 30.1474
180 1.70767 15.0677 31.7463
181 66.7836 13.3978 33.36
182 1.57696 15.119 35.0592
183 0.0246205 13.413 36.7453
184 1.60851 15.0607 38.3613
185 66.7874 13.3947 39.9969
186 1.58802 15.0621 41.8012
187 0.0463653 13.3867 43.4831
188 1.57864 15.0894 45.0351
189 66.7717 13.3834 46.7051
190 1.65128 15.0273 48.4262
191 66.7483 13.3841 50.1395
192 1.67157 15.0403 51.7292
193 66.7578 13.3557 53.446
194 1.62258 15.044 55.1341
195 66.7129 13.3672 56.8005
196 1.52107 15.0596 58.5078
197 66.7475 13.4124 60.1411
198 1.54102 15.0508 61.8526
199 66.7418 13.3867 63.4714
200 1.62628 15.0243 65.0916
201 66.7965 16.6425 0.0217414
202 1.69368 18.4158 1.719
203 0.0141884 16.6622 3.33785
204 1.65196 18.3726 5.05572
205 66.7787 16.6294 6.69729
206 1.68549 18.342 8.29689
207 0.014171 16.6845 10.0175
208 1.70328 18.4102 11.6999
209 0.0235313 16.6771 13.2483
210 1.62894 18.3508 14.9725
211 66.7703 16.6703 16.7055
212 1.52456 18.3576 18.272
213 66.7858 16.7085 19.9505
214 1.47013 18.2972 21.678
215 66.7556 16.6911 23.4358
216 1.61403 18.3833 25.0689
217 66.7863 16.6832 26.8313
218 1.68049 18.3778 28.4076
219 0.00518006 16.671 30.1095
220 1.68618 18.3609 31.7284
221 0.0423937 16.7035 33.2952
222 1.63599 18.2385 35.099
223 0.0332735 16.6575 36.8237
224 1.66228 18.2996 38.339
225 0.0428754 16.6785 40.0935
226 1.60683 18.3846 41.8573
227 66.75 16.7172 43.4594
228 1.64472 18.4128 45.0859
229 66.7606 16.7139 46.7904
230 1.62331 18.3803 48.4538
231 66.7952 16.6438 50.051
232 1.60015 18.3951 51.6848
233 66.756 16.6382 53.3973
234 1.66073 18.3706 55.1018
235 66.7582 16.6924 56.7983
236 1.61964 18.3656 58.4656
237 66.7753 16.6871 60.1772
238 1.66417 18.301 61.8798
239 66.7481 16.6596 63.4912
240 1.67568 18.3564 65.1395
241 66.7295 20.0575 0.0459876
242 1.6991 21.7243 1.67482
243 66.775 20.1361 3.36593
244 1.66614 21.7292 5.09096
245 0.0390927 20.1071 6.74382
246 1.68101 21.7144 8.36265
247 0.0634386 20.0515 9.96792
248 1.70377 21.6996 11.6826
249 0.0462551 20.0378 13.2528
250 1.66697 21.6993 14.9965
251 66.788 20.0605 16.6911
252 1.6885 21.7976 18.3871
253 66.7381 20.0335 20.0401
254 1.61797 21.8218 21.5858
255 66.7711 20.0291 23.2663
256 1.60933 21.6809 25.1786
257 66.7715 20.0028 26.8108
258 1.63778 21.6775 28.3815
259 0.00437654 19.9713 30.0984
260 1.62574 21.7218 31.7113
261 0.00629272 19.9588 33.3693
262 1.5589 21.6218 35.1566
263 0.0504564 19.9456 36.8137
264 1.59994 21.6603 38.3494
265 66.7972 20.019 40.0126
266 1.58919 21.6315 41.8459
267 66.6432 19.996 43.5225
268 1.64823 21.6075 45.0815
269 66.7966 20.0509 46.8062
270 1.67142 21.6262 48.4078
271 66.7855 20.0846 50.0197
272 1.63676 21.7221 51.6997
273 66.7992 20.1119 53.3768
274 1.66903 21.7083 55.1591
275 66.7044 19.9798 56.77
276 1.62162 21.6783 58.4779
277 0.0806442 19.9595 60.2433
278 1.64486 21.65 61.8229
279 66.7938 20.0616 63.5162
280 1.69822 21.7066 65.1763
281 0.0455906 23.3203 0.0215185
282 1.75783 25.0893 1.66573
283 66.7902 23.413 3.34049
284 1.69205 25.0523 5.00726
285 0.0145207 23.404 6.81732
286 1.68594 25.0502 8.3867
287 0.0316806 23.3812 9.98464
288 1.75824 25.0283 11.653
289 0.0165665 23.3673 13.2824
290 1.74642 24.9744 14.9854
291 0.011363 23.4314 16.6921
292 1.6532 24.9643 18.4012
293 66.7077 23.4183 20.0008
294 1.6212 25.0299 21.5865
295 0.00763955 23.3728 23.3834
296 1.65257 25.0361 25.0934
297 0.010946 23.3574 26.7046
298 1.61647 25.033 28.4014
299 0.0476589 23.3319 30.0409
300 1.67291 25.027 31.726
301 0.0300407 23.3183 33.4005
302 1.6776 25.0111 35.1148
303 66.7859 23.336 36.7636
304 1.5976 25.0005 38.4214
305 66.7964 23.2672 40.0941
306 1.49531 25.0242 41.761
307 66.7587 23.332 43.4784
308 1.58123 24.9883 45.0956
309 0.000678866 23.2733 46.7079
310 1.61126 24.9985 48.3645
311 66.7405 23.3711 50.0527
312 1.64993 24.9971 51.7463
313 0.0130747 23.3518 53.434
314 1.67443 25.0661 55.1073
315 66.7691 23.41 56.8578
316 1.68645 25.0909 58.5835
317 0.0465704 23.3839 60.1904
318 1.71763 25.0321 61.8714
319 0.0424556 23.2761 63.5056
320 1.71811 25.0315 65.1303
321 66.7892 26.6769 66.7538
322 1.6953 28.3478 1.67281
323 0.00124914 26.6701 3.38939
324 1.67526 28.3216 4.98539
325 0.0296513 26.7059 6.69668
326 1.68634 28.3054 8.44082
327 0.0118031 26.6723 9.99218
328 1.70015 28.3392 11.645
329 66.7733 26.6599 13.3676
330 1.68516 28.3332 15.0145
331 66.7834 26.595 16.7051
332 1.63172 28.3832 18.3309
333 66.7988 26.6786 19.9542
334 1.67648 28.3579 21.6698
335 66.7862 26.6713 23.3773
336 1.67124 28.3465 25.0022
337 66.7657 26.7143 26.7182
338 1.63578 28.3082 28.3877
339 0.0403929 26.7022 30.0117
340 1.68147 28.2095 31.7421
341 66.7911 26.6602 33.4211
342 1.67714 28.3189 35.0554
343 66.7987 26.7205 36.725
344 1.67409 28.3593 38.44
345 0.00258415 26.7251 40.091
346 1.6481 28.348 41.7538
347 66.681 26.6968 43.4441
348 1.65991 28.3651 45.0326
349 66.6484 26.7296 46.626
350 1.64022 28.4223 48.4354
351 66.7949 26.7192 50.1379
352 1.66843 28.426 51.7571
353 66.7934 26.7397 53.3664
354 1.67216 28.3912 55.1141
355 0.0174199 26.7172 56.8732
356 1.73219 28.359 58.4796
357 0.0292851 26.7769 60.1802
358 1.64288 28.3593 61.7984
359 66.7613 26.7418 63.4704
360 1.6778 28.4178 65.1394
361 66.7588 30.0476 66.7638
362 1.65452 31.6756 1.68852
363 0.028758 29.94 3.40422
364 1.66019 31.7028 5.00003
365 0.0311176 29.9931 6.72878
366 1.64633 31.7202 8.44409
367 0.020786 30.0385 10.0097
368 1.67274 31.7662 11.6051
369 0.0306238 30.0333 13.274
370 1.64367 31.7003 14.9902
371 66.7601 30.0773 16.6635
372 1.63912 31.6758 18.3346
373 66.747 30.1149 20.1041
374 1.68286 31.7324 21.6924
375 66.7738 30.1269 23.3375
376 1.68305 31.7706 25.0806
377 66.791 30.0308 26.7177
378 1.67426 31.7746 28.3586
379 0.0711606 30.0224 30.1046
380 1.71209 31.8636 31.7523
381 0.0254932 29.9777 33.3638
382 1.70233 31.7329 35.056
383 0.0724501 30.024 36.7714
384 1.69272 31.7297 38.4457
385 0.0450554 30.0619 40.0929
386 1.69785 31.7594 41.7675
387 66.7955 30.0512 43.3985
388 1.73796 31.7077 45.0538
389 66.7812 30.0781 46.7701
390 1.7218 31.7489 48.4611
391 0.0202165 30.0488 50.0884
392 1.67049 31.6938 51.726
393 0.0229203 30.032 53.3905
394 1.70219 31.7565 55.1432
395 0.0885412 30.0671 56.8627
396 1.74938 31.7801 58.4955
397 0.0126711 30.0359 60.1102
398 1.64807 31.7807 61.8204
399 66.76 30.0232 63.4395
400 1.68171 31.7121 65.12
401 66.7622 33.3992 66.7982
402 1.70728 35.0468 1.67405
403 0.0604038 33.3625 3.3426
404 1.69408 35.0798 4.97368
405 0.00975499 33.4207 6.6948
406 1.63739 35.1121 8.37442
407 66.7495 33.4313 10.0282
408 1.71585 35.0276 11.6223
409 0.037974 33.4812 13.1784
410 1.64494 35.0788 14.9687
411 66.7407 33.3906 16.7054
412 1.65307 35.1177 18.3512
413 66.7432 33.3768 20.0898
414 1.59992 35.0736 21.7972
415 0.00531142 33.3853 23.3424
416 1.67717 35.1209 25.0316
417 66.7656 33.4581 26.6509
418 1.66555 35.1413 28.4012
419 66.7413 33.3906 30.0675
420 1.63665 35.1194 31.736
421 66.7489 33.426 33.4649
422 1.69558 35.1236 34.9801
423 0.0157517 33.4813 36.7441
424 1.66543 35.102 38.5363
425 0.0694712 33.3636 40.0924
426 1.68987 35.1142 41.7248
427 0.00156828 33.3793 43.4322
428 1.78233 35.0888 45.0267
429 0.0441113 33.3985 46.7108
430 1.66659 35.0786 48.4737
431 0.00776688 33.4903 50.1858
432 1.68402 35.0857 51.7519
433 66.7965 33.4463 53.3798
434 1.68065 35.0381 55.157
435 66.7774 33.3764 56.8263
436 1.68102 35.0568 58.4534
437 66.7951 33.4403 60.1442
438 1.68313 35.0075 61.7567
439 0.0226961 33.3916 63.4594
440 1.70998 35.0325 65.1198
441 0.0348958 36.7355 66.7374
442 1.70728 38.3804 1.64602
443 66.7926 36.7278 3.41064
444 1.69486 38.307 5.01324
445 0.00569401 36.7041 6.6559
446 1.6521 38.346 8.33329
447 66.7447 36.7809 10.1018
448 1.66647 38.4692 11.6719
449 66.7975 36.7494 13.1565
450 1.59749 38.3899 15.0174
451 66.7403 36.7029 16.7025
452 1.62442 38.3912 18.3514
453 66.742 36.7289 20.1773
454 1.63718 38.4058 21.7482
455 66.781 36.7412 23.3781
456 1.63233 38.4015 25.0629
457 66.7703 36.7771 26.6806
458 1.67364 38.4402 28.3673
459 0.0143628 36.8528 30.0664
460 1.64596 38.4644 31.7412
461 66.7971 36.8917 33.4294
462 1.69217 38.5207 35.1102
463 66.7853 36.7783 36.7724
464 1.68978 38.474 38.4346
465 0.0410604 36.837 40.0686
466 1.68698 38.4233 41.7547
467 0.02294 36.865 43.4917
468 1.7425 38.4425 45.0642
469 0.0147968 36.8005 46.6537
470 1.68173 38.4088 48.4623
471 66.7911 36.6836 50.118
472 1.66902 38.4127 51.7146
473 66.783 36.7161 53.4357
474 1.66264 38.4437 55.1359
475 66.7605 36.7717 56.7767
476 1.61455 38.4314 58.5794
477 66.7888 36.6461 60.155
478 1.65321 38.4275 61.7365
479 66.7906 36.7371 63.4198
480 1.66408 38.4121 65.0863
481 0.00084707 40.0416 66.7373
482 1.68211 41.6878 1.68114
483 66.7794 40.0431 3.40564
484 1.78826 41.787 5.01419
485 0.0209353 40.0578 6.66982
486 1.6838 41.7593 8.37375
487 66.7441 40.0587 10.0072
488 1.60492 41.7638 11.691
489 66.7489 40.1375 13.3048
490 1.6294 41.7973 15.0703
491 66.7966 40.1581 16.6653
492 1.67083 41.8323 18.373
493 0.0824037 40.1047 20.0999
494 1.61631 41.8259 21.723
495 0.0281823 40.0827 23.4008
496 1.60819 41.7173 25.0501
497 66.7742 40.1273 26.7109
498 1.66892 41.7753 28.3749
499 0.0371455 40.1497 30.0214
500 1.62132 41.7261 31.7097
501 66.797 40.1608 33.4176
502 1.60143 41.8044 35.0875
503 66.7267 40.1219 36.7401
504 1.60207 41.795 38.4115
505 66.7954 40.07 40.115
506 1.66219 41.7595 41.7581
507 0.0352867 40.0803 43.4548
508 1.69467 41.7403 45.0115
509 66.7963 40.0759 46.6733
510 1.67309 41.7101 48.4667
511 66.778 40.0769 50.029
512 1.64267 41.7427 51.7253
513 66.7847 40.0741 53.479
514 1.70747 41.7488 55.1314
515 66.7873 40.1277 56.7968
516 1.71847 41.691 58.4907
517 66.7873 40.1283 60.1813
518 1.70607 41.7966 61.6664
519 66.7975 40.1402 63.3932
520 1.59476 41.752 65.0591
521 0.000390987 43.3835 66.7683
522 1.63819 45.156 1.61265
523 0.00364938 43.423 3.35911
524 1.68621 45.047 5.00477
525 66.7551 43.3695 6.65717
526 1.64891 45.0236 8.36727
527 66.6641 43.3522 10.0544
528 1.62329 45.0632 11.7673
529 66.7892 43.2654 13.3587
530 1.64891 45.0592 15.0213
531 0.00868215 43.4279 16.73
532 1.65089 45.08 18.402
533 0.0168493 43.4745 19.9625
534 1.70353 45.0818 21.6792
535 66.7746 43.4349 23.3988
536 1.65548 45.1147 25.0508
537 66.7697 43.3566 26.775
538 1.69405 45.0727 28.3598
539 0.0855991 43.4092 29.9825
540 1.63701 45.1423 31.7212
541 66.7857 43.464 33.4071
542 1.62185 45.1454 35.1291
543 66.8 43.4395 36.6741
544 1.65177 45.0989 38.3788
545 66.7388 43.4901 40.1125
546 1.62996 45.1137 41.7499
547 0.0134685 43.4162 43.438
548 1.684 45.0783 45.074
549 0.0437168 43.3815 46.6947
550 1.64926 45.0777 48.3919
551 0.0155779 43.4234 50.1062
552 1.69131 45.0841 51.7914
553 0.0270335 43.4147 53.5081
554 1.71206 45.1282 55.1665
555 0.0555364 43.412 56.7772
556 1.74672 45.1823 58.4473
557 0.120312 43.4058 60.1078
558 1.68554 45.0795 61.7455
559 0.0542064 43.2852 63.3736
560 1.63899 45.0974 65.0427
561 66.6988 46.7831 66.7104
562 1.69988 48.3768 1.64346
563 66.739 46.6502 3.36622
564 1.66191 48.377 4.9557
565 66.7676 46.6619 6.65463
566 1.70435 48.3401 8.37976
567 0.0427132 46.7521 10.0463
568 1.7333 48.4148 11.7936
569 0.0135234 46.8638 13.4636
570 1.68243 48.4145 14.9998
571 0.0171512 46.6954 16.7352
572 1.59712 48.4256 18.4498
573 66.738 46.6657 20.0499
574 1.62386 48.3882 21.6597
575 66.6961 46.7427 23.3139
576 1.67155 48.4074 25.0033
577 0.020136 46.7171 26.7625
578 1.66763 48.4351 28.3741
579 66.7772 46.797 30.1039
580 1.67132 48.472 31.8165
581 66.7112 46.7909 33.4001
582 1.622 48.4499 35.0725
583 66.7468 46.7795 36.7355
584 1.63726 48.4062 38.3604
585 66.6509 46.7479 40.0011
586 1.60772 48.3865 41.737
587 66.7457 46.7233 43.4798
588 1.65808 48.4289 45.0739
589 0.00254985 46.7423 46.6742
590 1.67301 48.4379 48.3777
591 0.0227229 46.7798 50.1469
592 1.71881 48.4143 51.8194
593 0.0780435 46.7695 53.4734
594 1.70465 48.375 55.1512
595 0.0313344 46.7955 56.7882
596 1.69263 48.37 58.4314
597 0.029965 46.8 60.0835
598 1.65132 48.4487 61.7625
599 0.0702195 46.8362 63.4636
600 1.69541 48.3837 65.0809
601 0.0017915 50.0996 66.7648
602 1.73255 51.7787 1.71115
603 66.7963 50.0723 3.31888
604 1.74874 51.718 4.98829
605 66.7982 50.051 6.7298
606 1.73045 51.8025 8.29772
607 0.101796 50.068 10.0172
608 1.65694 51.7505 11.7408
609 0.0632335 50.0987 13.4066
610 1.71557 51.7849 15.0089
611 66.7933 50.0865 16.7218
612 1.71618 51.7199 18.3835
613 66.777 50.1879 20.1021
614 1.67798 51.781 21.7695
615 66.708 50.1535 23.3091
616 1.67879 51.7907 25.0527
617 66.7596 50.0826 26.6404
618 1.67808 51.6803 28.4027
619 66.7896 49.9893 30.1886
620 1.70061 51.5707 31.8355
621 66.7314 50.0037 33.4311
622 1.58968 51.7092 35.0538
623 66.5939 50.0989 36.7226
624 1.61013 51.7285 38.3304
625 66.733 50.0739 40.0383
626 1.5973 51.7243 41.7808
627 66.7796 50.002 43.4347
628 1.60097 51.6964 45.0663
629 66.759 50.0507 46.7126
630 1.61222 51.7073 48.409
631 66.7893 50.0452 50.1506
632 1.56901 51.8108 51.853
633 66.7387 49.984 53.4716
634 1.59502 51.706 55.0915
635 66.7842 49.9844 56.8112
636 1.62433 51.7096 58.4875
637 0.0377066 50.0845 60.0899
638 1.64773 51.7518 61.7288
639 66.7639 50.1712 63.4271
640 1.70168 51.7577 65.0319
641 66.7353 53.2856 66.7315
642 1.65966 55.0747 1.65715
643 66.7705 53.4453 3.38313
644 1.71566 55.1869 5.02836
645 0.00157654 53.4791 6.72646
646 1.70473 55.152 8.33326
647 66.7733 53.4588 9.90069
648 1.6556 55.0883 11.6315
649 0.00369019 53.4371 13.3842
650 1.65672 54.9455 15.1509
651 66.7747 53.3879 16.7656
652 1.62271 55.0731 18.2907
653 66.7715 53.35 20.0592
654 1.65149 55.1492 21.8334
655 66.7427 53.4192 23.3873
656 1.70627 55.0957 24.9422
657 0.0646295 53.4906 26.7508
658 1.66652 55.2218 28.51
659 0.0476277 53.3658 30.1135
660 1.62972 55.1836 31.7253
661 66.7587 53.412 33.4705
662 1.63819 55.1375 35.0684
663 66.6711 53.427 36.6659
664 1.63125 55.0547 38.3014
665 66.7473 53.3801 40.0672
666 1.56945 55.0584 41.8286
667 66.7303 53.3698 43.3986
668 1.5357 55.0901 44.9995
669 66.7614 53.4198 46.7393
670 1.5678 55.0832 48.5197
671 66.7805 53.4578 50.0782
672 1.57211 55.0587 51.7641
673 66.789 53.5414 53.532
674 1.63401 55.1083 55.134
675 66.7579 53.4506 56.7635
676 1.64176 55.0862 58.4848
677 66.7586 53.3958 60.0735
678 1.6471 54.9936 61.6849
679 66.7252 53.3136 63.3781
680 1.62714 54.9532 65.0635
681 0.0134841 56.8498 66.7336
682 1.74304 58.4805 1.65106
683 0.0130916 56.8158 3.2967
684 1.72572 58.4358 5.00194
685 0.0808787 56.7686 6.69217
686 1.74396 58.502 8.36153
687 0.00552272 56.7747 9.93045
688 1.71018 58.4704 11.7136
689 0.0452876 56.771 13.4631
690 1.74795 58.5521 15.0215
691 66.7989 56.8604 16.6831
692 1.66418 58.4902 18.3363
693 0.0181963 56.8528 20.0344
694 1.60989 58.4075 21.752
695 66.7828 56.7825 23.4024
696 1.55426 58.4538 25.042
697 0.0238638 56.8012 26.7485
698 1.62043 58.4811 28.4845
699 66.7565 56.8253 30.0836
700 1.66588 58.4598 31.6809
701 66.7357 56.8297 33.4156
702 1.64702 58.4542 35.0655
703 66.7327 56.7559 36.6522
704 1.67644 58.4278 38.3515
705 0.0152321 56.7442 40.0561
706 1.68014 58.4567 41.7671
707 66.7972 56.8253 43.4273
708 1.63468 58.496 45.0979
709 66.788 56.75 46.7863
710 1.667 58.4739 48.4369
711 0.0275142 56.6801 50.1501
712 1.64184 58.4202 51.7712
713 0.0328086 56.7483 53.459
714 1.66524 58.4754 55.1022
715 0.0255989 56.808 56.779
716 1.63667 58.4979 58.4358
717 66.7463 56.8111 60.0345
718 1.63804 58.4842 61.7744
719 66.7753 56.8077 63.4769
720 1.63484 58.5889 65.094
721 66.7499 60.1642 0.0761878
722 1.64143 61.7835 1.6671
723 66.7923 60.1709 3.30826
724 1.61157 61.8418 5.08793
725 66.7929 60.0922 6.68355
726 1.71064 61.8286 8.39082
727 0.0373971 60.1467 10.0374
728 1.69795 61.8819 11.7794
729 66.794 60.1767 13.4554
730 1.69051 61.9065 15.0064
731 66.7831 60.2038 16.6995
732 1.62649 61.8433 18.4126
733 0.0110857 60.1242 20.0539
734 1.66143 61.8462 21.7176
735 0.0214293 60.0564 23.3584
736 1.6008 61.8198 25.0476
737 66.7807 60.0943 26.7824
738 1.6902 61.7841 28.4352
739 66.6857 60.0969 29.9991
740 1.69759 61.8054 31.641
741 66.7814 60.1416 33.3463
742 1.68508 61.7328 35.0544
743 0.030788 60.0838 36.8171
744 1.67683 61.7673 38.3879
745 0.00559979 60.0859 40.0073
746 1.71708 61.7575 41.676
747 0.038959 60.1127 43.427
748 1.70464 61.7641 45.024
749 0.0632447 60.1246 46.7942
750 1.7394 61.7584 48.4712
751 0.016632 60.1549 50.129
752 1.69365 61.7281 51.782
753 66.7456 60.1113 53.4274
754 1.65141 61.7162 55.1358
755 0.0470179 60.0909 56.7381
756 1.63335 61.8335 58.4281
757 66.7989 60.1472 60.1084
758 1.63045 61.8436 61.7796
759 66.7114 60.1562 63.3903
760 1.54989 61.7868 65.0679
761 66.7461 63.485 0.0156631
762 1.65218 65.227 1.70686
763 66.7856 63.5235 3.36874
764 1.69222 65.1745 4.99544
765 0.0115787 63.6405 6.68751
766 1.76949 65.0719 8.45304
767 0.0116729 63.5226 10.0032
768 1.69325 65.0603 11.794
769 66.7692 63.4856 13.4468
770 1.64801 65.1098 15.0368
771 66.7852 63.4867 16.7383
772 1.64392 65.1175 18.3799
773 66.7169 63.4854 20.0148
774 1.69619 65.1385 21.6901
775 66.747 63.508 23.3146
776 1.70915 65.1148 25.0412
777 66.7207 63.4614 26.8387
778 1.66914 65.1214 28.4533
779 0.0225309 63.4197 30.0106
780 1.68019 65.1439 31.636
781 0.00678893 63.4274 33.3969
782 1.64988 65.24 35.0451
783 0.018375 63.4566 36.7247
784 1.63724 65.1181 38.4912
785 66.7951 63.3368 40.0484
786 1.63515 65.0953 41.6689
787 0.0581235 63.4364 43.3407
788 1.73575 65.1487 45.0484
789 0.0573452 63.423 46.7698
790 1.79947 65.1798 48.4497
791 0.0331108 63.467 50.11
792 1.67419 65.183 51.7777
793 0.0126161 63.4217 53.3932
794 1.6406 65.1591 55.1355
795 0.0280563 63.4194 56.7398
796 1.62007 65.0843 58.4713
797 66.778 63.4655 60.1588
798 1.64939 65.0984 61.7094
799 66.753 63.5364 63.4328
800 1.56262 65.1255 65.1551
801 3.29835 66.7956 66.7039
802 4.92793 1.58528 1.66866
803 3.38664 0.0247631 3.45278
804 5.02103 1.65746 5.10091
805 3.37345 0.0358175 6.78809
806 5.04344 1.70345 8.45755
807 3.41259 0.00874727 10.0843
808 5.059 1.67038 11.6888
809 3.40328 66.7427 13.3604
810 5.03858 1.62261 14.9952
811 3.35456 66.7964 16.6915
812 5.06391 1.65328 18.4028
813 3.41103 0.00174916 20.0455
814 5.03554 1.66408 21.7659
