ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
68 1.88653 5.13368 46.3068
69 0.103903 3.48797 48.0874
70 1.83325 5.17864 49.7877
71 0.08653 3.5212 51.4341
72 1.77058 5.22628 53.1545
73 0.102161 3.43419 54.8208
74 1.68095 5.19595 56.5727
75 0.00434729 3.44908 58.2965
76 1.70829 5.08039 59.997
77 0.0038325 3.36277 61.8063
78 1.71422 5.14838 63.5016
79 68.5492 3.34421 65.0804
80 1.67345 5.15744 66.8546
81 0.0198649 6.95829 0.00596937
82 1.64294 8.57486 1.65261
83 68.5956 6.87163 3.45712
84 1.76019 8.56628 5.22783
85 68.5399 6.91881 6.86191
86 1.72322 8.60468 8.60056
87 68.56 7.02513 10.2602
88 1.78851 8.57323 11.9544
89 68.5447 6.99102 13.7193
90 1.71471 8.67012 15.5315
91 68.5412 6.9064 17.2162
92 1.66594 8.66816 18.8687
93 68.5605 6.93547 20.524
94 1.64762 8.60071 22.203
95 68.5752 6.94283 23.948
96 1.66939 8.59603 25.6141
97 68.5606 6.87576 27.4211
98 1.72712 8.56966 29.1914
99 0.0102899 6.93231 30.9636
100 1.78893 8.61807 32.5634
101 0.022272 6.86197 34.1971
102 1.75001 8.59435 36.0318
103 0.0987132 6.84067 37.7946
104 1.71784 8.59687 39.469
105 0.12215 6.90123 41.1105
106 1.77302 8.58267 42.884
107 0.113303 6.8873 44.6224
108 1.77954 8.64762 46.3644
109 0.0319297 6.84256 48.0336
110 1.78366 8.56863 49.6747
111 0.0719407 6.94369 51.4715
112 1.69014 8.59357 53.1388
113 0.0260654 6.88048 54.7426
114 1.61625 8.48926 56.567
115 0.0191362 6.85295 58.3602
116 1.72149 8.59961 59.9361
117 0.0674464 6.8987 61.7092
118 1.69163 8.63904 63.5301
119 0.0592691 6.97313 65.2105
120 1.67786 8.62302 66.9109
121 0.022518 10.3565 0.0247179
122 1.60764 12.0527 1.91677
123 68.5489 10.3023 3.44813
124 1.70377 12.1414 5.12427
125 68.5653 10.3461 6.92247
126 1.75338 12.0437 8.65495
127 0.0193048 10.2788 10.2659
128 1.78368 12.024 11.9887
129 0.019338 10.2722 13.6865
130 1.80599 11.9101 15.5219
131 68.4909 10.2973 17.2143
132 1.74111 11.9737 18.8648
133 68.5443 10.248 20.5623
134 1.66581 12.0224 22.2506
135 68.5658 10.2512 23.9011
136 1.69858 12.0582 25.5787
137 68.554 10.3797 27.4161
138 1.61404 12.0907 29.193
139 68.5458 10.2868 30.8509
140 1.71806 11.9873 32.4998
141 68.5774 10.2681 34.198
142 1.67673 12.0062 35.9911
143 68.5704 10.2865 37.7601
144 1.68221 11.9726 39.502
145 68.5964 10.2535 41.214
146 1.75718 12.0482 42.8829
147 0.0382461 10.3456 44.6075
148 1.74615 12.0284 46.3185
149 68.5705 10.3704 48.0981
150 1.78373 12.0369 49.7398
151 0.00171357 10.3025 51.42
152 1.78884 11.9686 53.0621
153 0.00420594 10.3218 54.8129
154 1.74149 12.0083 56.6587
155 68.5963 10.32 58.2701
156 1.715 12.0023 59.9761
157 0.0345616 10.3006 61.7331
158 1.70381 11.8985 63.4737
159 68.5438 10.278 65.1858
160 1.74085 12.0143 66.8136
161 0.0221984 13.6708 0.0941147
162 1.70967 15.4622 1.86219
163 68.5476 13.7398 3.5016
164 1.74388 15.4039 5.19638
165 68.5855 13.7293 6.93369
166 1.70821 15.4808 8.65743
167 0.0590438 13.8207 10.3115
168 1.7214 15.5026 11.9869
169 0.10092 13.7137 13.7185
170 1.77309 15.489 15.444
171 0.03502 13.683 17.1546
172 1.81759 15.4371 18.8678
173 68.5369 13.7553 20.5379
174 1.76734 15.4789 22.2481
175 68.5153 13.797 23.9331
176 1.71676 15.4826 25.6733
177 68.5428 13.7353 27.3907
178 1.74034 15.4425 29.1829
179 68.5517 13.7366 30.8041
180 1.69408 15.4503 32.5256
181 0.0304704 13.6852 34.2142
182 1.66447 15.41 35.9716
183 68.5616 13.6888 37.8139
184 1.69591 15.3905 39.4342
185 68.5412 13.7028 41.1727
186 1.75953 15.3778 42.958
187 68.5402 13.6625 44.6387
188 1.72159 15.3711 46.2401
189 0.00758463 13.6616 48.068
190 1.72232 15.3944 49.7476
191 68.5824 13.7062 51.4692
192 1.75222 15.4471 53.1476
193 0.0249355 13.7185 54.853
194 1.74563 15.4401 56.5361
195 68.5894 13.7817 58.1949
196 1.64072 15.493 59.9518
197 68.5911 13.6941 61.7615
198 1.7729 15.515 63.3229
199 0.000314384 13.7308 65.1187
200 1.74404 15.3531 66.9982
201 68.5838 17.1301 0.123827
202 1.69282 18.8216 1.88984
203 68.5276 17.094 3.5183
204 1.72862 18.8043 5.27744
205 0.0335575 17.1365 6.95424
206 1.73608 18.8322 8.64536
207 0.0497123 17.1465 10.3339
208 1.7451 18.8189 12.0306
209 0.024917 17.1108 13.6915
210 1.72972 18.8322 15.3953
211 0.0598881 17.1589 17.1337
212 1.81154 18.7593 18.8224
213 0.0442638 17.1192 20.5676
214 1.72895 18.8588 22.3029
215 68.5908 17.1494 23.9461
216 1.68875 18.8179 25.7483
217 68.5465 17.0673 27.5016
218 1.70561 18.8422 29.0889
219 68.5399 17.1527 30.8328
220 1.67955 18.8411 32.5523
221 0.00807911 17.1738 34.2425
222 1.70043 18.8189 35.9637
223 68.5475 17.1394 37.7348
224 1.75606 18.7954 39.4205
225 68.5715 17.0683 41.172
226 1.72018 18.7179 42.9364
227 68.5359 17.087 44.5992
228 1.70352 18.7495 46.228
229 68.5542 17.1071 48.0211
230 1.66753 18.8314 49.7489
231 0.00645683 17.1852 51.4789
232 1.72019 18.8483 53.1102
233 0.0957064 17.1791 54.8713
234 1.76944 18.7897 56.5341
235 0.000393343 17.162 58.0756
236 1.6647 18.7277 59.9064
237 68.5738 17.2207 61.808
238 1.63575 18.8707 63.5543
239 68.5869 17.1227 65.1873
240 1.67744 18.8866 66.8555
241 68.5658 20.5454 0.0754255
242 1.72942 22.265 1.80863
243 68.5451 20.4364 3.51245
244 1.68943 22.2596 5.21387
245 68.5966 20.4768 6.87867
246 1.73493 22.2092 8.60928
247 0.0348524 20.5453 10.3782
248 1.68405 22.2911 12.0613
249 0.0262511 20.5453 13.7201
250 1.69572 22.2957 15.4128
251 0.0116158 20.6356 17.0926
252 1.79643 22.3168 18.8389
253 0.0412546 20.555 20.5173
254 1.68229 22.2764 22.2017
255 68.5481 20.5625 24.0429
256 1.60014 22.2436 25.7705
257 68.5078 20.5989 27.412
258 1.64863 22.3264 29.1399
259 68.5347 20.5636 30.8415
260 1.73514 22.3729 32.4873
261 0.0303197 20.601 34.2531
262 1.69537 22.3285 35.9937
263 0.0178018 20.5658 37.6711
264 1.64951 22.3739 39.4818
265 68.5755 20.5347 41.1989
266 1.71793 22.3447 42.8157
267 68.5713 20.5908 44.5814
268 1.81508 22.3892 46.3134
269 68.5825 20.6191 48.0092
270 1.66363 22.3015 49.7782
271 68.5638 20.543 51.425
272 1.66862 22.2748 53.0726
273 0.165625 20.4937 54.7768
274 1.72773 22.2899 56.5477
275 0.0281949 20.5787 58.3081
276 1.66095 22.3098 60.0189
277 68.5986 20.4838 61.6639
278 1.62741 22.2302 63.5417
279 68.4738 20.5558 65.2007
280 1.70931 22.2034 66.8725
281 68.556 23.9607 0.0164702
282 1.72633 25.7442 1.74571
283 0.0162391 24.0705 3.47921
284 1.71581 25.7238 5.23666
285 68.5854 23.9903 6.92642
286 1.73219 25.6862 8.63543
287 0.0316057 23.9078 10.3241
288 1.65637 25.6919 12.032
289 0.0131085 23.9684 13.8154
290 1.71772 25.7499 15.4351
291 68.5867 23.9434 17.1227
292 1.73152 25.6959 18.8207
293 68.5709 24.0149 20.4814
294 1.63388 25.7405 22.2528
295 68.5846 23.9947 23.9819
296 1.66378 25.7676 25.7237
297 68.5284 23.9897 27.4402
298 1.66428 25.7436 29.1732
299 68.5949 24.0577 30.8957
300 1.66932 25.7989 32.5618
301 68.5734 23.987 34.2518
302 1.66877 25.7996 36.0139
303 68.5366 24.0802 37.7487
304 1.72403 25.7657 39.4385
305 68.5889 24.1576 41.1844
306 1.74829 25.7766 42.8807
307 0.14937 24.0661 44.5659
308 1.73888 25.6934 46.2254
309 0.00793559 23.9799 48.0168
310 1.69125 25.6751 49.7272
311 68.5136 23.9304 51.3975
312 1.68657 25.6619 53.0863
313 68.588 23.9257 54.7836
314 1.76159 25.7058 56.4852
315 68.5874 24.0068 58.2955
316 1.71001 25.7789 60.0524
317 68.577 23.9854 61.6769
318 1.66955 25.7778 63.4312
319 68.5418 24.0472 65.2869
320 1.71041 25.7812 66.9732
321 0.0783535 27.442 0.094135
322 1.74818 29.2707 1.82819
323 0.0562636 27.4846 3.4713
324 1.74798 29.2858 5.19395
325 0.0499008 27.5225 6.86289
326 1.74917 29.1518 8.53654
327 68.5789 27.5105 10.3558
328 1.76141 29.1514 12.0321
329 68.5164 27.492 13.7659
330 1.77475 29.1591 15.4464
331 68.5653 27.4155 17.1512
332 1.74455 29.1407 18.8472
333 68.5848 27.3727 20.5695
334 1.69789 29.1475 22.3025
335 68.5461 27.4018 23.9904
336 1.67599 29.1093 25.6688
337 68.5451 27.4304 27.466
338 1.69845 29.1961 29.1802
339 68.5955 27.4671 30.908
340 1.7297 29.2201 32.6093
341 0.0585952 27.4834 34.2661
342 1.68816 29.2181 35.9441
343 68.5716 27.5115 37.7716
344 1.68162 29.1918 39.444
345 0.0153904 27.4645 41.1568
346 1.77604 29.1404 42.7959
347 68.5598 27.4758 44.5881
348 1.65938 29.1166 46.2685
349 68.5358 27.4079 47.9673
350 1.63882 29.1838 49.7494
351 68.5954 27.4341 51.4679
352 1.70366 29.2068 53.126
353 68.5967 27.4492 54.7891
354 1.75 29.1524 56.4734
355 68.5794 27.4299 58.2703
356 1.77641 29.2024 60.0494
357 68.5843 27.4412 61.7855
358 1.78894 29.1968 63.4421
359 0.0315576 27.4464 65.1874
360 1.75421 29.2007 66.9246
361 0.025845 30.9257 0.0325279
362 1.64815 32.646 1.7847
363 0.00657157 30.9319 3.4539
364 1.68767 32.5761 5.13468
365 68.552 30.9161 6.86833
366 1.67251 32.6643 8.57046
367 68.5959 30.8579 10.3791
368 1.72727 32.611 12.0571
369 68.5551 30.8508 13.6943
370 1.81703 32.5302 15.46
371 68.5857 30.878 17.186
372 1.7711 32.5973 18.9583
373 0.0335563 30.8691 20.5518
374 1.80689 32.5681 22.2561
375 0.0104802 30.9248 23.9774
376 1.75435 32.6337 25.748
377 68.5778 30.8656 27.43
378 1.80587 32.6308 29.1958
379 0.0962862 30.8919 30.8705
380 1.81518 32.6147 32.5493
381 0.0264183 30.8811 34.2709
382 1.75244 32.6659 36.0131
383 0.00274308 30.9209 37.7323
384 1.59833 32.6281 39.4472
385 0.0180911 30.892 41.1033
386 1.64672 32.6503 42.788
387 68.574 30.8858 44.5887
388 1.70955 32.6733 46.328
389 68.5637 30.8707 47.9888
390 1.66781 32.6565 49.7485
391 68.5418 30.8778 51.4187
392 1.64842 32.5975 53.1306
393 68.5536 30.933 54.8432
394 1.72095 32.654 56.5587
395 68.5804 30.8434 58.2858
396 1.74786 32.6042 60.0014
397 0.00509772 30.9164 61.7748
398 1.76013 32.6403 63.4991
399 0.00491448 30.8436 65.192
400 1.71697 32.6388 66.8487
401 0.0129288 34.3463 0.0176407
402 1.62676 36.0856 1.70807
403 68.5738 34.3136 3.42435
404 1.68867 36.0561 5.15352
405 68.5131 34.3246 6.79957
406 1.71226 35.9923 8.51672
407 68.5509 34.3145 10.3513
408 1.69381 35.9975 12.0633
409 68.5583 34.2767 13.7283
410 1.74371 35.981 15.441
411 0.0386126 34.2847 17.1575
412 1.72636 36.0491 19.049
413 0.0866674 34.3856 20.6177
414 1.71823 36.0834 22.3346
415 0.111752 34.3 23.9361
416 1.7315 36.024 25.6034
417 0.0471914 34.2826 27.4719
418 1.82285 35.9999 29.1905
419 0.0586628 34.2782 30.8407
420 1.76088 35.9607 32.432
421 0.100928 34.3668 34.2553
422 1.68876 36.0631 36.1397
423 68.5736 34.3291 37.7656
424 1.70795 36.033 39.3393
425 68.5189 34.3694 41.0969
426 1.62951 35.9585 42.8278
427 68.5037 34.3287 44.5794
428 1.79651 36.0402 46.3628
429 68.4886 34.3766 47.9852
430 1.73044 36.0641 49.6863
431 68.5357 34.4014 51.437
432 1.72954 36.0704 53.142
433 68.5674 34.3701 54.8243
434 1.65234 36.095 56.5862
435 68.5272 34.3887 58.2914
436 1.67511 36.0448 60.0037
437 68.5705 34.307 61.7459
438 1.71247 36.0188 63.4786
439 68.5567 34.4064 65.2253
440 1.66268 36.0379 66.8923
441 0.0606817 37.8151 0.0532549
442 1.759 39.5014 1.72091
443 0.0312275 37.8091 3.4779
444 1.71103 39.4355 5.12321
445 68.5412 37.7792 6.81134
446 1.68748 39.4824 8.5563
447 68.5306 37.7257 10.2947
448 1.73836 39.4401 12.0309
449 68.5911 37.7468 13.7827
450 1.7336 39.4619 15.5051
451 0.0101463 37.7036 17.1876
452 1.68966 39.4326 18.9454
453 0.0253477 37.7109 20.637
454 1.76063 39.3943 22.2842
455 0.0557927 37.7621 23.9451
456 1.75444 39.4539 25.7102
457 0.0859085 37.7458 27.4377
458 1.7962 39.4032 29.1161
459 0.0572472 37.6624 30.8245
460 1.77883 39.364 32.4904
461 0.08202 37.6253 34.2799
462 1.71574 39.2959 36.1447
463 68.4142 37.6983 37.7971
464 1.72903 39.3334 39.4097
465 68.499 37.6343 41.0644
466 1.76474 39.3997 42.8189
467 68.5845 37.7506 44.6173
468 1.81447 39.4655 46.3289
469 68.535 37.7721 47.9843
470 1.81133 39.4892 49.7249
471 0.00551439 37.7853 51.4348
472 1.70074 39.5511 53.1943
473 0.0512687 37.7711 54.9637
474 1.73008 39.527 56.5297
475 0.0569595 37.7706 58.2756
476 1.74603 39.4919 60.059
477 0.0340878 37.8036 61.6759
478 1.71362 39.4964 63.4698
479 0.0241935 37.7926 65.2668
480 1.7099 39.4837 66.9191
481 0.094042 41.154 0.0738457
482 1.74357 42.7539 1.7198
483 0.122537 41.0703 3.44342
484 1.79569 42.8351 5.1585
485 0.0434874 41.0801 6.80991
486 1.73726 42.9319 8.55293
487 0.00473475 41.144 10.3212
488 1.77467 42.8379 11.984
489 5.8376e-05 41.1227 13.6946
490 1.75611 42.8566 15.3711
491 0.13658 41.199 17.1711
492 1.73289 42.8292 18.9538
493 0.0149952 41.1749 20.6263
494 1.76966 42.8898 22.3017
495 0.0146701 41.1488 23.9889
496 1.7436 42.8327 25.7099
497 68.5893 41.1551 27.415
498 1.71529 42.9043 29.0925
499 68.5875 41.1375 30.8429
500 1.72705 42.8419 32.5982
501 68.5663 41.0612 34.2466
502 1.74202 42.8659 35.9682
503 68.5572 41.1344 37.8115
504 1.79212 42.8744 39.4693
505 68.5986 41.1593 41.1296
506 1.81893 42.947 42.8421
507 0.0982341 41.1406 44.5467
508 1.76878 42.883 46.3766
509 0.0446004 41.0764 48.1224
510 1.8103 42.8808 49.7563
511 0.00766218 41.1613 51.4043
512 1.74556 42.8469 53.1671
513 68.5937 41.2352 54.9273
514 1.68153 42.8614 56.5899
515 0.0784509 41.1435 58.2546
516 1.77747 42.8092 60.0654
517 0.0665162 41.1589 61.7379
518 1.72888 42.8383 63.4715
519 0.0586375 41.1878 65.1876
520 1.67176 42.8574 66.926
521 0.0269257 44.5726 68.5892
522 1.79577 46.3685 1.67032
523 0.0736188 44.6083 3.45678
524 1.73292 46.3805 5.23425
525 0.0181668 44.6257 6.78416
526 1.73181 46.3353 8.53773
527 0.133591 44.6067 10.3201
528 1.66317 46.3313 12.0168
529 0.141906 44.5939 13.7129
530 1.69352 46.3205 15.4578
531 0.144542 44.6028 17.1585
532 1.738 46.3972 18.8793
533 0.0772376 44.6337 20.6062
534 1.74892 46.3239 22.2506
535 0.0616422 44.6198 23.987
536 1.75223 46.3556 25.6954
537 0.0435871 44.6515 27.3025
538 1.78952 46.3027 29.0928
539 0.0278223 44.6999 30.9201
540 1.78577 46.3734 32.5714
541 0.022905 44.675 34.2026
542 1.74496 46.248 35.9739
543 68.5853 44.568 37.8246
544 1.76744 46.2775 39.5308
545 0.0366652 44.5688 41.2007
546 1.79028 46.291 42.8805
547 0.0238625 44.5839 44.5985
548 1.74838 46.3064 46.3449
549 68.589 44.6504 48.0218
550 1.70907 46.3292 49.7593
551 0.0466087 44.684 51.4469
552 1.70094 46.2818 53.15
553 68.5836 44.5557 54.8806
554 1.71088 46.2879 56.5965
555 0.041507 44.5924 58.3083
556 1.72048 46.4163 60.0304
557 0.100692 44.5562 61.7171
558 1.7057 46.3726 63.3974
559 0.0454768 44.5789 65.2348
560 1.77874 46.3269 66.9848
561 0.035183 48.0072 0.0303382
562 1.72623 49.7683 1.73306
563 68.5689 48.004 3.49214
564 1.65079 49.7572 5.16305
565 68.5697 48.0839 6.85161
566 1.6884 49.7202 8.5637
567 0.0869972 48.0797 10.2642
568 1.71705 49.7733 11.9836
569 0.0748275 48.0652 13.7073
570 1.64199 49.7496 15.4957
571 68.5912 48.0593 17.1701
572 1.80544 49.7583 18.8936
573 0.00269409 48.0107 20.5704
574 1.77073 49.727 22.2606
575 68.5799 48.0564 23.9686
576 1.75275 49.741 25.6391
577 0.026958 48.0519 27.3408
578 1.73924 49.663 28.9397
579 68.5721 47.9587 30.8629
580 1.75204 49.7585 32.5444
581 68.5834 48.0237 34.3034
582 1.70044 49.8416 36.0918
583 0.0389455 47.9579 37.7581
584 1.72836 49.7905 39.5
585 0.0182203 48.0192 41.1832
586 1.72594 49.7632 42.8537
587 0.051636 48.0481 44.5655
588 1.72513 49.6434 46.3467
589 0.0357496 48.0239 48.1292
590 1.71825 49.7248 49.7414
591 0.0112761 48.0327 51.425
592 1.68316 49.7703 53.1681
593 0.0185868 47.9827 54.861
594 1.66149 49.7309 56.5506
595 68.5803 48.0541 58.3122
596 1.74236 49.6456 60.0729
597 68.5596 48.0298 61.7571
598 1.73195 49.7142 63.4912
599 0.00577007 48.0019 65.1793
600 1.74135 49.727 66.8513
601 0.0462952 51.4275 0.0243969
602 1.68819 53.1598 1.74406
603 0.0315743 51.4371 3.46769
604 1.67974 53.1689 5.16257
605 0.0109376 51.4438 6.90866
606 1.70108 53.1177 8.60699
607 0.0377874 51.3872 10.2472
608 1.69468 53.128 11.9748
609 0.0410789 51.4139 13.697
610 1.7068 53.0328 15.4355
611 68.5737 51.4527 17.1519
612 1.76134 53.072 18.8841
613 68.585 51.4482 20.6698
614 1.70623 53.1357 22.278
615 68.5624 51.4463 23.9593
616 1.71159 53.1237 25.7097
617 68.5791 51.459 27.3755
618 1.77117 53.2356 29.1532
619 0.0340523 51.472 30.7932
620 1.72551 53.2037 32.5033
621 0.0297041 51.4946 34.3646
622 1.69546 53.172 36.0401
623 0.0151723 51.5251 37.7026
624 1.72684 53.1819 39.4386
625 0.047342 51.4371 41.1983
626 1.77508 53.1438 42.9207
627 0.0884536 51.4339 44.5965
628 1.75357 53.2092 46.2837
629 0.0505601 51.4001 48.0696
630 1.7472 53.1115 49.6657
631 0.0364978 51.4439 51.4218
632 1.70243 53.0568 53.1996
633 0.0174482 51.4564 54.8863
634 1.69065 53.1038 56.5531
635 68.5602 51.4091 58.3153
636 1.67945 53.1475 60.068
637 0.0236719 51.4008 61.8011
638 1.692 53.1665 63.4729
639 68.5988 51.4895 65.1389
640 1.7431 53.1682 66.9084
641 68.5368 54.8801 68.5916
642 1.71196 56.647 1.66743
643 0.0058711 54.8624 3.44368
644 1.66494 56.5789 5.16328
645 0.0085084 54.7969 6.9139
646 1.66639 56.6065 8.51298
647 68.5863 54.9223 10.2176
648 1.66685 56.6282 12.0139
649 68.5885 54.8387 13.7416
650 1.64766 56.6486 15.431
651 68.5664 54.8039 17.146
652 1.74296 56.541 18.845
653 68.5623 54.877 20.5291
654 1.78761 56.5744 22.2853
655 0.0396042 54.827 24.0207
656 1.76276 56.6177 25.7731
657 0.0502458 54.906 27.455
658 1.79322 56.6273 29.1504
659 68.5958 54.9092 30.8595
660 1.74284 56.5978 32.5615
661 68.5537 54.9359 34.3023
662 1.66138 56.6753 35.9739
663 0.037305 54.8791 37.648
664 1.75193 56.6493 39.4007
665 0.00304344 54.8168 41.1772
666 1.76065 56.4696 42.8892
667 0.0696602 54.8347 44.5902
668 1.76625 56.4934 46.3549
669 0.0811299 54.7967 48.039
670 1.77355 56.5587 49.7835
671 0.0463363 54.7097 51.4287
672 1.66022 56.5327 53.1192
673 0.0561909 54.7623 54.8856
674 1.71779 56.5748 56.5923
675 68.5881 54.8437 58.2929
676 1.6872 56.5973 60.0392
677 0.012558 54.9978 61.8702
678 1.71878 56.639 63.5155
679 68.5925 54.8943 65.1977
680 1.69917 56.6557 66.9456
681 68.5678 58.347 68.5996
682 1.70587 59.9891 1.64406
683 68.563 58.3303 3.34271
684 1.69808 59.9664 5.10427
685 68.5839 58.3451 6.90363
686 1.67253 60.0772 8.60882
687 68.5574 58.3184 10.3078
688 1.71921 60.0572 12.0433
689 68.5689 58.346 13.7084
690 1.72214 60.0386 15.4591
691 68.5454 58.3981 17.132
692 1.73029 60.0828 18.801
693 68.5882 58.2437 20.5824
694 1.75887 60.0326 22.3338
695 68.5278 58.2948 24.043
696 1.74614 60.0252 25.7241
697 0.00712571 58.316 27.4943
698 1.73468 60.044 29.2133
699 68.5825 58.3445 30.8455
700 1.74804 60.097 32.5812
701 0.00858273 58.3698 34.2595
702 1.69228 60.0346 35.9621
703 0.0525982 58.3642 37.6808
704 1.73264 60.0461 39.4206
705 0.0427947 58.3516 41.0694
706 1.71416 60.0515 42.7936
707 0.0710131 58.2683 44.6532
708 1.71184 60.0166 46.3394
709 0.0374915 58.2348 47.9921
710 1.72079 59.9784 49.6983
711 0.0229807 58.3038 51.4048
712 1.75988 59.9681 53.0503
713 0.196255 58.3639 54.8327
714 1.76551 59.9661 56.7547
715 0.0481059 58.2938 58.4136
716 1.74683 60.0115 60.094
717 68.5985 58.2453 61.8092
718 1.77555 60.0186 63.4224
719 68.5694 58.3135 65.1703
720 1.70237 59.9876 66.9967
721 0.0115054 61.7091 0.0515857
722 1.6721 63.331 1.60728
723 68.5685 61.6671 3.34692
724 1.68326 63.3773 5.13401
725 0.0201753 61.7597 6.78501
726 1.64633 63.3535 8.59644
727 0.0367758 61.727 10.3229
728 1.71957 63.4313 11.9747
729 0.0203971 61.7598 13.778
730 1.77794 63.457 15.5014
731 68.5573 61.7289 17.1154
732 1.70464 63.4462 18.7885
733 0.00890842 61.7955 20.5187
734 1.69331 63.4392 22.2816
735 68.5836 61.7523 24.0419
736 1.7117 63.3918 25.7524
737 0.0180024 61.6963 27.4584
738 1.61861 63.4289 29.2152
739 68.5723 61.6647 30.9149
740 1.66977 63.4066 32.5777
741 0.0141209 61.6814 34.3195
742 1.65363 63.3952 35.9741
743 0.000491924 61.7211 37.682
744 1.69425 63.4435 39.438
745 68.5641 61.7956 41.081
746 1.64055 63.4174 42.8007
747 0.0173831 61.7593 44.5403
748 1.65537 63.4178 46.2842
749 0.0348002 61.6939 47.9666
750 1.68747 63.46 49.6948
751 0.0395385 61.6966 51.3683
752 1.72456 63.4659 53.1588
753 0.123964 61.6697 54.9139
754 1.75725 63.4572 56.6044
755 0.030156 61.7422 58.383
756 1.6911 63.3622 60.1093
757 68.5004 61.6816 61.7727
758 1.70534 63.3962 63.4822
759 0.0102887 61.6819 65.1673
760 1.73944 63.4209 66.9247
761 68.5977 65.0607 68.5596
762 1.76651 66.8562 1.69966
763 0.027245 65.0769 3.36258
764 1.78515 66.9447 5.06686
765 0.055524 65.1363 6.92239
766 1.69709 66.8549 8.65334
767 0.0372103 65.1151 10.3129
768 1.67825 66.8211 12.0488
769 68.5996 65.1401 13.724
770 1.66977 66.8545 15.4606
771 68.5662 65.1783 17.1721
772 1.69813 66.8519 18.8936
773 0.0162253 65.1509 20.5569
774 1.65721 66.8808 22.2667
775 68.5992 65.1014 24.039
776 1.67574 66.857 25.6927
777 68.5255 65.1194 27.3874
778 1.70796 66.8235 29.155
779 68.5212 65.1315 30.8556
780 1.72541 66.8065 32.5391
781 68.5877 65.111 34.33
782 1.75298 66.8859 36.0804
783 0.0359197 65.078 37.6797
784 1.6874 66.91 39.4815
785 68.5717 65.0978 41.1149
786 1.72414 66.8929 42.7898
787 68.5841 65.154 44.5642
788 1.71415 66.838 46.3374
789 0.0528182 65.0736 48.0027
790 1.72312 66.8857 49.7252
791 68.5758 65.1385 51.4034
792 1.72598 66.891 53.1471
793 0.0490633 65.192 54.8951
794 1.74596 66.8202 56.5351
795 0.067186 65.1362 58.3618
796 1.67627 66.7733 60.1001
797 68.5416 65.1079 61.7625
798 1.6641 66.7903 63.5359
799 68.5567 65.1394 65.1476
800 1.72871 66.8518 66.9022
801 3.44997 0.0346621 0.012727
802 5.22482 1.71835 1.66632
803 3.45141 0.153424 3.34583
804 5.19436 1.73145 5.12615
805 3.47749 68.5996 6.92734
806 5.14878 1.67835 8.59903
807 3.38843 68.5343 10.3348
808 5.15229 1.70364 11.9901
809 3.47821 68.5706 13.7607
810 5.2588 1.80724 15.4169
811 3.44693 0.0253945 17.1488
812 5.22933 1.74486 18.9572
