ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
68 1.73802 5.2154 46.1333
69 0.0232889 3.50283 47.8654
70 1.67383 5.25162 49.581
71 0.00964118 3.46604 51.2305
72 1.6929 5.16949 52.9767
73 68.3837 3.45663 54.7167
74 1.70535 5.10048 56.3789
75 68.3842 3.46866 58.1709
76 1.70019 5.06683 59.9142
77 68.3579 3.41122 61.5328
78 1.69862 5.05229 63.2943
79 68.3182 3.4609 65.026
80 1.61876 5.0654 66.6958
81 68.3699 6.7372 0.0545303
82 1.72761 8.55984 1.7641
83 68.3534 6.72491 3.33293
84 1.65302 8.489 5.04778
85 68.3417 6.86993 6.82799
86 1.67681 8.56459 8.51967
87 68.3838 6.79687 10.2967
88 1.67204 8.61826 11.9586
89 68.2662 6.89968 13.6936
90 1.56838 8.59855 15.3584
91 68.2993 6.89193 17.0908
92 1.68207 8.59001 18.8333
93 68.2858 6.80977 20.5061
94 1.69946 8.57996 22.2242
95 68.3387 6.83951 23.9131
96 1.71563 8.59501 25.6542
97 0.048839 6.87837 27.3793
98 1.69071 8.50641 29.0886
99 0.0442558 6.91632 30.7451
100 1.7147 8.5536 32.4943
101 0.0674462 6.87873 34.2036
102 1.75761 8.68831 35.8678
103 68.3978 6.92676 37.5407
104 1.77382 8.57317 39.3662
105 68.3977 6.76377 41.1118
106 1.75412 8.60902 42.7396
107 0.0337705 6.93171 44.4443
108 1.71546 8.61348 46.1857
109 68.3824 6.88615 47.8745
110 1.76397 8.60561 49.5541
111 68.369 6.92266 51.203
112 1.70731 8.51629 52.993
113 0.0513062 6.8567 54.7716
114 1.72772 8.54789 56.405
115 0.0252232 6.79837 58.1761
116 1.73439 8.56796 59.8839
117 68.3737 6.78099 61.556
118 1.70287 8.53253 63.2354
119 68.3569 6.77457 64.9976
120 1.63385 8.58078 66.8238
121 0.0604238 10.3219 0.168289
122 1.76566 12.0429 1.77651
123 0.0696641 10.3746 3.43029
124 1.71837 12.0441 5.11956
125 0.00837194 10.289 6.81401
126 1.75674 11.9392 8.59893
127 68.3951 10.1811 10.251
128 1.76928 11.8789 11.893
129 68.3358 10.2704 13.6876
130 1.74822 12.0024 15.3861
131 68.37 10.2973 17.066
132 1.6983 11.9901 18.7856
133 68.3864 10.2847 20.4558
134 1.71625 12.0403 22.1843
135 68.3866 10.3147 23.9183
136 1.69912 12.0154 25.6756
137 68.3285 10.2591 27.4089
138 1.65071 12.0389 29.0737
139 0.033014 10.2288 30.8052
140 1.69251 11.8906 32.4612
141 68.3786 10.2899 34.2215
142 1.74761 12.0188 36.0059
143 0.0326483 10.2917 37.6066
144 1.74075 12.0023 39.2993
145 0.11724 10.2957 41.0273
146 1.77865 11.9417 42.6329
147 0.0661694 10.3168 44.4853
148 1.66792 11.941 46.2813
149 0.0208249 10.26 47.9217
150 1.61044 11.9877 49.5649
151 68.3994 10.2194 51.2616
152 1.68895 11.9988 53.0174
153 0.00122136 10.2477 54.694
154 1.70303 11.9578 56.4112
155 0.00269326 10.2094 58.1339
156 1.73522 11.9495 59.8868
157 68.3517 10.2242 61.5967
158 1.68442 11.9249 63.2316
159 0.012298 10.2889 64.9449
160 1.68961 11.9572 66.7359
161 0.0362937 13.7294 0.0866121
162 1.84051 15.4185 1.73998
163 0.0495363 13.7117 3.45379
164 1.72713 15.3472 5.09414
165 0.0109445 13.6981 6.82579
166 1.6994 15.3613 8.49947
167 0.0246278 13.6599 10.2713
168 1.72766 15.3784 12.0159
169 68.3468 13.5759 13.652
170 1.67305 15.327 15.4274
171 68.3254 13.6558 17.1086
172 1.71355 15.3511 18.7334
173 68.3958 13.679 20.4132
174 1.73363 15.4238 22.1859
175 68.3243 13.7084 23.9457
176 1.71447 15.401 25.6821
177 68.3415 13.727 27.3522
178 1.72552 15.4053 29.0906
179 68.3373 13.6904 30.8255
180 1.74199 15.4218 32.5297
181 0.0809556 13.6174 34.1925
182 1.68905 15.365 35.8777
183 0.0642594 13.6211 37.6372
184 1.75485 15.2794 39.2217
185 0.0950272 13.6431 40.9779
186 1.78482 15.3 42.7084
187 0.0338465 13.5922 44.4748
188 1.66276 15.4207 46.1389
189 0.0198705 13.6338 47.9177
190 1.69894 15.3519 49.6673
191 68.3901 13.7144 51.298
192 1.73634 15.4489 52.9709
193 0.0364053 13.73 54.6683
194 1.71666 15.4529 56.4208
195 0.0244885 13.7204 58.1419
196 1.74867 15.3507 59.8572
197 68.3878 13.7315 61.5891
198 1.73044 15.3669 63.2558
199 0.0398784 13.7265 64.9908
200 1.70785 15.4702 66.7866
201 0.010598 17.0748 0.119412
202 1.77216 18.7689 1.73245
203 0.0192206 17.1035 3.44152
204 1.81788 18.831 5.03639
205 0.0564711 17.1204 6.77423
206 1.75887 18.8564 8.54892
207 68.3721 17.0631 10.2378
208 1.78825 18.8257 11.9421
209 0.0574581 17.1472 13.6516
210 1.75529 18.8812 15.4234
211 68.3345 17.0693 17.1832
212 1.75308 18.859 18.8533
213 0.0144223 17.1216 20.5324
214 1.74488 18.7561 22.1931
215 0.0165783 17.1435 23.9094
216 1.72074 18.7853 25.7248
217 68.2971 17.041 27.3633
218 1.69566 18.811 29.0754
219 68.36 17.0671 30.82
220 1.76119 18.8341 32.4871
221 0.0534447 17.188 34.1675
222 1.73393 18.8277 35.8376
223 0.141479 17.1594 37.3936
224 1.72282 18.8115 39.2707
225 0.0409725 17.0902 41.0563
226 1.77686 18.8295 42.747
227 0.0718692 17.0527 44.4121
228 1.65141 18.811 46.1696
229 0.075118 17.0468 47.94
230 1.72092 18.8129 49.6414
231 0.0909082 17.0952 51.3293
232 1.77407 18.8151 52.9804
233 68.3943 17.1549 54.7533
234 1.77395 18.7999 56.4391
235 68.367 17.1289 58.0972
236 1.71378 18.782 59.9005
237 68.3539 17.0126 61.5476
238 1.72723 18.8375 63.2553
239 0.107065 17.0773 64.9438
240 1.708 18.7368 66.7261
241 0.0211029 20.5468 0.010945
242 1.76438 22.2693 1.78867
243 0.10754 20.5266 3.36483
244 1.88261 22.2106 5.05073
245 0.0637974 20.5444 6.78549
246 1.82742 22.2081 8.50415
247 0.0424917 20.5486 10.2528
248 1.64508 22.3157 12.0149
249 0.106525 20.5469 13.6814
250 1.72401 22.2273 15.4008
251 0.00920033 20.5318 17.1233
252 1.74602 22.255 18.8793
253 0.0521875 20.4903 20.6012
254 1.71495 22.2943 22.2279
255 0.0509575 20.5254 23.9122
256 1.79331 22.2563 25.6457
257 0.0199501 20.5993 27.3562
258 1.82058 22.1781 29.0687
259 0.0521719 20.5622 30.8117
260 1.73375 22.261 32.4735
261 0.0319217 20.5059 34.2256
262 1.62921 22.3093 35.944
263 0.0492221 20.5084 37.4799
264 1.71411 22.2571 39.2316
265 0.0673027 20.5476 41.0203
266 1.81538 22.2653 42.7886
267 0.020159 20.5194 44.4851
268 1.682 22.2549 46.2037
269 68.3973 20.4338 47.892
270 1.71919 22.2924 49.5927
271 0.0187086 20.5144 51.3281
272 1.85663 22.2203 52.9945
273 0.0693761 20.4274 54.7274
274 1.79077 22.2544 56.3881
275 68.3881 20.4666 58.0664
276 1.75828 22.2161 59.8177
277 68.3149 20.5622 61.5104
278 1.72406 22.228 63.313
279 0.0148474 20.5455 65.115
280 1.74255 22.2893 66.748
281 0.0659257 23.9621 0.0428382
282 1.71339 25.6743 1.71904
283 0.0734334 23.9071 3.45717
284 1.83114 25.6073 5.10221
285 0.0871606 23.9109 6.75538
286 1.80816 25.5855 8.49463
287 0.0827721 23.9557 10.3102
288 1.59672 25.5932 12.0201
289 68.3758 23.8834 13.6889
290 1.60566 25.6344 15.3271
291 0.000721618 23.898 17.1137
292 1.80483 25.6959 18.8622
293 0.0409163 23.9572 20.5732
294 1.78767 25.6728 22.3145
295 0.00798847 23.9011 23.9719
296 1.79269 25.6874 25.6486
297 0.0669911 23.9174 27.3816
298 1.83754 25.684 29.0112
299 0.0165756 23.9645 30.7352
300 1.75027 25.6358 32.4425
301 68.3874 24.0046 34.2002
302 1.66238 25.5695 35.9353
303 68.3732 23.9977 37.5537
304 1.67693 25.6273 39.2435
305 0.0303274 23.9529 41.0677
306 1.69728 25.6882 42.7457
307 68.3662 23.9972 44.4361
308 1.69113 25.6757 46.1662
309 68.3927 24.0953 47.8396
310 1.7362 25.6794 49.567
311 0.0423636 23.9718 51.2915
312 1.81734 25.7068 52.9504
313 0.0643136 23.9386 54.6872
314 1.76303 25.6536 56.4141
315 0.0489449 23.9879 58.1777
316 1.78372 25.7175 59.8624
317 0.0348803 23.9016 61.5191
318 1.70343 25.68 63.2716
319 0.0379824 24.01 65.1248
320 1.63383 25.7117 66.7679
321 68.3678 27.3524 0.081426
322 1.63361 29.1263 1.69015
323 0.0514566 27.4363 3.43427
324 1.70506 29.1355 5.08749
325 0.0402733 27.3243 6.82458
326 1.76088 29.0963 8.57131
327 0.00676087 27.3151 10.2146
328 1.70402 29.0433 11.9707
329 68.3764 27.357 13.6879
330 1.72492 29.1261 15.4346
331 0.0340055 27.3932 17.111
332 1.7517 29.1509 18.7575
333 0.0665625 27.4123 20.5485
334 1.82178 29.0834 22.3451
335 0.0425108 27.4301 23.98
336 1.77442 29.1126 25.6176
337 0.0950917 27.3966 27.3622
338 1.74982 29.0758 29.0483
339 0.0365835 27.3174 30.7741
340 1.74531 29.0189 32.4818
341 68.381 27.199 34.1929
342 1.68969 29.0492 35.8731
343 0.0454306 27.3115 37.5927
344 1.78419 29.0758 39.3298
345 0.0232459 27.4098 41.0069
346 1.74999 29.0595 42.7133
347 68.3715 27.3618 44.4598
348 1.61337 29.0348 46.1454
349 0.0175678 27.3804 47.787
350 1.69322 29.0874 49.5899
351 0.0151617 27.4289 51.3372
352 1.73878 29.1027 53.0437
353 0.108429 27.4208 54.7286
354 1.71364 29.1067 56.4164
355 0.140422 27.3675 58.1277
356 1.74237 29.1077 59.9009
357 0.0345234 27.4091 61.5452
358 1.76667 29.1389 63.2396
359 68.3886 27.4425 65.0421
360 1.61718 29.1456 66.8608
361 68.3852 30.8743 0.0190808
362 1.62565 32.4504 1.71273
363 0.0201192 30.8122 3.384
364 1.65893 32.5514 5.14465
365 68.3708 30.7769 6.79965
366 1.69171 32.5516 8.52589
367 68.3593 30.8228 10.2731
368 1.71927 32.5982 11.9467
369 68.3819 30.8458 13.6441
370 1.7389 32.5265 15.3978
371 0.0748755 30.7913 17.1265
372 1.70218 32.505 18.8073
373 0.0478327 30.7947 20.5467
374 1.75982 32.549 22.2618
375 0.0655687 30.8348 23.9388
376 1.85841 32.5234 25.7107
377 0.0389692 30.8403 27.3812
378 1.75798 32.5303 28.9954
379 0.0619616 30.7668 30.778
380 1.72455 32.5657 32.4819
381 0.0916317 30.835 34.1032
382 1.7114 32.5638 35.9263
383 0.0721091 30.7616 37.686
384 1.72659 32.5367 39.3504
385 0.0426969 30.7244 41.0294
386 1.71578 32.4815 42.723
387 68.3611 30.6823 44.4561
388 1.66889 32.5006 46.1561
389 68.3311 30.71 47.8168
390 1.64682 32.4488 49.5677
391 68.3984 30.8092 51.3598
392 1.70838 32.6064 53.0848
393 68.3802 30.7957 54.7137
394 1.73604 32.5622 56.4377
395 0.0739021 30.7805 58.1407
396 1.78969 32.5219 59.8533
397 68.3691 30.8011 61.5686
398 1.69902 32.4931 63.2436
399 68.3444 30.7315 65.0009
400 1.70388 32.4686 66.7096
401 68.3947 34.2134 68.3845
402 1.62871 35.9745 1.70941
403 68.3958 34.2247 3.36871
404 1.69718 35.8888 5.05278
405 0.0102107 34.3347 6.81874
406 1.67761 35.8828 8.63361
407 68.3818 34.2533 10.2897
408 1.66921 35.8848 11.9317
409 68.3882 34.2223 13.6576
410 1.68769 35.9448 15.3685
411 68.3765 34.2491 17.1283
412 1.71893 35.9887 18.7824
413 68.3854 34.2295 20.5324
414 1.77788 35.9 22.2684
415 0.0385964 34.2165 23.9583
416 1.82133 35.8372 25.645
417 0.038758 34.2238 27.2346
418 1.60966 35.8921 28.9979
419 0.00693459 34.1762 30.894
420 1.72065 35.9275 32.5164
421 0.0337294 34.2078 34.1783
422 1.70034 35.8721 35.8782
423 0.0019527 34.2271 37.5619
424 1.67982 35.9332 39.3151
425 68.3618 34.3218 41.0678
426 1.71943 35.9875 42.7482
427 0.116334 34.3619 44.4198
428 1.67946 36.0174 46.1788
429 68.3756 34.2509 47.8852
430 1.65778 35.9802 49.6301
431 0.00671402 34.2607 51.3826
432 1.68735 35.9169 53.0918
433 68.3989 34.2488 54.6683
434 1.71996 35.9041 56.3395
435 68.3869 34.2227 58.1063
436 1.71765 35.8636 59.8676
437 68.3424 34.114 61.5649
438 1.67899 35.8027 63.2157
439 68.3647 34.195 65.0406
440 1.70775 35.7932 66.7115
441 0.0129862 37.5449 68.3812
442 1.66758 39.3352 1.70678
443 0.0477172 37.5853 3.45067
444 1.65249 39.3297 5.09764
445 0.0250625 37.4975 6.81865
446 1.67187 39.2696 8.5522
447 68.3302 37.6135 10.2976
448 1.63257 39.33 12.0599
449 68.2956 37.6097 13.6808
450 1.67658 39.3305 15.3526
451 68.3186 37.6337 17.0203
452 1.72051 39.3284 18.7026
453 0.0331661 37.6807 20.5072
454 1.68623 39.4123 22.2674
455 0.0618336 37.6153 23.9547
456 1.73497 39.3718 25.6346
457 68.3729 37.6075 27.236
458 1.62002 39.2708 29.025
459 68.342 37.6349 30.8649
460 1.74876 39.3483 32.5509
461 68.3848 37.7087 34.1947
462 1.7722 39.3856 35.874
463 0.00734889 37.6217 37.5259
464 1.7458 39.2998 39.306
465 68.3655 37.607 41.0821
466 1.72959 39.3204 42.8127
467 0.0265094 37.5839 44.4864
468 1.68424 39.2694 46.0967
469 68.3428 37.6573 47.8854
470 1.66298 39.3161 49.6227
471 68.3935 37.6031 51.3011
472 1.72158 39.2862 53.0187
473 0.0539594 37.6166 54.7078
474 1.78284 39.3484 56.4395
475 0.0861955 37.6314 58.1526
476 1.79664 39.4134 59.8396
477 0.098078 37.6577 61.5583
478 1.69213 39.4012 63.2604
479 0.101831 37.5554 65.0309
480 1.66876 39.3469 66.7869
481 68.3559 41.0745 68.3061
482 1.6579 42.7169 1.78921
483 68.352 41.0117 3.4684
484 1.67997 42.7011 5.19515
485 68.3275 40.9827 6.91637
486 1.69007 42.7138 8.5242
487 68.3642 40.9905 10.2336
488 1.70037 42.7592 11.9745
489 68.3947 41.0341 13.6871
490 1.74536 42.7705 15.3776
491 68.3819 41.1083 17.0697
492 1.63874 42.7575 18.7763
493 68.3721 41.0731 20.4259
494 1.6218 42.7655 22.1555
495 68.375 41.0699 23.9696
496 1.57905 42.732 25.6674
497 68.3506 41.0153 27.3296
498 1.57202 42.7816 29.089
499 68.3749 40.9921 30.8104
500 1.70674 42.7529 32.4751
501 68.3659 41.0436 34.2249
502 1.74954 42.6928 35.8568
503 0.0575553 41.0874 37.5437
504 1.70158 42.7422 39.2465
505 0.0395482 41.0159 41.014
506 1.71986 42.7738 42.7763
507 68.3669 41.0798 44.4722
508 1.70475 42.7549 46.0929
509 0.0222831 41.0092 47.8698
510 1.69422 42.6864 49.6697
511 0.0359121 40.952 51.2854
512 1.70131 42.6706 53.0029
513 68.3973 40.9586 54.7043
514 1.70741 42.6592 56.4434
515 0.0520745 41.0455 58.1691
516 1.73358 42.7214 59.8693
517 0.0345073 41.0283 61.5645
518 1.67853 42.6959 63.2739
519 68.3488 41.082 65.0466
520 1.65078 42.7969 66.6779
521 68.365 44.5044 68.3629
522 1.58669 46.126 1.72292
523 68.3812 44.4607 3.51832
524 1.68403 46.1409 5.17194
525 68.3763 44.4447 6.90043
526 1.70789 46.1331 8.64634
527 0.0459027 44.4498 10.2517
528 1.61149 46.0937 11.9252
529 0.0303084 44.4056 13.6451
530 1.67056 46.1091 15.4341
531 68.3417 44.3582 17.0944
532 1.62931 46.1148 18.7139
533 68.3704 44.3429 20.5004
534 1.59308 46.0914 22.2139
535 68.3578 44.4133 23.9447
536 1.64116 46.1262 25.6565
537 68.3539 44.4006 27.3734
538 1.52097 46.1209 29.0276
539 68.3699 44.4665 30.7921
540 1.68112 46.1308 32.5294
541 0.031231 44.4339 34.2445
542 1.6945 46.1672 35.8921
543 68.3939 44.4342 37.5425
544 1.64236 46.1363 39.3541
545 68.2774 44.4316 40.9989
546 1.73217 46.1296 42.718
547 68.2626 44.4431 44.4089
548 1.77392 46.1245 46.0975
549 68.3791 44.4088 47.8577
550 1.67595 46.1003 49.6015
551 0.116664 44.3743 51.3169
552 1.64886 46.1393 53.0509
553 68.3808 44.3589 54.7549
554 1.66673 46.1204 56.4309
555 68.3726 44.4185 58.1654
556 1.7072 46.1624 59.8795
557 68.3645 44.4952 61.581
558 1.64034 46.201 63.2513
559 68.3713 44.522 64.9546
560 1.65436 46.1484 66.6872
561 68.3139 47.89 68.3902
562 1.61747 49.5649 1.72019
563 0.0535632 47.8781 3.48251
564 1.77476 49.6165 5.2247
565 68.377 47.9386 6.88224
566 1.65228 49.624 8.6233
567 68.3467 47.9011 10.2829
568 1.66537 49.6023 11.9616
569 68.3819 47.8761 13.6524
570 1.70875 49.5949 15.3448
571 0.0391471 47.9481 17.1322
572 1.69898 49.6118 18.8104
573 68.3388 47.9225 20.5237
574 1.67477 49.6119 22.2058
575 68.3343 47.8743 23.8966
576 1.66413 49.6075 25.6348
577 68.3447 47.8636 27.3995
578 1.69956 49.5708 29.0646
579 68.3515 47.8432 30.7847
580 1.75029 49.5364 32.4346
581 68.3942 47.8306 34.1587
582 1.72473 49.5153 35.8984
583 0.0199198 47.8522 37.6202
584 1.77233 49.5717 39.3378
585 68.3568 47.8699 41.0576
586 1.73557 49.5604 42.7528
587 68.3946 47.8271 44.4487
588 1.78747 49.5507 46.1481
589 68.369 47.8524 47.7849
590 1.70459 49.5042 49.5354
591 0.0650588 47.8792 51.3393
592 1.70524 49.5355 53.0232
593 68.3144 47.8882 54.7877
594 1.65691 49.6038 56.4398
595 68.3701 47.876 58.1715
596 1.64034 49.5567 59.9131
597 68.2893 47.8747 61.5853
598 1.60845 49.5896 63.2576
599 68.3012 47.8857 64.9345
600 1.56643 49.6568 66.672
601 68.318 51.2678 68.3941
602 1.63877 53.0069 1.72721
603 0.0616571 51.2447 3.47937
604 1.70068 52.9243 5.19155
605 68.3926 51.2848 6.86695
606 1.66227 52.9393 8.58652
607 68.2477 51.2686 10.3236
608 1.67466 52.9889 11.9528
609 0.00630042 51.3532 13.608
610 1.74647 53.0006 15.4215
611 68.3959 51.3181 17.1546
612 1.78374 53.0157 18.8094
613 0.00379319 51.3388 20.4874
614 1.64294 53.0609 22.2611
615 68.3848 51.3054 23.9453
616 1.60572 53.0096 25.6286
617 68.383 51.2754 27.3415
618 1.71871 53.0021 29.0837
619 68.3574 51.3053 30.7672
620 1.74023 53.0013 32.3825
621 68.3544 51.2437 34.1697
622 1.72303 53.0391 35.9169
623 0.025347 51.3004 37.6627
624 1.68644 53.0426 39.2588
625 0.0756231 51.3409 41.0599
626 1.67006 53.0856 42.8699
627 0.0495521 51.2382 44.4239
628 1.73759 53.0106 46.0885
629 68.3899 51.1904 47.7924
630 1.68268 53.0329 49.5305
631 0.0540055 51.2755 51.3154
632 1.70739 52.9966 53.0054
633 0.0764045 51.3073 54.7433
634 1.62645 52.9665 56.5701
635 68.36 51.2711 58.1545
636 1.70002 52.9152 59.8431
637 68.2658 51.2833 61.622
638 1.66554 53.0019 63.2775
639 68.2918 51.2812 64.923
640 1.55301 53.0126 66.6311
641 68.3698 54.703 68.3781
642 1.70244 56.4114 1.62533
643 68.3721 54.8134 3.46187
644 1.77804 56.4326 5.17939
645 0.0549139 54.6999 6.81389
646 1.7292 56.443 8.52081
647 68.3829 54.6757 10.3378
648 1.67228 56.4236 11.9542
649 68.3773 54.7035 13.6588
650 1.71989 56.2857 15.4693
651 68.3759 54.6804 17.1336
652 1.72555 56.3324 18.7759
653 68.3875 54.7061 20.4938
654 1.71617 56.4546 22.1827
655 68.382 54.7903 23.9377
656 1.64383 56.4553 25.6273
657 0.026737 54.8158 27.3783
658 1.63184 56.4726 29.1049
659 68.377 54.7409 30.7576
660 1.64028 56.5094 32.4392
661 0.0364914 54.7391 34.11
662 1.68823 56.5265 35.9034
663 68.3795 54.7154 37.6591
664 1.63468 56.3768 39.2708
665 0.0481977 54.7226 41.02
666 1.62306 56.3455 42.8122
667 68.3676 54.789 44.5268
668 1.67435 56.4329 46.1393
669 68.3847 54.8892 47.7855
670 1.68594 56.4748 49.4988
671 0.0545405 54.7333 51.3371
672 1.77896 56.4681 53.0807
673 0.028936 54.6948 54.7565
674 1.73708 56.4508 56.4583
675 68.3984 54.6752 58.1863
676 1.79137 56.4433 59.8098
677 68.3803 54.7317 61.5266
678 1.69869 56.362 63.2839
679 68.3697 54.6875 64.9586
680 1.64012 56.43 66.6855
681 68.3384 58.112 0.0459776
682 1.61128 59.8173 1.6841
683 68.381 58.0113 3.47847
684 1.74997 59.8426 5.15583
685 68.3752 58.0694 6.79779
686 1.71412 59.82 8.48746
687 68.3933 58.1271 10.2964
688 1.65157 59.7625 12.047
689 68.3888 58.0555 13.7532
690 1.65175 59.9379 15.447
691 0.00266827 58.1106 17.1761
692 1.70534 59.8516 18.8734
693 68.3799 58.1536 20.4515
694 1.70238 59.8472 22.2356
695 68.3974 58.2067 23.8741
696 1.61435 59.845 25.5627
697 0.00456506 58.1348 27.3539
698 1.6273 59.8182 29.0501
699 68.374 58.139 30.7675
700 1.62484 59.8218 32.4789
701 68.3304 58.1179 34.0779
702 1.70094 59.7404 35.9291
703 68.3194 58.107 37.68
704 1.7446 59.8333 39.2831
705 0.00418883 58.0315 40.9287
706 1.64429 59.8251 42.6612
707 68.3941 58.0895 44.5719
708 1.61555 59.8373 46.2711
709 68.3327 58.0659 47.8758
710 1.67102 59.8699 49.5539
711 68.3796 58.1496 51.194
712 1.69774 59.8872 53.0182
713 68.3887 58.1315 54.7521
714 1.7556 59.905 56.3888
715 68.3955 58.1756 58.1685
716 1.74406 59.8244 59.7966
717 0.0273795 58.0872 61.4853
718 1.68964 59.825 63.2296
719 68.3717 58.1035 64.9459
720 1.66914 59.8103 66.751
721 68.3559 61.516 0.0112113
722 1.69944 63.2614 1.6657
723 0.103251 61.5439 3.45621
724 1.75449 63.2598 5.16587
725 0.0155621 61.5451 6.78028
726 1.73167 63.2873 8.54929
727 0.00494277 61.4787 10.2782
728 1.61116 63.3054 11.9802
729 68.367 61.5592 13.8065
730 1.62324 63.2033 15.5307
731 68.3943 61.5753 17.143
732 1.63079 63.1967 18.8211
733 0.0306551 61.4755 20.515
734 1.66659 63.2085 22.2171
735 68.3674 61.513 23.9183
736 1.70351 63.2268 25.616
737 68.3917 61.4858 27.2562
738 1.70893 63.2371 28.9933
739 68.3775 61.4984 30.7875
740 1.62348 63.1554 32.5236
741 0.00718914 61.4723 34.1796
742 1.67242 63.2072 35.8712
743 68.3912 61.4812 37.596
744 1.67558 63.1665 39.3874
745 68.3186 61.5138 41.057
746 1.67727 63.2249 42.7055
747 68.3378 61.5667 44.5212
748 1.73127 63.2544 46.1234
749 0.00413652 61.6137 47.9064
750 1.74607 63.2244 49.6736
751 0.0163255 61.5417 51.2764
752 1.67307 63.1944 52.9859
753 0.0124136 61.5656 54.6955
754 1.67783 63.2069 56.3763
755 0.00854288 61.556 58.1797
756 1.70427 63.3559 59.8578
757 0.0372172 61.5257 61.5284
758 1.72287 63.3799 63.1445
759 68.3501 61.5769 64.8877
760 1.6393 63.1867 66.7767
761 68.3945 65.0065 0.0116711
762 1.726 66.7042 1.78808
763 0.138932 64.8782 3.4149
764 1.67263 66.7176 5.08763
765 0.049012 64.9747 6.78429
766 1.68374 66.7377 8.52801
767 68.3829 65.0078 10.2406
768 1.65347 66.6759 12.0075
769 68.393 64.93 13.8762
770 1.67155 66.6865 15.4726
771 68.3961 64.9389 17.1199
772 1.68602 66.6346 18.855
773 68.3568 64.9063 20.4966
774 1.69249 66.6466 22.2129
775 68.3755 64.8701 23.9321
776 1.74819 66.6909 25.6168
777 0.0208955 64.9493 27.3191
778 1.75113 66.6484 29.0949
779 0.0551144 64.9198 30.8892
780 1.75738 66.7021 32.4775
781 68.3978 64.9754 34.1244
782 1.65836 66.6457 35.8607
783 0.0273151 65.0222 37.6744
784 1.67026 66.7102 39.4063
785 68.3495 64.9394 41.0363
786 1.62211 66.577 42.7462
787 68.3063 64.8511 44.4353
788 1.67756 66.5634 46.1314
789 0.0193945 64.8756 47.9131
790 1.78631 66.603 49.6152
791 0.00205622 64.9352 51.2771
792 1.67549 66.6366 53.0286
793 68.3141 64.8657 54.6786
794 1.59718 66.7198 56.4312
795 68.3434 64.9185 58.0887
796 1.6975 66.7303 59.8169
797 68.3951 65.0445 61.5672
798 1.70768 66.7592 63.243
799 0.0181034 64.9627 64.9691
800 1.72013 66.7929 66.6614
801 3.42623 0.0860608 0.00147188
802 5.12493 1.75427 1.70787
803 3.45455 0.0162316 3.40844
804 5.12823 1.74954 5.06362
805 3.4014 0.046337 6.83059
806 5.07992 1.71265 8.55142
807 3.37338 0.0100105 10.2292
808 4.96742 1.58754 11.9742
809 3.37607 68.3087 13.7295
810 5.07761 1.6875 15.3322
811 3.3668 68.3931 17.1314
