ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 0.0444999 3.4316 44.6115
68 1.73477 5.12452 46.4153
69 0.0194736 3.43677 48.1681
70 1.78138 5.13801 49.86
71 68.7818 3.52451 51.6458
72 1.65703 5.12706 53.4506
73 0.0362228 3.39095 55.0941
74 1.68154 5.16617 56.7803
75 68.7787 3.4544 58.4772
76 1.69642 5.09629 60.2478
77 0.00402406 3.39228 62.0271
78 1.69316 5.17109 63.6433
79 0.0157901 3.43906 65.2958
80 1.7109 5.20094 67.0584
81 68.7549 6.80489 68.789
82 1.66981 8.5982 1.73759
83 68.7481 6.88583 3.49896
84 1.69781 8.63793 5.16209
85 0.00113939 6.9078 6.86944
86 1.74665 8.55737 8.5725
87 0.00522097 6.91647 10.3185
88 1.71009 8.60773 12.1051
89 68.7481 6.87575 13.7507
90 1.62461 8.55122 15.4032
91 0.0177224 6.89148 17.0877
92 1.69632 8.5402 18.8453
93 68.791 6.85596 20.6429
94 1.714 8.53708 22.4042
95 68.6793 6.73931 24.0842
96 1.67759 8.62397 25.8345
97 68.7068 6.80544 27.5719
98 1.67384 8.57679 29.2152
99 68.6924 6.90531 31.0055
100 1.6082 8.59741 32.7201
101 0.0223262 6.87086 34.3412
102 1.61662 8.62033 36.0715
103 68.7542 6.85277 37.8209
104 1.66295 8.58965 39.5436
105 68.7632 6.79579 41.2414
106 1.71427 8.59458 42.9326
107 0.0671099 6.88078 44.679
108 1.75427 8.6174 46.431
109 0.131554 6.9048 48.1201
110 1.7296 8.66346 49.8828
111 0.0218066 6.85331 51.64
112 1.65441 8.57305 53.3449
113 0.00246277 6.89617 55.1037
114 1.71794 8.56127 56.8186
115 68.7481 6.84707 58.4779
116 1.70861 8.5784 60.2327
117 68.7433 6.89292 61.9605
118 1.67939 8.62904 63.6344
119 0.0406908 6.91496 65.36
120 1.67163 8.58768 67.0902
121 68.7279 10.3926 68.7605
122 1.65143 12.0342 1.75108
123 68.6914 10.3859 3.4626
124 1.70012 12.0087 5.19494
125 68.7274 10.3976 6.93468
126 1.73734 11.9957 8.59798
127 0.0221633 10.2837 10.3252
128 1.69694 12.0118 12.0909
129 68.7423 10.2162 13.7656
130 1.68014 12.0145 15.4559
131 68.7882 10.2266 17.1441
132 1.72009 12.059 18.801
133 0.0134436 10.3031 20.6352
134 1.77138 12.0777 22.3766
135 68.737 10.375 24.0857
136 1.68754 12.0935 25.835
137 68.6879 10.4035 27.6089
138 1.69134 12.1241 29.2811
139 68.7075 10.3272 30.9558
140 1.67141 12.1238 32.6716
141 68.7447 10.2828 34.3525
142 1.71006 12.0644 36.0938
143 68.7775 10.328 37.7957
144 1.65502 12.1138 39.4909
145 68.7521 10.3102 41.2165
146 1.73543 12.0645 42.9404
147 0.027541 10.3417 44.7307
148 1.75112 12.1092 46.4886
149 0.0620202 10.3659 48.1685
150 1.7995 12.1198 49.9089
151 0.0266674 10.3894 51.6951
152 1.83189 12.0699 53.2982
153 68.7642 10.289 55.0102
154 1.79814 12.0818 56.7341
155 68.7888 10.3335 58.5214
156 1.73611 12.0686 60.3639
157 68.727 10.3391 61.9579
158 1.72374 11.9939 63.5888
159 68.713 10.3522 65.35
160 1.67585 12.0243 67.0271
161 68.6502 13.7349 68.7768
162 1.71817 15.4764 1.7577
163 68.6631 13.7399 3.43825
164 1.66183 15.4676 5.14292
165 68.7795 13.685 6.99299
166 1.71325 15.4381 8.57649
167 0.0240613 13.7421 10.2451
168 1.77187 15.4734 12.0694
169 68.7985 13.7749 13.7859
170 1.77487 15.3877 15.4879
171 68.7008 13.7376 17.103
172 1.7794 15.3494 18.7975
173 68.7901 13.6708 20.6197
174 1.73365 15.5102 22.3302
175 0.0135922 13.7494 24.026
176 1.73646 15.4485 25.8059
177 0.0144299 13.7859 27.6408
178 1.75764 15.518 29.303
179 68.7893 13.7862 30.8694
180 1.76087 15.4174 32.6561
181 68.7677 13.8679 34.4251
182 1.77845 15.5097 36.2053
183 0.0752737 13.7728 37.8001
184 1.74607 15.5045 39.4954
185 0.00656487 13.834 41.2395
186 1.75874 15.5443 43.007
187 0.0493471 13.8258 44.7361
188 1.70087 15.5396 46.4682
189 0.0635331 13.8522 48.1969
190 1.79002 15.4764 49.876
191 0.0460357 13.7842 51.6307
192 1.87831 15.4443 53.2974
193 0.0244889 13.7305 54.9324
194 1.73965 15.4724 56.7627
195 0.00803955 13.7562 58.468
196 1.72993 15.5106 60.1074
197 68.7439 13.7993 61.9944
198 1.67911 15.4352 63.682
199 68.7188 13.7692 65.4192
200 1.65156 15.5127 67.1123
201 68.7379 17.2007 0.0186883
202 1.62423 18.9392 1.76876
203 68.6917 17.2563 3.41407
204 1.71862 18.9927 5.16923
205 0.0152046 17.2798 6.93341
206 1.6949 18.9628 8.58275
207 68.7924 17.2653 10.3269
208 1.7052 18.9631 12.0503
209 68.7683 17.1659 13.7412
210 1.72172 18.8844 15.4308
211 68.7906 17.1541 17.1434
212 1.69704 18.9318 18.8717
213 68.787 17.2944 20.5314
214 1.74794 18.8869 22.3533
215 0.0051193 17.1941 24.1626
216 1.74874 18.917 25.8052
217 0.0720635 17.1612 27.4674
218 1.72931 18.8482 29.2603
219 68.795 17.1361 30.9334
220 1.7207 18.8855 32.613
221 0.0392259 17.1396 34.3831
222 1.75216 18.8596 36.1829
223 0.133123 17.1868 37.8888
224 1.8005 18.9524 39.5104
225 0.0748792 17.2368 41.2974
226 1.77484 18.9356 43.0281
227 68.7762 17.178 44.7305
228 1.73879 18.8748 46.4094
229 0.0193371 17.2188 48.1974
230 1.73622 18.8922 49.8878
231 0.0408583 17.1189 51.5827
232 1.7298 18.9528 53.273
233 0.0290685 17.2137 54.9983
234 1.71883 18.8697 56.7267
235 68.7882 17.2687 58.4925
236 1.72634 18.8901 60.1528
237 68.7937 17.1456 61.9242
238 1.63849 18.8494 63.72
239 68.7285 17.165 65.4588
240 1.69327 18.9033 67.1068
241 68.7429 20.5616 0.0225418
242 1.72196 22.3042 1.75836
243 68.7758 20.5543 3.47086
244 1.64514 22.2537 5.15509
245 68.7286 20.6182 6.87195
246 1.64901 22.4001 8.61617
247 68.7382 20.6281 10.2635
248 1.67378 22.3593 11.9745
249 68.7718 20.713 13.7727
250 1.68254 22.3485 15.4217
251 0.0185882 20.6175 17.1829
252 1.76848 22.3561 18.9315
253 0.0114706 20.6006 20.605
254 1.73953 22.2773 22.3924
255 68.7517 20.5012 24.0898
256 1.716 22.3088 25.7645
257 0.0714769 20.5502 27.5102
258 1.73506 22.2568 29.2533
259 0.0298591 20.5949 30.9423
260 1.70585 22.3484 32.6695
261 0.0160229 20.5864 34.4578
262 1.72532 22.3731 36.1771
263 68.7921 20.6041 37.8426
264 1.76153 22.3847 39.4826
265 0.058144 20.6781 41.2357
266 1.737 22.3252 42.9828
267 0.011108 20.6922 44.6925
268 1.66041 22.3919 46.4588
269 0.0887416 20.6723 48.2147
270 1.67156 22.3795 49.8987
271 68.7968 20.6939 51.5675
272 1.7627 22.3444 53.3021
273 68.783 20.66 55.0597
274 1.78318 22.3592 56.7509
275 0.0206991 20.5715 58.5015
276 1.74136 22.3193 60.169
277 68.7972 20.5641 61.8711
278 1.74266 22.3598 63.5569
279 68.769 20.6253 65.4519
280 1.64034 22.4382 67.1923
281 68.6861 24.075 0.163036
282 1.66973 25.8791 1.79877
283 68.758 24.0911 3.46941
284 1.61683 25.8971 5.07307
285 0.000929444 24.1313 6.92656
286 1.72171 25.8532 8.71082
287 68.7838 24.1948 10.2497
288 1.73116 25.8491 12.0129
289 0.0304038 24.0693 13.7373
290 1.79264 25.8386 15.4021
291 0.00939839 24.1093 17.1804
292 1.78644 25.8358 18.8048
293 0.0310915 24.0799 20.6552
294 1.79638 25.796 22.4801
295 0.0320384 24.0947 24.086
296 1.74795 25.8243 25.8564
297 0.0269319 24.0325 27.5389
298 1.69593 25.8771 29.2312
299 68.7667 24.1248 30.9561
300 1.68533 25.8484 32.6812
301 68.7489 24.0877 34.4237
302 1.68614 25.7877 36.1301
303 0.0114023 24.0334 37.8132
304 1.70792 25.7518 39.5846
305 0.018963 24.035 41.3011
306 1.72507 25.7603 42.9725
307 0.00178494 24.0577 44.6868
308 1.72848 25.7651 46.4526
309 68.7762 24.0357 48.1407
310 1.67273 25.7383 49.8548
311 68.7333 24.048 51.5793
312 1.74294 25.738 53.3241
313 68.7921 24.0742 55.058
314 1.78128 25.8087 56.7856
315 68.7926 24.0968 58.4789
316 1.76157 25.7862 60.1995
317 68.7953 24.0629 61.8932
318 1.69837 25.7898 63.6664
319 68.7297 24.0454 65.3377
320 1.62521 25.7472 67.1015
321 0.0532417 27.589 0.0553804
322 1.7348 29.1826 1.70869
323 68.757 27.5401 3.36803
324 1.66086 29.0761 5.03425
325 0.000384719 27.4543 6.95671
326 1.68994 29.1586 8.67891
327 68.7837 27.4454 10.3095
328 1.71121 29.1202 11.9856
329 0.0480591 27.4984 13.6916
330 1.66956 29.2016 15.4585
331 68.7867 27.5456 17.1518
332 1.81825 29.2167 18.9491
333 0.0382156 27.5041 20.6486
334 1.73648 29.2574 22.3682
335 68.7527 27.5502 24.1718
336 1.81596 29.2047 25.7651
337 68.7813 27.6247 27.5641
338 1.74651 29.1945 29.2585
339 68.7005 27.6384 31.0136
340 1.69934 29.176 32.6728
341 68.7503 27.5292 34.4157
342 1.80158 29.1837 36.1208
343 0.0097575 27.5521 37.852
344 1.86985 29.2331 39.5494
345 0.000910399 27.5325 41.2414
346 1.71984 29.202 42.9351
347 68.7915 27.496 44.6885
348 1.71812 29.1985 46.4739
349 0.000760225 27.4823 48.1817
350 1.76497 29.2233 49.8984
351 0.00496206 27.4547 51.5681
352 1.78012 29.1814 53.3173
353 0.0568826 27.4233 55.0401
354 1.77984 29.1901 56.7645
355 0.0500004 27.4986 58.5195
356 1.67264 29.2313 60.2561
357 0.0228513 27.478 61.9682
358 1.69816 29.3078 63.6838
359 68.7831 27.4841 65.3665
360 1.6643 29.3066 67.1175
361 0.0769114 30.9749 0.00229911
362 1.65099 32.704 1.67283
363 0.0154661 30.9504 3.44753
364 1.67192 32.7414 5.07642
365 0.0173349 30.9501 6.8329
366 1.72871 32.5661 8.66953
367 0.0190558 30.9033 10.3347
368 1.71565 32.6263 12.0096
369 0.0185584 30.8567 13.7671
370 1.6496 32.6415 15.6199
371 68.7997 30.9502 17.1511
372 1.76865 32.699 18.8701
373 0.0375488 31.0057 20.5883
374 1.80843 32.5715 22.366
375 0.00737223 30.9229 24.0751
376 1.7406 32.6666 25.8067
377 0.023759 31.0003 27.5617
378 1.75022 32.7017 29.2649
379 0.025652 30.9217 30.9713
380 1.78269 32.693 32.6783
381 0.0617675 30.9247 34.4611
382 1.80955 32.7483 36.1153
383 0.0434772 30.9105 37.7798
384 1.72815 32.6453 39.5672
385 0.0343634 30.821 41.2596
386 1.72861 32.6889 42.992
387 0.0051303 30.9285 44.6968
388 1.73018 32.6604 46.3972
389 0.0497866 30.9239 48.1098
390 1.75749 32.6227 49.8249
391 0.00879743 30.9581 51.6084
392 1.80247 32.7494 53.4478
393 0.0831389 31.0077 55.0962
394 1.82691 32.7178 56.8004
395 0.0518032 30.9488 58.4714
396 1.8249 32.7359 60.252
397 0.0318609 31.0714 62.001
398 1.81249 32.6801 63.7012
399 0.00435197 31.0087 65.3992
400 1.73122 32.6716 67.0678
401 0.0209336 34.3272 0.0120088
402 1.68779 36.0778 1.63569
403 68.7706 34.4033 3.42029
404 1.70474 36.1384 5.13695
405 68.7939 34.3609 6.90163
406 1.69796 36.1139 8.59444
407 68.7761 34.3473 10.2112
408 1.66832 36.0671 12.0325
409 0.0309265 34.3429 13.7745
410 1.75389 36.0843 15.543
411 0.0616216 34.3939 17.2132
412 1.73411 36.0765 18.9003
413 0.0750157 34.3182 20.6469
414 1.73836 36.1786 22.3708
415 0.045171 34.3325 24.0761
416 1.71382 36.1655 25.8201
417 0.0585968 34.4078 27.5616
418 1.74454 36.1145 29.2643
419 0.0711758 34.3894 30.983
420 1.78436 36.1208 32.6422
421 0.126626 34.3744 34.3616
422 1.68691 36.0741 36.1102
423 0.0674537 34.4092 37.8247
424 1.72942 36.1112 39.5328
425 68.7916 34.4378 41.2909
426 1.66999 36.0927 42.9728
427 0.0370659 34.3908 44.733
428 1.74537 36.0868 46.4245
429 0.0521291 34.3935 48.0522
430 1.73298 36.1527 49.8173
431 0.0862757 34.4172 51.6118
432 1.81029 36.1322 53.3575
433 0.115697 34.4211 55.0845
434 1.76059 36.1518 56.7583
435 0.0537573 34.4397 58.504
436 1.75967 36.1675 60.2239
437 0.0425315 34.3738 62.0046
438 1.75344 36.0543 63.6776
439 0.0263093 34.4482 65.3053
440 1.77063 36.095 67.0596
441 68.7706 37.9314 0.0165939
442 1.74324 39.6208 1.74117
443 0.00233329 37.8496 3.3847
444 1.68811 39.5699 5.10123
445 68.7667 37.8255 6.90352
446 1.67484 39.5457 8.60119
447 0.0153484 37.8756 10.2871
448 1.6539 39.5468 11.9879
449 0.00404544 37.8563 13.8003
450 1.74849 39.6267 15.53
451 0.0919482 37.8003 17.2552
452 1.72673 39.5599 18.9639
453 0.0510398 37.9107 20.6446
454 1.80706 39.5872 22.3408
455 0.0182646 38.0124 24.0955
456 1.82944 39.6271 25.7777
457 0.0248262 37.9015 27.5973
458 1.86931 39.5753 29.2467
459 0.00222254 37.8334 30.9291
460 1.80631 39.5313 32.66
461 0.00708151 37.8592 34.375
462 1.72482 39.5738 36.0931
463 68.7387 37.8763 37.791
464 1.74826 39.5807 39.4975
465 68.7892 37.8646 41.3281
466 1.72135 39.5131 43.0374
467 0.0588927 37.856 44.7183
468 1.74022 39.6213 46.4666
469 0.117832 37.8114 48.0554
470 1.72011 39.5684 49.9624
471 68.745 37.7773 51.554
472 1.69363 39.5343 53.2987
473 0.0175952 37.8675 55.0998
474 1.73936 39.6035 56.6989
475 0.0689311 37.8748 58.4772
476 1.66371 39.5902 60.1876
477 0.0149231 37.8808 62.0385
478 1.76029 39.5859 63.7805
479 0.0750769 37.8038 65.3343
480 1.77773 39.5915 67.0648
481 68.6697 41.2756 68.7992
482 1.69593 42.9866 1.79768
483 68.7092 41.2743 3.3949
484 1.69654 42.9913 5.16014
485 68.7958 41.1882 6.85494
486 1.70466 43.0072 8.582
487 0.0054139 41.2574 10.2946
488 1.73924 43.0736 12.0026
489 0.00434936 41.2912 13.8013
490 1.76856 43.0154 15.5786
491 68.7586 41.3507 17.2746
492 1.72249 43.1029 18.9951
493 68.7527 41.3466 20.6932
494 1.73909 43.0629 22.3576
495 68.7695 41.3542 24.0688
496 1.72531 43.0438 25.8074
497 0.0235382 41.3349 27.4609
498 1.75672 43.0551 29.2226
499 0.0393229 41.2934 30.9374
500 1.72165 43.0775 32.6594
501 68.7932 41.2484 34.4494
502 1.74612 43.0967 36.1339
503 0.0150896 41.2962 37.7794
504 1.74847 43.0224 39.4677
505 0.0567313 41.2457 41.2833
506 1.73338 43.0702 43.0487
507 0.00644764 41.2987 44.7439
508 1.78862 43.0155 46.4801
509 0.0568987 41.2974 48.1569
510 1.77132 43.0473 49.879
511 0.0618025 41.3795 51.6396
512 1.69994 42.9954 53.2903
513 68.7609 41.3341 54.9879
514 1.68032 43.0691 56.7057
515 68.7652 41.3019 58.4685
516 1.58433 43.0186 60.3223
517 68.6391 41.2864 62.0507
518 1.66036 43.0224 63.6094
519 68.7502 41.3475 65.3889
520 1.67889 43.0196 67.0808
521 68.7613 44.6851 0.032005
522 1.63998 46.4472 1.82208
523 68.7394 44.746 3.4524
524 1.66625 46.4848 5.16451
525 0.0204811 44.741 6.83178
526 1.72742 46.5054 8.52983
527 0.0390893 44.7486 10.2745
528 1.72088 46.4932 12.0346
529 0.0331357 44.7386 13.8251
530 1.68795 46.5064 15.5678
531 68.7741 44.7789 17.2706
532 1.70364 46.4783 18.9449
533 68.7464 44.8057 20.6954
534 1.66619 46.4879 22.4131
535 68.777 44.8045 24.0641
536 1.67985 46.5004 25.778
537 68.7979 44.7877 27.5154
538 1.81828 46.4765 29.2767
539 0.0031579 44.7594 30.884
540 1.7419 46.4841 32.6024
541 68.788 44.7639 34.3963
542 1.66881 46.4644 36.1724
543 68.7053 44.6611 37.8304
544 1.69288 46.3832 39.4606
545 0.0349387 44.6873 41.2716
546 1.72172 46.4633 43.0043
547 0.0569353 44.7034 44.7575
548 1.68594 46.4199 46.4825
549 68.7851 44.7253 48.1402
550 1.66134 46.4855 49.8676
551 68.7878 44.7378 51.5916
552 1.68133 46.4687 53.2765
553 68.7894 44.7511 54.9003
554 1.66427 46.4068 56.6763
555 68.7025 44.7961 58.5384
556 1.63554 46.4536 60.2262
557 68.6486 44.7811 61.9689
558 1.75497 46.4408 63.6807
559 68.6779 44.6848 65.3435
560 1.74826 46.37 67.0563
561 68.7932 48.1281 0.0634775
562 1.66064 49.8895 1.72191
563 68.7798 48.1193 3.49024
564 1.69102 49.8992 5.17187
565 68.7777 48.1795 6.8058
566 1.71687 49.9046 8.54935
567 68.7533 48.2339 10.2814
568 1.73835 49.8978 12.0537
569 68.7375 48.1974 13.7832
570 1.67329 49.9209 15.4421
571 68.7958 48.1578 17.2638
572 1.66374 49.8958 19.0187
573 68.7394 48.1922 20.7208
574 1.66653 49.9139 22.3936
575 68.7347 48.0921 24.0844
576 1.69729 49.8662 25.7692
577 68.7633 48.1323 27.4757
578 1.73157 49.8369 29.2931
579 0.00425147 48.1665 30.92
580 1.76702 49.887 32.7018
581 68.7947 48.2006 34.3533
582 1.74451 49.8689 36.095
583 0.0789891 48.2402 37.8356
584 1.76524 49.9485 39.5141
585 0.0184337 48.2563 41.2451
586 1.72813 50 43.0381
587 0.0520927 48.2652 44.7663
588 1.68625 49.974 46.4135
589 0.0052991 48.2394 48.0889
590 1.63975 49.8668 49.7764
591 68.77 48.2049 51.6066
592 1.74358 49.8159 53.3375
593 68.7424 48.1358 54.9934
594 1.71583 49.8184 56.6922
595 68.7664 48.1309 58.4814
596 1.74111 49.8437 60.2267
597 68.7204 48.128 61.9694
598 1.70634 49.8474 63.6591
599 0.0117395 48.1792 65.4604
600 1.62659 49.8528 67.1221
601 0.0586649 51.6391 0.00889808
602 1.65589 53.2718 1.74972
603 68.7981 51.6279 3.49146
604 1.72008 53.3165 5.15217
605 0.0110079 51.6696 6.8059
606 1.75155 53.3429 8.59599
607 68.7882 51.6023 10.291
608 1.6922 53.3581 12.0631
609 68.7122 51.6632 13.7496
610 1.73247 53.3251 15.4475
611 68.7963 51.6267 17.2715
612 1.60672 53.3299 19.036
613 0.00474444 51.6579 20.7244
614 1.74969 53.3124 22.3569
615 0.0450599 51.6153 24.0369
616 1.72825 53.3272 25.7683
617 68.7799 51.5772 27.5662
618 1.75264 53.3314 29.2644
619 0.0266307 51.6186 30.9504
620 1.84272 53.2878 32.7074
621 0.0481788 51.5651 34.4268
622 1.79427 53.3145 36.0858
623 0.0554238 51.6394 37.8143
624 1.81673 53.3814 39.5438
625 0.0395362 51.6762 41.2564
626 1.71788 53.3592 43.005
627 0.0271809 51.6496 44.6572
628 1.69267 53.3239 46.3273
629 68.7777 51.6131 48.1004
630 1.64696 53.3363 49.852
631 0.0134629 51.5679 51.5973
632 1.72687 53.3462 53.312
633 68.7615 51.5946 55.0126
634 1.69885 53.3339 56.6971
635 68.7828 51.5699 58.47
636 1.65884 53.2909 60.2349
637 68.7724 51.5655 61.9528
638 1.70514 53.3306 63.6158
639 0.0188711 51.5949 65.4639
640 1.62605 53.3692 67.1261
641 68.7388 55.0141 0.0620653
642 1.71304 56.7112 1.72907
643 0.0270441 55.0456 3.37697
644 1.75036 56.6275 5.15459
645 0.0104359 54.9918 6.90891
646 1.76875 56.7534 8.63553
647 68.7985 55.0392 10.2648
648 1.6932 56.7293 12.0344
649 0.0044018 55.0217 13.8057
650 1.71878 56.7181 15.4441
651 68.7593 55.0274 17.1824
652 1.73068 56.7683 18.897
653 0.0192381 54.925 20.6566
654 1.79506 56.7307 22.3856
655 0.0283422 55.0034 24.0233
656 1.77858 56.7059 25.8063
657 0.0918036 54.9721 27.6298
658 1.72707 56.7433 29.1895
659 0.116718 55.0785 30.8721
660 1.70387 56.7724 32.6093
661 0.014854 55.0388 34.3934
662 1.77951 56.6602 36.1499
663 68.7767 55.0647 37.7688
664 1.63527 56.7799 39.5728
665 68.7999 54.9768 41.2849
666 1.7044 56.6917 42.9738
667 68.7865 55.0304 44.6517
668 1.649 56.6698 46.3896
669 68.798 55.006 48.1359
670 1.61546 56.755 49.8576
671 68.7769 55.1538 51.6707
672 1.66445 56.791 53.3074
673 68.7714 55.1023 54.9769
674 1.65201 56.7903 56.723
675 68.7578 55.0918 58.4541
676 1.64846 56.8319 60.2224
677 68.7492 55.0693 61.991
678 1.71746 56.8271 63.72
679 68.7825 55.0642 65.2919
680 1.6771 56.8176 67.0498
681 68.7306 58.4741 0.0214548
682 1.67533 60.2853 1.75554
683 0.0132636 58.468 3.47646
684 1.7391 60.3046 5.22357
685 68.7803 58.5281 6.86589
686 1.72802 60.2267 8.56533
687 68.7714 58.5276 10.3331
688 1.75614 60.2728 12.0008
689 0.0198995 58.5607 13.7301
690 1.81004 60.2602 15.4418
691 68.7773 58.5454 17.1988
692 1.79326 60.2631 18.9481
693 0.0472439 58.5387 20.5371
694 1.70589 60.2054 22.3236
695 0.0243565 58.4359 24.0743
696 1.74729 60.196 25.792
697 0.0845513 58.4719 27.6344
698 1.72039 60.1842 29.2081
699 0.0509282 58.4833 30.9466
700 1.69729 60.1724 32.6989
701 68.6921 58.4519 34.4396
702 1.61904 60.2338 36.0865
703 68.7624 58.5057 37.7766
704 1.62627 60.206 39.6005
705 68.7886 58.5037 41.3745
706 1.72453 60.1807 42.9708
707 68.7815 58.5068 44.7368
708 1.61337 60.2744 46.3811
709 68.7617 58.5125 48.127
710 1.68141 60.2108 49.9042
711 68.7599 58.4505 51.5372
712 1.63909 60.2223 53.318
713 68.7566 58.5014 55.0256
714 1.69138 60.279 56.7088
715 68.7779 58.5456 58.4611
716 1.68785 60.2194 60.27
717 68.6914 58.4096 61.9404
718 1.67222 60.1681 63.6511
719 68.6969 58.4739 65.339
720 1.68824 60.1705 67.0411
721 68.7568 61.949 68.7816
722 1.72716 63.6307 1.79123
723 68.7461 62.0036 3.49357
724 1.71477 63.6467 5.17535
725 68.6913 61.9893 6.90193
726 1.71641 63.6102 8.6328
727 0.0245932 61.9387 10.3017
728 1.84125 63.6145 11.9524
729 0.0200438 61.9572 13.6975
730 1.80458 63.5974 15.481
731 68.779 61.902 17.2021
732 1.76121 63.6247 18.9161
733 0.02577 61.886 20.6404
734 1.71208 63.59 22.3156
735 0.0578078 62.0104 24.0838
736 1.74685 63.599 25.763
737 0.0462373 61.9079 27.5004
738 1.73192 63.5913 29.2187
739 0.00112243 61.7946 30.9544
740 1.72021 63.5701 32.6495
741 68.674 61.9584 34.3839
742 1.6839 63.6224 36.1813
743 68.7696 61.9103 37.8664
744 1.70601 63.632 39.5682
745 0.0134663 61.8684 41.3069
746 1.71653 63.5779 42.9936
747 68.7448 61.8933 44.7063
748 1.66882 63.6043 46.4661
749 68.7825 61.8612 48.1859
750 1.73786 63.6873 49.8618
751 68.7861 61.89 51.5384
752 1.79238 63.5893 53.3708
753 68.7245 61.9389 55.0807
754 1.74765 63.6762 56.6902
755 68.7739 61.9639 58.4852
756 1.76937 63.6847 60.1847
757 0.0669461 62.0188 61.911
758 1.84925 63.7051 63.626
759 68.7861 61.9172 65.3611
760 1.73238 63.694 67.0866
761 0.0399467 65.3359 68.7971
762 1.70076 67.0881 1.75754
763 68.7086 65.3095 3.43756
764 1.70635 67.0607 5.14492
765 68.7588 65.3462 6.9558
766 1.73261 67.0689 8.60393
767 0.0317527 65.3806 10.254
768 1.7597 66.9966 11.9976
769 68.7906 65.3366 13.7596
770 1.76256 67.0214 15.5444
771 68.7757 65.318 17.2107
772 1.73327 67.048 18.8964
773 68.7889 65.3209 20.6548
774 1.80713 67.0665 22.3
775 0.0241038 65.3715 24.0732
776 1.74598 67.0878 25.7637
777 0.0389681 65.2473 27.4995
778 1.62151 67.1265 29.2288
779 68.7891 65.3637 30.9647
780 1.73208 67.1298 32.663
781 68.7977 65.324 34.402
782 1.80525 67.0387 36.1197
783 0.0167233 65.2944 37.7642
784 1.74194 67.0346 39.5981
785 68.7615 65.2775 41.3169
786 1.71362 67.0843 42.892
787 0.0295317 65.2745 44.6899
788 1.7134 67.1221 46.4902
789 68.7683 65.332 48.1066
790 1.6577 67.1314 49.9127
791 0.0013108 65.2886 51.6664
792 1.70402 67.0895 53.3817
793 68.772 65.3254 55.0527
794 1.70716 67.0536 56.701
795 0.0218695 65.3472 58.4728
796 1.82109 67.1387 60.2302
797 0.0985978 65.3615 61.9494
798 1.82539 67.147 63.6761
799 0.0597972 65.3585 65.3086
800 1.76233 67.1056 67.0317
801 3.55195 0.0364288 68.7896
802 5.21482 1.76034 1.72417
803 3.45211 0.0640841 3.40127
804 5.16969 1.76195 5.1797
805 3.42432 68.7727 6.8759
806 5.14151 1.78015 8.55049
807 3.46993 68.7622 10.2822
808 5.11485 1.73997 11.9276
809 3.38205 0.00964769 13.7468
810 5.1532 1.69639 15.5205
