ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 68.5202 3.42219 44.5101
68 1.75407 5.06276 46.2762
69 68.4957 3.4441 48.0335
70 1.7817 5.0855 49.745
71 0.0171909 3.3861 51.5059
72 1.79536 5.13862 53.2011
73 0.022985 3.40096 54.8593
74 1.75619 5.11515 56.6218
75 0.0858829 3.26761 58.2873
76 1.75142 5.09875 59.9858
77 0.107046 3.41115 61.7884
78 1.7395 5.07702 63.4993
79 68.5945 3.42392 65.1511
80 1.80801 5.05344 66.8052
81 0.12954 6.80126 68.5452
82 1.76592 8.59222 1.59512
83 0.0525942 6.85232 3.36551
84 1.75385 8.54879 5.19475
85 68.5476 6.80323 6.93782
86 1.72535 8.60207 8.59539
87 68.5979 6.89476 10.34
88 1.71423 8.60294 12.0216
89 68.5865 6.82675 13.7185
90 1.71332 8.56396 15.3655
91 68.5673 6.80734 17.1674
92 1.66165 8.4997 18.8871
93 68.5847 6.83711 20.6096
94 1.65807 8.5105 22.3479
95 0.0243824 6.87588 23.9831
96 1.6968 8.61018 25.7197
97 68.5456 6.84919 27.4563
98 1.66945 8.59574 29.1612
99 68.5023 6.83865 30.8461
100 1.67574 8.56034 32.5467
101 68.513 6.83488 34.2771
102 1.78269 8.51384 35.9426
103 0.0119627 6.87345 37.6922
104 1.72206 8.48336 39.4958
105 0.0535599 6.83995 41.161
106 1.76559 8.55678 42.8095
107 0.000552471 6.83197 44.5838
108 1.7227 8.56351 46.2739
109 68.57 6.82973 48.0092
110 1.77454 8.5033 49.7939
111 0.0207789 6.83248 51.4359
112 1.74728 8.45633 53.175
113 0.010043 6.83263 54.8698
114 1.77988 8.51708 56.5135
115 68.5978 6.86248 58.2336
116 1.71326 8.52471 60.0688
117 0.0305614 6.7436 61.8322
118 1.67409 8.49996 63.4434
119 0.0114319 6.72821 65.1759
120 1.74674 8.58786 67.0043
121 0.127361 10.3428 68.583
122 1.71885 11.9922 1.68669
123 0.0429668 10.2835 3.43527
124 1.73396 12.0205 5.15168
125 68.5787 10.2712 6.88618
126 1.7329 11.9381 8.66987
127 68.5169 10.2729 10.3651
128 1.71398 12.0282 11.9511
129 0.0143639 10.2716 13.6577
130 1.73014 11.9239 15.3374
131 0.0528298 10.2406 17.1726
132 1.73355 12.0728 18.8771
133 0.0258089 10.2707 20.596
134 1.64962 11.9963 22.3851
135 68.5878 10.3041 24.1
136 1.68938 12.0057 25.7411
137 0.0139819 10.3954 27.4261
138 1.65918 12.0118 29.1696
139 68.5721 10.337 30.8421
140 1.71976 11.9632 32.5082
141 0.0158011 10.3139 34.3337
142 1.71284 12.0159 36.0097
143 0.0316912 10.2436 37.6907
144 1.69208 12.0297 39.4628
145 0.0016637 10.246 41.1426
146 1.6853 11.9818 42.8143
147 68.5802 10.2416 44.5059
148 1.66871 11.987 46.2547
149 68.5866 10.2161 48.0141
150 1.65939 12.0348 49.7302
151 0.0103363 10.2308 51.4542
152 1.70442 12.0745 53.1758
153 0.00101449 10.1976 54.8987
154 1.63084 11.961 56.5562
155 0.0226378 10.2074 58.3164
156 1.71535 11.9796 60.0895
157 68.5579 10.3312 61.8238
158 1.74531 12.0248 63.5143
159 0.0825904 10.2776 65.2533
160 1.81053 12.0584 66.971
161 0.0298053 13.6787 0.0472782
162 1.71438 15.4483 1.71373
163 68.5966 13.7203 3.41557
164 1.63667 15.4568 5.13579
165 68.5947 13.7413 6.87073
166 1.63485 15.3994 8.52771
167 68.4991 13.7109 10.3205
168 1.74168 15.4451 12.0143
169 68.555 13.7043 13.7038
170 1.71601 15.5224 15.4072
171 68.5691 13.7726 17.1033
172 1.79292 15.4715 18.9064
173 68.5986 13.7533 20.645
174 1.69251 15.5432 22.3296
175 68.5418 13.6838 24.017
176 1.70326 15.4054 25.6567
177 0.044248 13.6618 27.4541
178 1.64621 15.3359 29.1355
179 68.5901 13.6831 30.8258
180 1.71945 15.4158 32.5338
181 0.0118627 13.6499 34.2565
182 1.67558 15.4423 36.0008
183 68.5914 13.6831 37.7203
184 1.69589 15.3371 39.4501
185 68.4977 13.7115 41.165
186 1.67977 15.4512 42.8304
187 68.5673 13.7483 44.5617
188 1.73153 15.4848 46.3285
189 68.5854 13.7342 47.9149
190 1.70142 15.4579 49.691
191 68.5514 13.7525 51.4916
192 1.76606 15.3812 53.1566
193 68.5702 13.7553 54.9598
194 1.67981 15.4084 56.6535
195 68.5863 13.7338 58.3533
196 1.68086 15.4466 60.0289
197 68.5132 13.71 61.7577
198 1.64002 15.3933 63.4673
199 0.0185006 13.701 65.1675
200 1.74772 15.3566 66.9239
201 68.5421 17.1944 68.5549
202 1.67642 18.9041 1.74696
203 68.5576 17.154 3.49952
204 1.72847 18.8723 5.17539
205 68.5471 17.1673 6.85068
206 1.66758 18.9138 8.58371
207 68.5254 17.1283 10.2835
208 1.73104 18.8726 11.9719
209 68.4936 17.1844 13.6745
210 1.71925 18.8817 15.4308
211 68.5064 17.1235 17.2094
212 1.60383 18.8948 18.9518
213 68.542 17.2257 20.611
214 1.66313 18.8425 22.36
215 68.5308 17.1746 24.0494
216 1.72123 18.8972 25.7278
217 0.0327019 17.1397 27.3962
218 1.69501 18.9285 29.065
219 68.5774 17.1645 30.797
220 1.71818 18.7999 32.5715
221 68.5383 17.1579 34.2222
222 1.7393 18.8081 35.926
223 0.0570402 17.2056 37.8215
224 1.74369 18.9662 39.5432
225 68.5961 17.2221 41.1622
226 1.73554 18.9202 42.8452
227 0.0292674 17.2063 44.5615
228 1.81919 18.8805 46.3668
229 0.011753 17.1609 47.9719
230 1.71488 18.8703 49.718
231 0.0598581 17.0943 51.4914
232 1.67837 18.9129 53.1115
233 68.5771 17.1015 54.9208
234 1.63265 18.8364 56.6346
235 68.4818 17.1615 58.3485
236 1.62032 18.8385 60.0578
237 68.5581 17.141 61.777
238 1.65263 18.9182 63.403
239 0.0363967 17.1885 65.1986
240 1.64601 18.983 66.9034
241 68.5574 20.6271 68.5501
242 1.69553 22.2383 1.71778
243 68.511 20.6274 3.535
244 1.69143 22.3148 5.15346
245 68.4762 20.6007 6.80739
246 1.63445 22.3076 8.59585
247 68.4582 20.5403 10.2654
248 1.64633 22.2673 11.9635
249 68.563 20.5676 13.7239
250 1.7353 22.3466 15.4418
251 0.00503385 20.6251 17.2143
252 1.70268 22.2592 18.8859
253 68.5607 20.5804 20.5902
254 1.66273 22.292 22.2876
255 68.5626 20.613 24.007
256 1.63455 22.2934 25.7863
257 0.00784475 20.5962 27.4208
258 1.68625 22.2806 29.1397
259 0.0637154 20.5525 30.8943
260 1.65355 22.4327 32.56
261 68.5537 20.6189 34.2626
262 1.75903 22.3855 35.9541
263 0.0552988 20.632 37.7292
264 1.69358 22.3882 39.4763
265 68.5349 20.6349 41.1532
266 1.74353 22.4157 42.8561
267 0.044372 20.6014 44.5399
268 1.76168 22.3382 46.3021
269 0.00340735 20.6372 47.9565
270 1.8334 22.2645 49.7117
271 0.0657587 20.6683 51.4255
272 1.72266 22.2716 53.1814
273 68.5822 20.5545 54.983
274 1.75731 22.3161 56.6151
275 68.5142 20.4711 58.3422
276 1.67339 22.2476 60.0394
277 68.525 20.5535 61.7185
278 1.68549 22.3231 63.4146
279 68.5616 20.6297 65.135
280 1.66991 22.3239 66.9568
281 68.5656 23.9588 68.5449
282 1.6181 25.5456 1.66562
283 68.5767 23.9391 3.40378
284 1.65135 25.664 5.16533
285 68.5231 23.9851 6.88216
286 1.64249 25.7094 8.55884
287 68.4578 24.0702 10.26
288 1.60846 25.7383 11.9293
289 68.5397 24.0295 13.7195
290 1.67842 25.6832 15.4876
291 0.0268287 23.9941 17.258
292 1.70438 25.7572 18.8917
293 0.0394873 23.9813 20.6141
294 1.75989 25.7568 22.2931
295 0.00406442 23.9739 24.0292
296 1.73993 25.7633 25.7801
297 68.5909 24.0055 27.4711
298 1.66133 25.7839 29.1344
299 0.0445199 24.146 30.8304
300 1.6418 25.8536 32.5815
301 0.0219436 24.1247 34.2849
302 1.71523 25.7779 35.9555
303 0.0543456 24.1119 37.7081
304 1.71523 25.7782 39.4525
305 68.5551 24.0554 41.1181
306 1.73424 25.7335 42.8034
307 68.5911 24.0532 44.5624
308 1.79499 25.7543 46.2268
309 0.0401642 24.0334 48.0211
310 1.80343 25.7581 49.7062
311 0.0330859 24.0099 51.4381
312 1.75396 25.7835 53.2493
313 0.0482971 23.9936 54.9432
314 1.79025 25.7882 56.5634
315 68.599 24.0872 58.3435
316 1.705 25.8382 60.0524
317 68.5869 24.0535 61.7239
318 1.62138 25.7502 63.4774
319 68.5289 23.9906 65.1946
320 1.65345 25.6581 66.9299
321 68.555 27.3858 0.0238861
322 1.71486 29.2382 1.71344
323 0.0147417 27.3846 3.35578
324 1.72479 29.0902 5.12836
325 0.0226614 27.4178 6.83587
326 1.6142 29.0221 8.58866
327 68.5247 27.3866 10.3136
328 1.67053 29.0902 12.0057
329 68.5481 27.4343 13.7672
330 1.70444 29.1459 15.5041
331 0.0239969 27.4602 17.1988
332 1.73615 29.108 18.922
333 0.0211334 27.4056 20.5556
334 1.78158 29.0853 22.3557
335 68.561 27.3772 23.9765
336 1.71382 29.1106 25.771
337 68.528 27.399 27.4986
338 1.74284 29.1417 29.1604
339 68.5945 27.44 30.8662
340 1.74096 29.0875 32.5604
341 0.0129899 27.4345 34.2503
342 1.68655 29.1463 36.0086
343 0.0318189 27.4033 37.7288
344 1.71872 29.137 39.4275
345 68.5703 27.4332 41.069
346 1.73704 29.1138 42.8331
347 68.5647 27.4366 44.5056
348 1.68466 29.0487 46.2333
349 68.5987 27.3837 47.9871
350 1.72026 29.1332 49.651
351 68.5967 27.454 51.4587
352 1.74093 29.0874 53.2586
353 0.0190847 27.4599 54.9516
354 1.73218 29.1006 56.6111
355 68.5974 27.4393 58.3312
356 1.72548 29.1369 60.0473
357 68.5875 27.4583 61.7957
358 1.70309 29.1648 63.4622
359 68.5716 27.3558 65.1266
360 1.67072 29.1457 66.8533
361 68.5413 30.8251 68.5401
362 1.79532 32.5286 1.7299
363 0.0650067 30.8375 3.44477
364 1.75521 32.571 5.15618
365 0.0214088 30.7899 6.85837
366 1.68728 32.5629 8.57253
367 68.5567 30.7781 10.289
368 1.66668 32.5317 11.9883
369 0.00363506 30.8498 13.7726
370 1.77216 32.604 15.5068
371 68.5845 30.853 17.1559
372 1.72857 32.5771 18.8318
373 0.0028213 30.8371 20.6814
374 1.73617 32.506 22.38
375 0.0637815 30.9127 24.0327
376 1.7188 32.583 25.7965
377 0.000487543 30.8618 27.4066
378 1.70676 32.5028 29.1551
379 0.0705612 30.8325 30.8968
380 1.72582 32.5315 32.5603
381 0.0277582 30.883 34.2795
382 1.77242 32.5562 35.9901
383 68.5915 30.8433 37.7608
384 1.71238 32.5448 39.4719
385 68.58 30.7905 41.1172
386 1.7509 32.5974 42.8089
387 0.0372417 30.8838 44.5884
388 1.68979 32.6431 46.2596
389 0.0707566 30.8447 47.9221
390 1.69536 32.5685 49.6546
391 0.0517895 30.7886 51.4552
392 1.69452 32.5217 53.1887
393 0.0226801 30.7986 54.8939
394 1.69374 32.526 56.6348
395 68.5886 30.787 58.4006
396 1.7426 32.5891 60.0526
397 68.5329 30.7948 61.6962
398 1.6549 32.548 63.4453
399 68.4944 30.7735 65.1327
400 1.71142 32.531 66.8436
401 0.0243022 34.3088 68.5501
402 1.74533 36.0239 1.71567
403 0.00758529 34.3251 3.41084
404 1.84265 36.0011 5.08699
405 68.5703 34.3268 6.82632
406 1.72477 36.0126 8.58346
407 68.5566 34.297 10.2571
408 1.71413 36.0558 11.9831
409 68.5546 34.2696 13.7693
410 1.72401 35.9514 15.4686
411 68.4886 34.3594 17.2081
412 1.74298 36.0936 18.9303
413 0.052364 34.304 20.642
414 1.73923 36.0425 22.2663
415 0.00375694 34.2684 24.0203
416 1.77618 35.9065 25.778
417 0.0144439 34.2613 27.4779
418 1.72744 35.9767 29.1943
419 0.0244012 34.3196 30.9351
420 1.74161 36.0131 32.5422
421 0.0431458 34.2374 34.2775
422 1.70561 36.0626 36.0458
423 0.0214808 34.2644 37.7734
424 1.69622 36.0274 39.3994
425 0.00615057 34.3563 41.1386
426 1.71477 36.0372 42.8237
427 68.589 34.3123 44.5679
428 1.63631 35.9314 46.3078
429 68.5129 34.2913 47.9493
430 1.62771 35.9569 49.7438
431 68.5295 34.2109 51.4245
432 1.64412 36.0035 53.091
433 68.5953 34.3009 54.9102
434 1.73146 35.9748 56.6529
435 68.5327 34.3057 58.3318
436 1.7138 35.9995 60.0736
437 68.5257 34.2706 61.6655
438 1.63933 35.9903 63.4659
439 68.5331 34.3025 65.2225
440 1.71241 36.0713 66.8151
441 68.5195 37.8092 68.5312
442 1.67299 39.4804 1.70389
443 68.5895 37.7712 3.40929
444 1.73068 39.4354 5.09505
445 0.0699446 37.6655 6.87252
446 1.68389 39.3746 8.6041
447 68.5367 37.6634 10.3421
448 1.7055 39.3092 12.0222
449 68.538 37.7493 13.7871
450 1.71088 39.3965 15.4118
451 68.5785 37.7224 17.1743
452 1.66181 39.4001 18.8666
453 68.5797 37.7174 20.5202
454 1.67472 39.3848 22.2103
455 0.0633886 37.6848 24.067
456 1.72899 39.5201 25.7867
457 0.0437127 37.6933 27.4697
458 1.64959 39.4422 29.1682
459 68.5962 37.6286 30.8762
460 1.66068 39.4331 32.5616
461 68.5554 37.7557 34.2851
462 1.68484 39.4783 35.9794
463 68.5958 37.7792 37.7043
464 1.65822 39.4347 39.4138
465 68.5732 37.6936 41.1634
466 1.63301 39.344 42.8553
467 0.0099147 37.6854 44.6465
468 1.7321 39.5072 46.3759
469 68.5656 37.782 48.0324
470 1.72999 39.5514 49.6894
471 68.5452 37.851 51.3942
472 1.74847 39.525 53.1438
473 68.5924 37.7522 54.8629
474 1.7525 39.4887 56.5196
475 68.5926 37.7495 58.3112
476 1.73101 39.4819 60.1522
477 68.4315 37.7488 61.7733
478 1.74588 39.4721 63.4818
479 68.451 37.7865 65.1533
480 1.69058 39.4186 66.7602
481 68.5758 41.1953 0.00490441
482 1.67208 42.9368 1.68897
483 68.5672 41.2072 3.46043
484 1.66861 42.9381 5.14758
485 0.00623258 41.1963 6.86828
486 1.75033 42.9163 8.64603
487 0.057391 41.1424 10.3373
488 1.8116 42.948 12.0712
489 0.0133552 41.1289 13.6915
490 1.8125 42.831 15.3602
491 0.0070172 41.0833 17.1547
492 1.69003 42.7323 18.8748
493 0.0349048 41.0775 20.5155
494 1.68079 42.9017 22.2866
495 0.0417379 41.156 24.0488
496 1.70335 42.9316 25.7408
497 68.5859 41.1242 27.4245
498 1.76651 42.8467 29.1069
499 68.5467 41.1796 30.9134
500 1.78093 42.8976 32.6188
501 68.5065 41.152 34.266
502 1.69046 42.8269 35.9353
503 68.4748 41.1731 37.6827
504 1.63515 42.8226 39.4788
505 68.506 41.1153 41.1699
506 1.64495 42.8799 42.8687
507 68.491 41.1325 44.6133
508 1.64302 42.7895 46.2915
509 68.4861 41.1319 48.0234
510 1.69045 42.8406 49.7415
511 68.5717 41.1478 51.4439
512 1.67268 42.9421 53.0913
513 0.0121857 41.188 54.8616
514 1.67052 42.9376 56.5459
515 0.00733026 41.1299 58.2672
516 1.64048 42.8547 60.1415
517 68.4631 41.0883 61.8296
518 1.73974 42.9272 63.4475
519 68.5314 41.2318 65.1489
520 1.71533 42.9592 66.881
521 68.5881 44.6408 0.014798
522 1.7461 46.3372 1.72079
523 68.5732 44.6489 3.426
524 1.69726 46.3561 5.15908
525 0.00302445 44.6163 6.8511
526 1.7367 46.3912 8.58867
527 0.0192859 44.6707 10.2666
528 1.79072 46.396 11.9624
529 0.0615053 44.5838 13.7165
530 1.71865 46.3484 15.3747
531 0.0340906 44.5551 17.1582
532 1.65381 46.3184 18.9503
533 68.5865 44.5951 20.5484
534 1.71036 46.2703 22.329
535 68.5975 44.6274 24.0552
536 1.74794 46.2544 25.724
537 68.5834 44.6662 27.4187
538 1.82532 46.1961 29.1091
539 0.018184 44.6281 30.8644
540 1.7664 46.2387 32.6201
541 68.5497 44.6219 34.3473
542 1.73679 46.3136 36.0147
543 68.578 44.5752 37.6757
544 1.69529 46.3277 39.4274
545 68.5023 44.6176 41.2012
546 1.72161 46.2644 42.8453
547 68.5364 44.6315 44.583
548 1.74226 46.384 46.2956
549 68.5977 44.612 47.9722
550 1.68802 46.3283 49.7981
551 68.4965 44.5968 51.4886
552 1.7098 46.2016 53.1285
553 68.5003 44.5734 54.8793
554 1.63938 46.2311 56.5949
555 0.00635551 44.5897 58.3333
556 1.72996 46.3025 60.047
557 68.5952 44.6432 61.6848
558 1.70989 46.3014 63.4628
559 68.5555 44.6025 65.2102
560 1.69091 46.3435 66.9263
561 0.0135735 48.062 0.0263346
562 1.71505 49.7595 1.72378
563 68.5999 48.0531 3.43014
564 1.70162 49.7386 5.10587
565 68.5815 48.0487 6.8172
566 1.73846 49.7046 8.54806
567 68.5806 48.0561 10.2566
568 1.7351 49.7637 11.964
569 68.5864 48.0711 13.6117
570 1.64548 49.8161 15.377
571 68.578 48.026 17.161
572 1.6208 49.8178 18.8545
573 0.00266163 47.9535 20.6224
574 1.65345 49.7363 22.3431
575 0.0236038 47.9893 23.9871
576 1.70038 49.7368 25.7192
577 0.0117078 47.9745 27.4267
578 1.69506 49.8125 29.1816
579 0.0652794 47.97 30.8826
580 1.81716 49.776 32.602
581 0.0600757 48.0047 34.3128
582 1.68631 49.636 35.9926
583 68.5769 48.014 37.7137
584 1.6813 49.7376 39.4056
585 68.5673 47.9604 41.1486
586 1.6733 49.6868 42.9152
587 68.5976 47.8662 44.5923
588 1.63116 49.7721 46.2904
589 68.5695 48.0545 47.9951
590 1.72009 49.7654 49.6559
591 68.5962 48.081 51.5473
592 1.74206 49.8243 53.2151
593 68.5902 47.9937 54.791
594 1.72074 49.7552 56.5867
595 0.00893162 47.9901 58.3545
596 1.69636 49.747 60.0605
597 0.00102681 48.0809 61.7903
598 1.65 49.7695 63.478
599 0.0048517 48.0728 65.2434
600 1.69068 49.7772 66.9639
601 0.0167563 51.4424 0.0162928
602 1.715 53.0881 1.70426
603 68.5642 51.4544 3.44505
604 1.67769 53.142 5.16891
605 0.0336085 51.5031 6.88408
606 1.74183 53.2391 8.59023
607 68.5633 51.4798 10.227
608 1.65243 53.1705 12.0237
609 0.00122752 51.4971 13.6917
610 1.62009 53.1895 15.4064
611 68.557 51.4897 17.1237
612 1.67831 53.1752 18.8076
613 68.5223 51.6278 20.5679
614 1.66175 53.1976 22.2656
615 0.0312829 51.5188 23.9627
616 1.72005 53.1655 25.7118
617 0.029193 51.5193 27.4618
618 1.7401 53.1339 29.1984
619 0.174859 51.5362 30.9106
620 1.84193 53.1067 32.595
621 0.060573 51.4676 34.2658
622 1.71667 53.2093 36.0028
623 68.5553 51.4651 37.6756
624 1.70225 53.1621 39.3839
625 68.5413 51.4953 41.2137
626 1.59311 53.2982 42.7979
627 68.5626 51.6491 44.5941
628 1.64891 53.2247 46.4202
629 68.5506 51.524 48.0428
630 1.68187 53.2548 49.7211
631 0.00783358 51.5072 51.4521
632 1.77139 53.2237 53.1248
633 68.5891 51.5411 54.8742
634 1.72989 53.2525 56.5754
635 68.5968 51.5057 58.3077
636 1.70295 53.1919 60.0465
637 68.5232 51.4178 61.7481
638 1.72907 53.1016 63.4989
639 68.5954 51.4275 65.23
640 1.71864 53.1453 66.9437
641 68.5866 54.8586 68.5146
642 1.72771 56.5295 1.66411
643 0.0516462 54.8155 3.44766
644 1.65155 56.5937 5.21555
645 68.5712 54.7322 6.91036
646 1.62902 56.5438 8.52614
647 68.5921 54.8502 10.3398
648 1.67054 56.5984 11.9809
649 68.5802 54.9298 13.6649
650 1.67581 56.5522 15.3958
651 68.5835 54.8749 17.1045
652 1.74383 56.5373 18.8542
653 68.5296 54.8432 20.512
654 1.66475 56.6492 22.2952
655 68.5493 54.8505 23.9968
656 1.69568 56.6533 25.6198
657 0.0441135 54.8782 27.4621
658 1.7166 56.6029 29.2315
659 0.0419342 54.8243 30.9206
660 1.77284 56.5558 32.6044
661 68.5387 54.8671 34.2468
662 1.74862 56.5922 36.0016
663 68.5207 54.9038 37.763
664 1.69467 56.6304 39.4255
665 68.5997 54.9628 41.1119
666 1.7418 56.7335 42.8321
667 0.0118416 54.9643 44.6229
668 1.7025 56.6524 46.4215
669 68.5963 54.9383 48.0595
670 1.66878 56.5991 49.7479
671 0.0207477 54.9042 51.4345
672 1.71703 56.6996 53.0916
673 0.0869964 54.9125 54.8152
674 1.68148 56.6567 56.5514
675 0.00793944 54.923 58.3382
676 1.67123 56.578 60.063
677 0.0445788 54.8998 61.8226
678 1.74876 56.5146 63.5955
679 68.5913 54.8658 65.2551
680 1.72823 56.4983 66.8821
681 68.4963 58.3239 68.573
682 1.65054 60.0616 1.66498
683 68.5562 58.3153 3.37491
684 1.69493 60.0323 5.10512
685 68.5158 58.4384 6.88138
686 1.67822 60.007 8.56369
687 68.5742 58.2651 10.3178
688 1.6045 59.9158 11.9836
689 68.5552 58.2211 13.6253
690 1.72927 59.9251 15.4375
691 68.5812 58.2744 17.1692
692 1.72611 60.0043 18.8332
693 68.5214 58.3431 20.5238
694 1.70386 59.9585 22.3165
695 68.5307 58.3265 23.9987
696 1.72645 59.9983 25.6638
697 0.029657 58.3654 27.4182
698 1.64433 60.112 29.235
699 68.5247 58.3621 30.9202
700 1.73929 60.1626 32.502
701 0.0440913 58.3682 34.3063
702 1.84723 60.0502 36.0312
703 0.00942433 58.3606 37.6951
704 1.67783 60.0432 39.4769
705 68.4961 58.33 41.1298
706 1.72156 59.9616 42.9028
707 68.5062 58.3161 44.641
708 1.71902 60.0212 46.3071
709 0.0383359 58.3789 48.0131
710 1.74808 60.0987 49.8321
711 0.0141969 58.3233 51.4371
712 1.71655 60.0384 53.0808
713 68.5908 58.3732 54.8388
714 1.67967 60.0484 56.5612
715 68.5566 58.2768 58.3906
716 1.70975 60.0057 60.0353
717 0.00577111 58.2534 61.7798
718 1.72608 60.0057 63.5411
719 68.5492 58.2465 65.2252
720 1.71611 60.0235 66.8815
721 68.572 61.7351 0.00991054
722 1.65684 63.4848 1.708
723 68.4913 61.7307 3.39179
724 1.69375 63.4383 5.10353
725 68.5026 61.6761 6.84628
726 1.73977 63.4409 8.54729
727 68.5489 61.6292 10.2617
728 1.65013 63.4332 11.9987
729 68.576 61.6262 13.7037
730 1.7135 63.4297 15.4327
731 68.536 61.6575 17.2072
732 1.67395 63.464 18.8797
733 0.0389548 61.7522 20.5899
734 1.73765 63.5265 22.3705
735 68.5833 61.7192 23.9896
736 1.69559 63.49 25.6745
737 0.0471293 61.6811 27.4048
738 1.68218 63.492 29.1496
739 0.00466169 61.8025 30.9007
740 1.77683 63.4529 32.5551
741 0.0152908 61.7671 34.2905
742 1.79499 63.4696 36.0181
743 0.0230645 61.7564 37.7136
744 1.72478 63.4222 39.4237
745 68.5576 61.7509 41.1605
746 1.65578 63.4752 42.9176
747 68.5331 61.6613 44.5363
748 1.61267 63.4026 46.3245
749 0.0181003 61.7863 48.0064
750 1.68549 63.3798 49.7996
751 68.5461 61.7891 51.5083
752 1.59738 63.3999 53.2201
753 0.0186078 61.7391 54.8997
754 1.67435 63.4446 56.569
755 0.091243 61.7175 58.3008
756 1.7186 63.4321 59.9079
757 0.0535091 61.6981 61.6689
758 1.64862 63.321 63.504
759 68.5769 61.7189 65.3093
760 1.7114 63.4049 66.986
761 68.5302 65.151 68.5839
762 1.72508 66.87 1.75829
763 68.5655 65.1497 3.42067
764 1.72595 66.8863 5.06914
765 68.4982 65.1241 6.79237
766 1.72042 66.863 8.49139
767 68.5709 65.1591 10.2379
768 1.73476 66.8556 11.9553
769 68.5933 65.1979 13.7066
770 1.70269 66.9523 15.5036
771 0.0345886 65.2129 17.1788
772 1.67722 66.9432 18.879
773 0.0100901 65.1324 20.6002
774 1.73755 66.9127 22.2946
775 0.0229256 65.1922 24.0521
776 1.77586 66.926 25.6311
777 0.087184 65.319 27.3996
778 1.65243 66.9261 29.2784
779 0.0478134 65.1646 30.9268
780 1.63754 66.895 32.5987
781 0.00210453 65.0966 34.3233
782 1.70921 66.8823 36.0204
783 0.0484362 65.1022 37.6854
784 1.64971 66.8781 39.3448
785 0.0602017 65.1684 41.0345
786 1.75067 66.8577 42.896
787 68.5243 65.1865 44.6566
788 1.67351 66.8746 46.3533
789 0.0144391 65.131 47.9851
790 1.68822 66.8383 49.6499
791 0.00444235 65.1555 51.4904
792 1.73381 66.8769 53.1939
793 0.0148028 65.156 54.8757
794 1.70099 66.913 56.5908
795 0.0730793 65.2473 58.3378
796 1.66391 67.0405 59.9413
797 0.0159497 65.2493 61.7327
798 1.70171 67.0482 63.4661
799 0.00608657 65.2315 65.1992
800 1.68633 66.9733 66.932
801 3.45571 0.0261609 0.0180941
802 5.20217 1.75998 1.63269
803 3.56676 0.0522819 3.37051
804 5.13314 1.64684 5.15285
805 3.44103 0.00813475 6.8022
806 5.07665 1.65573 8.5295
807 3.47042 68.546 10.2382
808 5.12687 1.66733 11.9788
809 3.39895 68.5655 13.7434
810 5.08622 1.69217 15.5269
811 3.42216 0.00902419 17.1977
812 5.18295 1.69052 18.9248
813 3.4825 0.148503 20.6392
