ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 0.0090188 3.31125 43.2472
68 1.62358 4.99945 44.8884
69 0.0520257 3.22305 46.62
70 1.64459 4.96683 48.2987
71 66.5556 3.23559 49.9775
72 1.63503 4.98446 51.6499
73 66.5739 3.37213 53.3045
74 1.6538 5.01935 54.8886
75 0.00728229 3.38697 56.5281
76 1.6807 5.02693 58.2894
77 66.556 3.43877 59.9612
78 1.60281 5.00048 61.6609
79 66.5859 3.34798 63.3443
80 1.60729 4.97426 64.9433
81 0.00185459 6.70552 66.5609
82 1.62894 8.35485 1.6983
83 0.0303874 6.6592 3.2884
84 1.61856 8.29357 5.02351
85 66.5874 6.59311 6.64744
86 1.61898 8.34028 8.27204
87 66.5362 6.63395 9.94557
88 1.54774 8.30051 11.6513
89 66.5259 6.64126 13.2808
90 1.58056 8.27138 14.9184
91 66.5379 6.63215 16.6247
92 1.58298 8.23887 18.3596
93 66.5921 6.60427 19.989
94 1.61781 8.30802 21.6022
95 0.0378383 6.64272 23.3223
96 1.63656 8.36183 24.9536
97 0.0318064 6.65685 26.6084
98 1.69076 8.31485 28.3436
99 0.0245978 6.64756 30.0033
100 1.66543 8.30824 31.7034
101 66.5597 6.67676 33.3461
102 1.6979 8.34699 34.8835
103 0.0160366 6.68821 36.6587
104 1.7554 8.40938 38.3553
105 0.0318285 6.65701 39.9952
106 1.65098 8.33167 41.6287
107 66.5694 6.65298 43.2823
108 1.64818 8.30581 44.8931
109 66.5607 6.68256 46.5469
110 1.62852 8.36558 48.2363
111 0.0400883 6.70972 49.9499
112 1.65908 8.31947 51.6126
113 0.0537016 6.58065 53.2903
114 1.66305 8.30384 54.8526
115 66.5824 6.66888 56.5914
116 1.66905 8.37257 58.3452
117 0.0267594 6.63262 59.9885
118 1.62279 8.36259 61.6838
119 0.0246931 6.67951 63.302
120 1.59372 8.36562 64.8446
121 66.5856 9.91397 66.5832
122 1.63782 11.6126 1.62977
123 66.5646 10.0067 3.33751
124 1.62685 11.6126 5.07759
125 66.5558 10.0364 6.65222
126 1.59093 11.6628 8.30428
127 66.55 10.0086 10.035
128 1.63211 11.6462 11.6416
129 66.5359 10.0066 13.2698
130 1.59647 11.6587 14.9292
131 66.5894 9.95899 16.6064
132 1.63816 11.7222 18.2844
133 66.5614 9.96642 19.9652
134 1.60597 11.6642 21.6527
135 0.0117845 9.87481 23.2738
136 1.62184 11.6692 24.93
137 66.5954 9.96991 26.6378
138 1.66249 11.6081 28.33
139 66.5885 9.94393 30.0119
140 1.62144 11.6736 31.6574
141 66.5788 9.98947 33.3358
142 1.68365 11.687 35.0261
143 66.5554 9.92288 36.6549
144 1.70155 11.6697 38.2912
145 0.0116281 10.0288 40.0274
146 1.67329 11.7014 41.619
147 66.5886 10.0094 43.2776
148 1.63697 11.6807 44.9225
149 0.0159169 10.0509 46.5545
150 1.62012 11.7085 48.2182
151 0.0821756 10.028 49.9458
152 1.64454 11.6834 51.5907
153 66.5953 10.0082 53.2561
154 1.63574 11.7148 54.9968
155 66.5928 9.99084 56.622
156 1.66409 11.7333 58.319
157 0.0376534 10.0197 59.9614
158 1.70516 11.6948 61.6188
159 66.5398 9.97656 63.2993
160 1.5928 11.6539 64.8972
161 66.5479 13.3608 66.5932
162 1.50071 14.9993 1.63016
163 66.5419 13.314 3.37287
164 1.62376 14.9985 5.06184
165 66.522 13.2953 6.68217
166 1.63296 14.9982 8.29679
167 66.5472 13.2085 9.99784
168 1.61122 15.0013 11.6781
169 66.5295 13.2047 13.2243
170 1.59577 15.0054 14.9399
171 66.5745 13.3297 16.6572
172 1.63157 15.0055 18.2451
173 0.0451486 13.3591 19.896
174 1.68176 14.9639 21.5865
175 0.0547944 13.4384 23.2364
176 1.6508 14.9658 24.9569
177 66.5663 13.2847 26.7269
178 1.63817 14.9303 28.3442
179 66.5785 13.3255 29.9685
180 1.66378 14.8969 31.6574
181 66.5511 13.3139 33.2887
182 1.70617 14.9805 35.0075
183 66.5976 13.3518 36.6817
184 1.64102 14.966 38.2804
185 66.5929 13.3125 40.0148
186 1.6254 14.9898 41.6723
187 66.557 13.2864 43.2755
188 1.72089 15.0093 44.9515
189 0.00407691 13.3592 46.5938
190 1.63097 15.0337 48.2267
191 0.0336148 13.34 49.891
192 1.70758 14.9941 51.5426
193 0.00496341 13.4051 53.2635
194 1.76596 15.002 54.9643
195 0.0381416 13.3584 56.6163
196 1.68375 14.9361 58.2909
197 0.045865 13.3406 59.9696
198 1.70336 14.9622 61.6083
199 66.5544 13.3403 63.2935
200 1.59145 14.949 64.8624
201 66.4825 16.5893 66.4798
202 1.59327 18.2778 1.62107
203 66.5446 16.6383 3.43351
204 1.68457 18.3299 5.03019
205 66.5199 16.658 6.69456
206 1.66004 18.3189 8.34462
207 66.5378 16.7065 10.0032
208 1.64894 18.3906 11.7443
209 66.5235 16.6838 13.3117
210 1.68273 18.3185 14.9927
211 66.5845 16.6566 16.6381
212 1.67494 18.3254 18.2982
213 0.0711709 16.5791 19.9342
214 1.72141 18.3345 21.6071
215 0.0880974 16.5899 23.2303
216 1.73811 18.2657 24.957
217 66.5945 16.5814 26.689
218 1.653 18.3499 28.2886
219 0.026 16.6123 30.0114
220 1.69541 18.3894 31.6661
221 66.5545 16.6508 33.3157
222 1.68847 18.3181 34.9893
223 66.5712 16.6898 36.6236
224 1.65232 18.381 38.3913
225 66.5799 16.58 40.0246
226 1.72264 18.3403 41.6511
227 0.032043 16.7138 43.3403
228 1.67233 18.3198 44.9738
229 0.00194672 16.668 46.6302
230 1.65372 18.3405 48.2422
231 66.5925 16.6604 49.9218
232 1.65315 18.3535 51.6031
233 0.00248279 16.6031 53.2495
234 1.72907 18.2605 54.9075
235 0.0580796 16.5845 56.6103
236 1.73231 18.2437 58.3386
237 0.0499395 16.5884 59.9489
238 1.62767 18.3017 61.5658
239 0.0125613 16.6554 63.2548
240 1.67382 18.3169 64.9236
241 66.5803 19.9898 66.5669
242 1.59175 21.642 1.70899
243 66.567 19.9529 3.36253
244 1.64751 21.5871 4.92586
245 66.5662 19.9766 6.66551
246 1.66616 21.6221 8.41406
247 0.0209781 19.993 10.0306
248 1.66312 21.5914 11.7033
249 0.0159244 20.0374 13.3666
250 1.68619 21.613 14.9479
251 66.5808 20.0452 16.6221
252 1.63864 21.6055 18.3323
253 0.0143733 20.026 19.9587
254 1.66233 21.6736 21.5897
255 0.137975 20.0274 23.3183
256 1.75141 21.7227 25.0417
257 0.0389368 20.0624 26.6302
258 1.74727 21.7518 28.3406
259 0.0546472 20.0683 30.0082
260 1.67142 21.6519 31.629
261 0.00847122 19.9951 33.3506
262 1.63685 21.752 35.0603
263 0.0117661 20.0261 36.7113
264 1.75975 21.6124 38.3436
265 0.0296682 20.0719 40.007
266 1.74829 21.6989 41.6667
267 0.0559935 19.9974 43.3346
268 1.67749 21.6689 44.9581
269 0.0025466 19.9912 46.5902
270 1.61219 21.6405 48.2714
271 0.0375366 20.032 49.8528
272 1.67798 21.669 51.6041
273 0.0400957 20.012 53.2945
274 1.71615 21.6484 54.9139
275 0.0760756 19.9874 56.6665
276 1.71966 21.6541 58.2853
277 0.0414689 19.9936 59.8519
278 1.6204 21.6653 61.5409
279 0.0181762 19.9518 63.2988
280 1.71237 21.6658 64.9966
281 0.00947569 23.3661 66.5607
282 1.65283 24.9488 1.57834
283 66.5951 23.2786 3.33093
284 1.63102 24.9774 5.08011
285 0.0188679 23.2216 6.64349
286 1.66807 24.9607 8.35657
287 0.0132237 23.2197 10.0669
288 1.64121 24.951 11.6445
289 0.0525385 23.1988 13.3299
290 1.6898 24.9239 14.9989
291 0.0564256 23.2629 16.6748
292 1.64166 24.9891 18.372
293 0.0529614 23.288 19.9774
294 1.63482 24.9489 21.6121
295 0.0867152 23.2847 23.2742
296 1.67196 24.869 24.8996
297 0.0242346 23.282 26.6432
298 1.76728 24.8973 28.3769
299 0.0388351 23.298 30.0119
300 1.63675 24.9001 31.6124
301 0.0490438 23.2953 33.2161
302 1.63217 24.8958 35.055
303 0.0848201 23.2741 36.8265
304 1.67739 24.978 38.2853
305 0.0745529 23.2778 39.9253
306 1.67393 24.9575 41.6384
307 0.0529335 23.2975 43.2728
308 1.67233 25.0072 44.9407
309 0.0404626 23.3041 46.6115
310 1.64958 24.9905 48.2813
311 0.0333386 23.3033 49.9097
312 1.70938 24.9749 51.5835
313 66.5987 23.3208 53.2778
314 1.71338 24.9923 54.9379
315 0.0393565 23.2628 56.6543
316 1.69153 24.9698 58.2945
317 0.0593392 23.3034 59.836
318 1.69261 25.0034 61.5389
319 0.0604316 23.3523 63.3142
320 1.6732 25.0187 64.9306
321 66.5932 26.6173 66.5653
322 1.68917 28.329 1.64573
323 0.054206 26.623 3.25382
324 1.67332 28.2739 5.08527
325 66.5145 26.6758 6.80665
326 1.65438 28.2736 8.28869
327 66.518 26.6535 9.95315
328 1.67715 28.2782 11.7199
329 0.0223304 26.6003 13.3791
330 1.71073 28.2959 14.9733
331 66.5746 26.6089 16.6152
332 1.6964 28.181 18.3196
333 0.0164863 26.5403 19.9598
334 1.66798 28.1769 21.6149
335 0.0544025 26.5426 23.3055
336 1.68526 28.2761 25.0261
337 0.0361794 26.4714 26.7098
338 1.66235 28.2729 28.3291
339 0.0357862 26.4693 29.9946
340 1.65106 28.143 31.6044
341 0.0023499 26.5694 33.2987
342 1.6355 28.2991 35.0158
343 0.0647865 26.6773 36.6929
344 1.65208 28.2686 38.314
345 0.0193032 26.6891 39.9348
346 1.66332 28.2748 41.6167
347 66.5675 26.6722 43.2696
348 1.69977 28.3226 44.9952
349 0.0114752 26.6354 46.6269
350 1.7311 28.3475 48.3008
351 0.00765438 26.6109 49.92
352 1.75679 28.3035 51.5891
353 0.0763218 26.5957 53.2865
354 1.69218 28.3136 54.9625
355 0.0889251 26.6371 56.6039
356 1.69007 28.3306 58.2533
357 66.5538 26.6494 59.9188
358 1.70115 28.2938 61.5709
359 0.0422361 26.6071 63.2353
360 1.63379 28.2826 64.8239
361 0.0195954 29.92 66.5536
362 1.6693 31.576 1.6425
363 66.5815 29.9369 3.37433
364 1.69709 31.6012 5.05775
365 66.5492 29.9379 6.71963
366 1.69619 31.6118 8.34923
367 66.5861 29.8645 10.008
368 1.65349 31.6291 11.6637
369 66.566 29.9211 13.3853
370 1.73512 31.5947 14.9822
371 66.5909 29.9442 16.5909
372 1.68711 31.6119 18.3082
373 0.0391884 29.9566 19.9651
374 1.71871 31.6414 21.6606
375 0.0108013 29.9541 23.2868
376 1.6859 31.6638 25.0383
377 66.598 29.9608 26.6283
378 1.64264 31.6553 28.3411
379 66.5951 29.9728 30.1114
380 1.66607 31.7353 31.5473
381 0.0248409 29.9577 33.2809
382 1.66401 31.6467 35.0503
383 0.00256566 29.9658 36.6644
384 1.59815 31.6285 38.3036
385 66.5685 29.8556 39.9164
386 1.62106 31.5744 41.5984
387 66.5285 29.8906 43.2967
388 1.70283 31.44 44.9415
389 66.5636 29.9033 46.5589
390 1.68673 31.5581 48.2924
391 66.5493 29.9174 49.9565
392 1.73508 31.5893 51.5746
393 0.0186205 29.9694 53.3116
394 1.69646 31.6241 54.9644
395 0.0118043 29.9775 56.6319
396 1.6941 31.6115 58.2295
397 0.0186064 29.9413 59.8505
398 1.68407 31.6028 61.5608
399 0.0189267 29.9729 63.1846
400 1.66061 31.6385 64.8871
401 0.0796324 33.2601 66.5746
402 1.65713 34.9363 1.651
403 0.0236305 33.2745 3.31848
404 1.70507 34.9777 4.98692
405 66.5561 33.3282 6.70378
406 1.66691 35.0386 8.33127
407 66.561 33.4261 9.95288
408 1.70224 35.0443 11.6465
409 66.5269 33.3767 13.3522
410 1.72682 34.9757 14.9738
411 0.0533662 33.2802 16.732
412 1.70164 35.0146 18.3798
413 0.0732574 33.3503 19.9729
414 1.77999 34.9657 21.6916
415 0.0460923 33.3607 23.2912
416 1.77603 34.9748 24.9503
417 0.0313686 33.4312 26.6987
418 1.70161 35.0184 28.3558
419 0.0494429 33.4294 29.9883
420 1.72892 35.0424 31.6656
421 0.0347339 33.3181 33.2977
422 1.67608 35.0017 34.9534
423 66.591 33.3104 36.6722
424 1.61722 34.894 38.3644
425 0.00040847 33.2793 39.9832
426 1.68538 34.9372 41.5328
427 66.5878 33.2966 43.2564
428 1.69409 35.0305 44.8871
429 0.00435036 33.2926 46.5374
430 1.68494 34.9384 48.3124
431 0.0803377 33.3155 49.96
432 1.7206 34.9607 51.6288
433 0.0341865 33.2896 53.2732
434 1.71826 34.9418 54.8643
435 66.5623 33.32 56.6329
436 1.69153 34.9932 58.294
437 0.0617206 33.3407 59.9013
438 1.63153 35.0275 61.6022
439 0.029891 33.2835 63.2197
440 1.64727 34.8942 64.9162
441 0.0453322 36.5971 66.5843
442 1.62719 38.3849 1.53577
443 66.5644 36.6525 3.27344
444 1.61381 38.314 5.05966
445 66.5125 36.5956 6.65722
446 1.61538 38.3075 8.2796
447 0.032807 36.6208 9.95089
448 1.66819 38.2642 11.6479
449 66.5057 36.6242 13.3051
450 1.64869 38.302 14.9884
451 0.040793 36.6396 16.7402
452 1.70817 38.3471 18.356
453 0.0712004 36.6419 20.021
454 1.73556 38.3336 21.7089
455 0.0306098 36.6891 23.3199
456 1.71047 38.3337 24.9816
457 0.0543322 36.6977 26.626
458 1.68887 38.3684 28.3207
459 0.0345582 36.6611 30.0505
460 1.71849 38.2345 31.7012
461 0.0358238 36.6253 33.3375
462 1.73517 38.2457 34.8993
463 0.0454686 36.6582 36.5924
464 1.70551 38.3301 38.2962
465 66.5799 36.638 39.955
466 1.70574 38.3249 41.5696
467 0.0204896 36.5963 43.1859
468 1.67089 38.2563 44.9109
469 0.000958314 36.6784 46.5381
470 1.65722 38.3211 48.2449
471 0.0546018 36.6382 49.9783
472 1.68744 38.2985 51.627
473 0.0221391 36.6365 53.2232
474 1.69875 38.1857 54.9055
475 66.5758 36.6136 56.6018
476 1.59242 38.2751 58.2803
477 66.5928 36.5932 59.8786
478 1.56352 38.2468 61.6192
479 0.00873145 36.6001 63.3505
480 1.68211 38.2851 64.9101
481 0.0681759 40.0156 66.4762
482 1.63506 41.6671 1.58591
483 66.5922 39.9681 3.34668
484 1.65325 41.5745 5.0014
485 66.5398 40.0281 6.59393
486 1.68262 41.5738 8.2806
487 66.5849 40.0157 10.0079
488 1.64428 41.5963 11.6731
489 66.5905 40.0265 13.3654
490 1.68294 41.6003 15.0183
491 66.5574 40.0251 16.6404
492 1.70106 41.649 18.303
493 66.5935 39.9585 20.0119
494 1.68327 41.6583 21.686
495 0.0433589 39.9948 23.4193
496 1.6703 41.6696 25.0082
497 0.0267205 40.0714 26.63
498 1.6703 41.6525 28.2737
499 0.035703 40.0407 30.0499
500 1.67248 41.6677 31.696
501 0.0171307 39.9259 33.3314
502 1.64855 41.6704 34.9565
503 66.5799 39.923 36.5399
504 1.65022 41.688 38.2165
505 0.0466357 40.0067 39.8775
506 1.66819 41.6453 41.6158
507 0.0399714 39.9913 43.3705
508 1.63753 41.6768 44.9888
509 0.021669 39.9476 46.555
510 1.59618 41.6187 48.2061
511 66.5944 39.9972 49.9769
512 1.62347 41.6587 51.5938
513 0.00103258 39.9481 53.2963
514 1.61124 41.6719 54.9759
515 66.5829 39.9298 56.5939
516 1.58746 41.6936 58.3707
517 66.5766 39.9042 59.919
518 1.55716 41.6766 61.6004
519 0.0155784 39.8944 63.335
520 1.63607 41.7051 64.8727
521 0.0263637 43.2559 66.5331
522 1.63719 44.9211 1.60711
523 0.00510746 43.2814 3.38419
524 1.66137 44.9848 4.95163
525 66.5845 43.3041 6.61131
526 1.63864 44.9834 8.32547
527 66.565 43.2446 9.96697
528 1.63759 44.9893 11.658
529 66.5672 43.2588 13.3946
530 1.67919 44.9561 14.9885
531 66.5401 43.2231 16.5772
532 1.65436 44.8882 18.2604
533 66.5542 43.2967 19.9296
534 1.6682 44.9189 21.6935
535 66.5645 43.2971 23.4071
536 1.68622 44.9494 25.0177
537 0.045753 43.2574 26.6749
538 1.68742 44.947 28.3167
539 0.0438389 43.2842 29.9962
540 1.69324 44.9515 31.6623
541 0.0690697 43.3624 33.3275
542 1.72684 44.9663 35.0146
543 0.0445035 43.3753 36.6162
544 1.68032 44.9893 38.2464
545 0.0252139 43.332 39.8783
546 1.65292 45.0225 41.5148
547 66.5923 43.329 43.3101
548 1.68604 44.9515 44.9864
549 66.5868 43.2755 46.637
550 1.64487 44.9599 48.2265
551 0.00177281 43.3055 49.851
552 1.56944 45.012 51.6441
553 66.5655 43.2565 53.3302
554 1.62155 44.991 55.0014
555 66.4921 43.3444 56.638
556 1.61593 44.9457 58.3189
557 66.5257 43.4365 59.9964
558 1.71707 44.9298 61.6072
559 0.00514776 43.3645 63.2339
560 1.69959 44.8506 64.9257
561 0.0743539 46.5865 66.5438
562 1.64 48.341 1.63767
563 0.0423043 46.592 3.32732
564 1.64689 48.2941 4.98672
565 66.5801 46.6746 6.61756
566 1.63723 48.3114 8.35072
567 0.00966877 46.7013 9.93277
568 1.56771 48.3254 11.6083
569 66.5697 46.6465 13.3784
570 1.55933 48.3439 15.07
571 66.5783 46.5393 16.6323
572 1.62783 48.3106 18.2639
573 0.00596706 46.6021 19.9221
574 1.67423 48.2315 21.6854
575 0.0557541 46.5356 23.428
576 1.7275 48.2118 25.0013
577 0.0891337 46.5871 26.6694
578 1.68152 48.2832 28.2916
579 0.0702721 46.5798 29.9671
580 1.65889 48.3182 31.6568
581 0.0467326 46.6259 33.3424
582 1.64635 48.3334 34.9764
583 0.0135708 46.6776 36.6023
584 1.68591 48.2593 38.2784
585 0.0190495 46.6685 39.8288
586 1.68656 48.2706 41.5889
587 0.0269062 46.6223 43.3312
588 1.67443 48.266 44.9203
589 66.5959 46.6379 46.669
590 1.68907 48.2932 48.2979
591 0.0101035 46.5881 49.8866
592 1.63937 48.2789 51.5752
593 66.5794 46.6068 53.3278
594 1.57886 48.2401 54.959
595 66.5219 46.6327 56.6444
596 1.62764 48.2388 58.3331
597 66.5559 46.4949 59.9852
598 1.62951 48.2422 61.6049
599 0.02128 46.5203 63.2417
600 1.63082 48.3159 64.9518
601 0.0628866 49.9699 66.5644
602 1.68109 51.5531 1.69549
603 0.0658471 49.9534 3.35188
604 1.71319 51.6257 4.93312
605 0.00426311 49.9859 6.7086
606 1.58453 51.6674 8.35254
607 66.5334 49.9583 9.99793
608 1.54777 51.6659 11.614
609 66.5063 50.0066 13.3107
610 1.61625 51.6906 14.9943
611 66.5834 50.101 16.641
612 1.71985 51.68 18.3122
613 66.5903 49.9896 19.9664
614 1.74237 51.6775 21.574
615 0.0229051 50.0261 23.3096
616 1.70002 51.5598 25.0377
617 0.000934181 49.9073 26.5964
618 1.68103 51.5383 28.3277
619 66.5759 49.8222 29.968
620 1.65478 51.5311 31.6584
621 0.00212879 49.8525 33.3376
622 1.6213 51.5142 34.9131
623 66.5889 49.8768 36.6155
624 1.64773 51.5482 38.2639
625 66.5743 49.9012 39.9334
626 1.71639 51.552 41.6577
627 66.5831 49.8997 43.3178
628 1.69277 51.6358 44.9596
629 66.5858 49.9097 46.6063
630 1.66237 51.6097 48.2401
631 66.5707 49.8963 49.9227
632 1.66678 51.5191 51.6024
633 66.5756 49.8361 53.2606
634 1.63169 51.5572 54.949
635 66.5611 49.8294 56.6489
636 1.63053 51.58 58.254
637 66.5692 49.9492 59.9202
638 1.63785 51.577 61.5584
639 0.0881012 50.0193 63.3072
640 1.66123 51.632 64.9839
641 0.13083 53.2369 0.0488231
642 1.66829 54.9613 1.66041
643 0.00687553 53.2979 3.3146
644 1.70136 54.9473 4.96789
645 0.0156514 53.2916 6.63084
646 1.65241 54.8898 8.34555
647 66.5686 53.3248 9.98192
648 1.60307 54.911 11.5976
649 66.5594 53.3165 13.3056
650 1.59049 54.8903 15.0555
651 66.5988 53.3032 16.7108
652 1.63895 54.9308 18.3289
653 66.5954 53.2352 20.0264
654 1.62305 54.9946 21.567
655 66.5894 53.2572 23.3051
656 1.54876 55.0622 24.8961
657 0.0304117 53.3099 26.6331
658 1.82349 54.987 28.3795
659 0.0830142 53.3129 29.9717
660 1.77799 55.0086 31.6504
661 0.0390435 53.2794 33.3011
662 1.72585 54.9513 34.9347
663 0.0363298 53.2827 36.6118
664 1.67805 54.8959 38.3337
665 0.097001 53.2365 40.0071
666 1.6811 54.9289 41.676
667 66.5703 53.2372 43.3195
668 1.68752 54.9187 44.9487
669 66.4621 53.2663 46.564
670 1.58966 54.8929 48.2173
671 66.5285 53.2117 49.9697
672 1.61334 54.8883 51.6171
673 66.5402 53.1689 53.2629
674 1.66098 54.8932 54.914
675 66.5564 53.1984 56.6012
676 1.56848 54.9523 58.313
677 66.5407 53.1542 59.9308
678 1.61917 54.9488 61.6196
679 0.0285775 53.243 63.2314
680 1.63902 54.9213 65.0088
681 0.0131761 56.6069 0.0281375
682 1.71425 58.2903 1.72101
683 66.5949 56.5985 3.30153
684 1.71056 58.2267 4.99964
685 66.5642 56.5906 6.68532
686 1.73347 58.2632 8.3206
687 0.00788831 56.5778 9.95751
688 1.65604 58.3121 11.6498
689 0.0155299 56.5585 13.3369
690 1.6588 58.3333 14.9837
691 0.0048348 56.599 16.6206
692 1.66771 58.2937 18.3508
693 66.5885 56.6915 20.0233
694 1.68248 58.3405 21.6199
695 66.5528 56.6432 23.1646
696 1.59527 58.2921 24.947
697 0.0222525 56.6638 26.7744
698 1.72845 58.3465 28.3682
699 0.0134409 56.6515 29.9482
700 1.81975 58.2875 31.5711
701 66.5992 56.7067 33.24
702 1.73662 58.2447 34.9786
703 66.5825 56.5997 36.6709
704 1.74479 58.2443 38.2633
705 0.0147449 56.6212 39.9692
706 1.67829 58.2195 41.7093
707 66.5397 56.5934 43.3421
708 1.68352 58.2567 44.9294
709 66.5039 56.6296 46.5657
710 1.61914 58.2668 48.2474
711 66.5845 56.6124 49.9361
712 1.66492 58.2549 51.6601
713 66.5684 56.5742 53.267
714 1.58439 58.2545 54.9059
715 66.5653 56.5868 56.5267
716 1.57479 58.2559 58.2639
717 66.5482 56.6804 60.0649
718 1.68293 58.2946 61.6309
719 66.5592 56.5774 63.2614
720 1.64596 58.2058 64.9669
721 0.0497303 59.9063 0.0257361
722 1.71623 61.5556 1.68377
723 0.00354348 59.9205 3.40049
724 1.59063 61.6146 4.98899
725 66.5708 59.9477 6.67767
726 1.61903 61.6616 8.2904
727 66.5384 59.9994 9.91749
728 1.66954 61.6496 11.6919
729 66.5466 60.0106 13.3708
730 1.68093 61.6628 15.0028
731 0.00699875 60.0064 16.7176
732 1.71126 61.604 18.3561
733 0.0123148 59.9249 19.8894
734 1.66209 61.582 21.6483
735 66.5652 59.892 23.2765
736 1.62866 61.5669 24.9779
737 66.5569 59.9047 26.6415
738 1.6475 61.5388 28.2746
739 66.5569 59.9228 29.9783
740 1.73661 61.5099 31.5503
741 0.0285643 59.9493 33.1841
742 1.71148 61.6334 34.9687
743 0.0130925 59.9436 36.6674
744 1.75816 61.6332 38.3057
745 0.0262374 59.8983 39.9561
746 1.70102 61.636 41.6297
747 0.0395177 59.9269 43.3242
748 1.71043 61.6534 44.9161
749 66.5892 59.8894 46.5641
750 1.67218 61.5621 48.2647
751 66.5722 59.94 50.0136
752 1.61875 61.6091 51.733
753 66.5394 59.963 53.3225
754 1.6291 61.6714 54.9301
755 66.5804 60.0045 56.5092
756 1.61019 61.5729 58.2686
757 66.5691 59.9473 59.9837
758 1.64541 61.6529 61.613
759 0.0481208 59.9274 63.2635
760 1.70439 61.5923 65.0046
761 0.0235538 63.3011 0.0421079
762 1.76033 65.0341 1.66239
763 66.5971 63.3414 3.33749
764 1.7157 64.9903 5.02715
765 0.000495133 63.2501 6.67832
766 1.64883 65.0195 8.26142
767 66.5693 63.33 9.98137
768 1.60914 64.9649 11.7537
769 0.0292867 63.2823 13.3585
770 1.6515 64.9617 14.9397
771 66.5887 63.299 16.675
772 1.65928 64.9287 18.2944
773 0.0321404 63.2265 19.9268
774 1.71389 64.8906 21.6114
775 0.000380467 63.3265 23.3179
776 1.72043 64.924 25.0067
777 0.0322737 63.258 26.6454
778 1.7412 64.9868 28.286
779 0.0387229 63.1912 29.9337
780 1.68964 64.9774 31.5909
781 0.0175344 63.1326 33.1502
782 1.66331 64.8981 34.9381
783 66.5574 63.2643 36.7427
784 1.61377 64.97 38.332
785 66.5618 63.2972 39.9709
786 1.68227 64.9381 41.6022
787 0.0173986 63.3093 43.2336
788 1.67741 64.9615 44.973
789 66.5951 63.2717 46.5944
790 1.6974 64.9549 48.2646
791 0.0051943 63.2589 49.9805
792 1.59267 64.9947 51.6209
793 66.5485 63.2817 53.3094
794 1.62319 64.9223 54.9508
795 66.5691 63.2736 56.6168
796 1.60231 64.9032 58.273
797 66.5339 63.2873 59.8876
798 1.64128 64.9005 61.5899
799 0.0236864 63.2859 63.3568
800 1.72553 64.999 65.0113
801 3.33539 0.0172426 0.0314247
802 4.96335 1.65601 1.6927
803 3.36383 0.033822 3.37372
804 4.98745 1.70717 4.95268
805 3.34843 0.073511 6.626
806 4.99289 1.63692 8.43102
807 3.26518 66.5416 9.98464
808 4.94982 1.57206 11.6153
809 3.28743 66.5665 13.3437
