ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 65.8899 3.3979 42.9293
68 1.62488 4.99725 44.5078
69 65.9568 3.39196 46.2736
70 1.66853 4.98198 47.8691
71 65.9381 3.3839 49.4448
72 1.64899 4.91102 51.1556
73 65.9503 3.30098 52.743
74 1.5963 4.93759 54.3953
75 65.9802 3.28721 56.1013
76 1.61161 4.93245 57.7319
77 65.9426 3.32083 59.3661
78 1.62927 4.94117 61.0561
79 65.9682 3.29049 62.6838
80 1.63906 4.93731 64.3785
81 0.00553785 6.71905 65.9788
82 1.68463 8.33287 1.6572
83 0.0793364 6.5696 3.29799
84 1.5993 8.26498 4.95481
85 0.0231095 6.59357 6.58068
86 1.67194 8.30238 8.31833
87 65.9859 6.58242 9.94184
88 1.6584 8.26654 11.594
89 65.9973 6.53158 13.1751
90 1.6312 8.31138 14.8033
91 0.026723 6.488 16.406
92 1.66068 8.26788 18.1188
93 0.00713441 6.59451 19.8037
94 1.67489 8.21328 21.4654
95 0.00655241 6.63692 23.1609
96 1.62588 8.22446 24.8
97 0.000916558 6.65431 26.4274
98 1.65763 8.23344 28.0567
99 65.9841 6.62975 29.7031
100 1.63222 8.25552 31.3757
101 65.9782 6.55268 33.0235
102 1.62628 8.2532 34.6448
103 65.9629 6.61287 36.242
104 1.4966 8.24281 37.9475
105 65.9366 6.64545 39.6249
106 1.6328 8.28979 41.232
107 65.9271 6.62566 42.8951
108 1.65501 8.33925 44.5197
109 0.0233791 6.58677 46.1936
110 1.66073 8.2419 47.8789
111 0.00878436 6.58168 49.5081
112 1.6477 8.32006 51.1224
113 65.9444 6.602 52.721
114 1.61809 8.26325 54.4997
115 65.9845 6.59777 56.202
116 1.69022 8.26969 57.7641
117 65.9466 6.58833 59.3428
118 1.6808 8.20548 61.0197
119 65.9269 6.63747 62.7108
120 1.67939 8.28252 64.2881
121 65.9423 9.83929 65.9825
122 1.64675 11.574 1.62449
123 65.9851 10.0105 3.36367
124 1.60196 11.6558 4.99346
125 65.9426 9.9962 6.63958
126 1.66552 11.7118 8.26854
127 0.0076971 9.99232 9.88055
128 1.62698 11.5831 11.4705
129 0.0564554 9.97394 13.1372
130 1.60573 11.5727 14.8404
131 0.00568029 9.94088 16.5106
132 1.69902 11.5288 18.1379
133 0.0321399 9.93585 19.7685
134 1.60541 11.5278 21.4418
135 65.9988 9.85627 23.1495
136 1.63235 11.5099 24.785
137 65.9944 9.81752 26.4433
138 1.61715 11.4949 28.0493
139 65.9836 9.89023 29.632
140 1.59251 11.5582 31.3434
141 65.9734 9.92504 33.0332
142 1.65598 11.5122 34.6227
143 65.9421 9.94834 36.3251
144 1.67176 11.5828 38.0097
145 65.9405 9.94168 39.5802
146 1.66196 11.5677 41.1827
147 65.9226 9.99213 42.8764
148 1.67795 11.5935 44.5652
149 65.9796 9.96119 46.2334
150 1.64936 11.6625 47.8406
151 65.9451 9.92936 49.4443
152 1.65842 11.6922 51.1446
153 65.9402 9.92839 52.7531
154 1.59403 11.6522 54.4531
155 65.9366 9.95997 56.1772
156 1.6258 11.6304 57.7668
157 65.9568 9.93656 59.379
158 1.63964 11.647 60.9949
159 65.9854 9.93128 62.6391
160 1.60559 11.5599 64.3596
161 65.9824 13.263 0.00693587
162 1.64862 14.9021 1.67547
163 65.9764 13.2192 3.38564
164 1.60808 14.8424 4.99412
165 65.9662 13.2203 6.64705
166 1.68386 14.754 8.24962
167 65.9431 13.2169 9.86662
168 1.56683 14.815 11.4969
169 0.000533561 13.2609 13.163
170 1.64233 14.8913 14.8942
171 65.9836 13.2198 16.567
172 1.6403 14.8853 18.1582
173 65.9669 13.2061 19.73
174 1.61986 14.8188 21.3205
175 65.9962 13.2489 23.1095
176 1.64222 14.8877 24.8336
177 65.9913 13.2052 26.4599
178 1.6888 14.8786 28.1035
179 0.000781756 13.1718 29.6938
180 1.62416 14.8929 31.3059
181 65.9666 13.2536 33.0264
182 1.59797 14.8996 34.6699
183 0.00234863 13.1922 36.3191
184 1.6688 14.9236 37.9841
185 65.9987 13.2655 39.5978
186 1.68732 14.9851 41.2297
187 65.9699 13.2654 42.8629
188 1.60583 14.9083 44.5122
189 65.9441 13.2673 46.1452
190 1.65894 14.8853 47.8215
191 65.9661 13.2533 49.4666
192 1.61278 14.7713 51.1833
193 65.971 13.2454 52.818
194 1.60938 14.8365 54.5185
195 7.466e-05 13.2124 56.1528
196 1.65384 14.8818 57.7763
197 0.0225944 13.218 59.3908
198 1.64281 14.8545 60.9988
199 0.0105839 13.2465 62.6481
200 1.61647 14.8798 64.2741
201 65.9885 16.5038 65.9596
202 1.59334 18.1371 1.6881
203 65.9835 16.5189 3.32662
204 1.63432 18.1007 4.93361
205 0.0361445 16.4901 6.65001
206 1.5726 18.1712 8.27667
207 65.9966 16.5071 9.85884
208 1.65902 18.2356 11.5467
209 65.949 16.585 13.2108
210 1.63232 18.2555 14.9503
211 65.9763 16.6078 16.5332
212 1.60841 18.23 18.1513
213 65.9511 16.6078 19.8429
214 1.62891 18.2867 21.4649
215 65.9542 16.5151 23.0383
216 1.62836 18.2086 24.8244
217 65.9509 16.4997 26.3862
218 1.63856 18.2054 27.9482
219 65.9766 16.5585 29.6581
220 1.69029 18.1444 31.3532
221 65.9983 16.5307 33.0292
222 1.59556 18.1501 34.6667
223 65.9983 16.5069 36.3037
224 1.62465 18.173 37.9563
225 65.8947 16.5298 39.6183
226 1.6471 18.1494 41.2453
227 65.9358 16.5573 42.8747
228 1.66425 18.149 44.4677
229 0.00459995 16.5005 46.102
230 1.65924 18.1373 47.7487
231 0.0752812 16.5351 49.5242
232 1.62501 18.2316 51.2707
233 0.0222972 16.4256 52.86
234 1.6391 18.1248 54.5226
235 0.0200857 16.5148 56.1276
236 1.66514 18.1335 57.7696
237 0.0438396 16.5276 59.3806
238 1.69691 18.1383 60.9929
239 65.9803 16.543 62.6507
240 1.65661 18.167 64.2709
241 0.0282779 19.8682 65.9121
242 1.62892 21.4463 1.6617
243 65.9834 19.8479 3.34219
244 1.65339 21.4907 4.94244
245 0.00114381 19.8027 6.58329
246 1.6573 21.4897 8.23745
247 0.0187375 19.8946 9.95107
248 1.76182 21.4303 11.5726
249 65.9976 19.8837 13.1551
250 1.68399 21.4377 14.924
251 0.0366238 19.871 16.576
252 1.60586 21.5355 18.1542
253 0.00195285 19.8855 19.7636
254 1.65533 21.5809 21.4749
255 65.9977 19.8689 23.1084
256 1.66286 21.5297 24.7843
257 65.9979 19.8668 26.3504
258 1.64704 21.488 27.9482
259 0.0379154 19.8017 29.663
260 1.6397 21.4129 31.3393
261 65.9687 19.7871 33.0662
262 1.63806 21.4289 34.6266
263 65.9721 19.8184 36.2634
264 1.57934 21.3729 37.9329
265 65.939 19.7522 39.6019
266 1.61017 21.3828 41.2424
267 65.9078 19.7251 42.876
268 1.66605 21.4135 44.4856
269 0.0411619 19.7673 46.1444
270 1.68386 21.3655 47.7749
271 0.0229901 19.8018 49.4672
272 1.72814 21.4525 51.2366
273 65.976 19.8643 52.9024
274 1.64647 21.4587 54.5126
275 0.0117475 19.8003 56.175
276 1.63585 21.4449 57.7643
277 0.0553691 19.759 59.3123
278 1.64906 21.429 60.9633
279 0.00161443 19.8243 62.6932
280 1.65553 21.4519 64.2945
281 0.0728677 23.076 65.9138
282 1.68566 24.7778 1.69496
283 0.0149278 23.0724 3.33702
284 1.65388 24.8073 4.96561
285 65.9957 23.0758 6.60117
286 1.64623 24.7691 8.27301
287 65.998 23.0398 9.97166
288 1.6666 24.7383 11.4748
289 0.0404135 23.0825 13.1664
290 1.65768 24.805 14.9833
291 0.0143286 23.1305 16.5168
292 1.58786 24.7641 18.117
293 65.9641 23.1765 19.7662
294 1.61716 24.7734 21.5483
295 65.9433 23.0773 23.2031
296 1.69522 24.7618 24.8063
297 65.9993 23.1079 26.3518
298 1.59083 24.771 27.9984
299 0.0412848 23.0711 29.6999
300 1.60481 24.7382 31.343
301 0.020052 23.014 33.0187
302 1.69292 24.7659 34.5669
303 65.9877 23.1285 36.317
304 1.65397 24.8128 37.9725
305 65.9888 23.0859 39.525
306 1.65355 24.7877 41.2647
307 65.9882 23.0814 42.8777
308 1.68199 24.7547 44.5123
309 0.0833121 23.0533 46.2363
310 1.6707 24.7564 47.7852
311 0.121787 23.0706 49.4546
312 1.71789 24.6817 51.2217
313 65.9611 23.0651 52.9022
314 1.64906 24.7844 54.4648
315 65.9994 23.0973 56.1344
316 1.62042 24.7573 57.7419
317 0.00643356 23.1115 59.362
318 1.66384 24.7533 60.9683
319 0.0693825 23.0999 62.6745
320 1.6608 24.7748 64.3164
321 0.0482654 26.3691 0.00551088
322 1.68175 28.0448 1.64647
323 65.936 26.413 3.30876
324 1.68809 28.0629 4.99659
325 65.9315 26.4113 6.65947
326 1.66677 28.1172 8.31492
327 65.9503 26.4402 9.89149
328 1.67271 28.1164 11.4931
329 0.0422462 26.4351 13.2289
330 1.62712 28.0141 14.8914
331 65.9676 26.4314 16.5053
332 1.58544 28.0112 18.1545
333 65.9673 26.3736 19.822
334 1.5965 28.0024 21.4253
335 0.0307206 26.5236 23.144
336 1.67226 28.0542 24.8714
337 65.9542 26.4951 26.3934
338 1.69281 28.0785 27.9979
339 0.037574 26.4985 29.6769
340 1.72216 28.1 31.2399
341 0.0567783 26.5215 32.9347
342 1.68476 28.0718 34.6039
343 0.0507265 26.4229 36.2627
344 1.67827 28.065 37.9742
345 3.42734e-06 26.4357 39.5613
346 1.69633 28.0796 41.2045
347 65.9865 26.4032 42.8644
348 1.65948 28.0171 44.5019
349 0.0638613 26.3726 46.2267
350 1.7111 28.0287 47.8502
351 0.0379877 26.3731 49.493
352 1.7199 28.0312 51.1845
353 0.0441608 26.4322 52.8582
354 1.68129 27.9999 54.5136
355 65.9964 26.3785 56.1748
356 1.64647 27.9691 57.7213
357 0.0016139 26.417 59.3796
358 1.64855 28.0329 61.0581
359 0.109982 26.383 62.6217
360 1.64634 28.0972 64.3326
361 65.9982 29.7103 65.9756
362 1.62571 31.3542 1.54007
363 0.0227576 29.7798 3.30853
364 1.72342 31.3943 5.03764
365 0.0441325 29.7626 6.6183
366 1.65996 31.4145 8.31009
367 65.955 29.7209 9.91146
368 1.63715 31.3764 11.5704
369 65.9632 29.6596 13.2156
370 1.65547 31.3427 14.7915
371 65.9804 29.6893 16.468
372 1.62837 31.3464 18.163
373 65.9644 29.6672 19.832
374 1.66174 31.3716 21.4344
375 0.0658418 29.6543 23.1528
376 1.67615 31.3681 24.8629
377 65.9785 29.6558 26.4113
378 1.72351 31.3708 27.9704
379 0.00870663 29.725 29.6391
380 1.77762 31.4135 31.2041
381 0.101147 29.7299 32.9142
382 1.74098 31.2909 34.7205
383 0.12546 29.657 36.2858
384 1.67728 31.3139 38.0072
385 65.969 29.6713 39.579
386 1.69255 31.2728 41.2024
387 65.9783 29.6487 42.7941
388 1.67639 31.3008 44.5342
389 0.0477116 29.6647 46.2319
390 1.70844 31.3368 47.8618
391 0.0432387 29.6591 49.5399
392 1.75696 31.3304 51.0471
393 0.0327711 29.7997 52.8256
394 1.67241 31.3174 54.5314
395 65.9845 29.6779 56.1139
396 1.60365 31.3221 57.7551
397 65.948 29.6413 59.3966
398 1.546 31.3401 61.1289
399 65.9606 29.6608 62.6845
400 1.58233 31.3184 64.2982
401 0.0129468 32.9406 65.9326
402 1.64718 34.6455 1.61169
403 0.0255334 32.94 3.35425
404 1.70956 34.5353 5.01508
405 0.0190055 32.9332 6.64783
406 1.63789 34.668 8.25464
407 65.9636 33.0336 9.9507
408 1.58019 34.6862 11.5643
409 65.9093 33.0876 13.1262
410 1.56629 34.727 14.8455
411 65.9046 33.042 16.4889
412 1.59432 34.7162 18.115
413 65.893 33.063 19.8496
414 1.67194 34.697 21.5476
415 65.9825 32.9866 23.144
416 1.65862 34.7233 24.7911
417 65.9988 32.9975 26.4049
418 1.6685 34.6208 27.9467
419 0.0654767 32.9835 29.5792
420 1.66135 34.592 31.2478
421 0.097055 32.9869 32.9966
422 1.6116 34.6406 34.6817
423 0.00584735 33.0243 36.2431
424 1.65876 34.6564 37.9626
425 0.00284949 33.0402 39.6493
426 1.64077 34.7018 41.2374
427 0.0545481 33.0329 42.8931
428 1.64192 34.6613 44.5576
429 0.0777657 33.0208 46.2199
430 1.68023 34.5862 47.8502
431 0.0785973 32.9538 49.5102
432 1.63614 34.6196 51.0831
433 0.0570619 32.899 52.8099
434 1.64818 34.6558 54.4981
435 0.0554386 32.9862 56.046
436 1.6394 34.6283 57.8033
437 65.9846 32.9732 59.4223
438 1.62059 34.5644 61.0503
439 0.00294756 33.0202 62.7271
440 1.60543 34.6382 64.3601
441 65.9989 36.2913 65.9749
442 1.66196 37.9105 1.67091
443 0.000605552 36.292 3.3842
444 1.64168 38.0748 5.01358
445 65.9713 36.3121 6.59188
446 1.66485 37.9801 8.29115
447 65.99 36.3038 9.96455
448 1.66055 38.0084 11.5652
449 65.9438 36.3268 13.2043
450 1.59802 37.94 14.8541
451 65.8088 36.301 16.4209
452 1.59912 37.9795 18.0093
453 65.9866 36.3628 19.854
454 1.68271 37.9442 21.6106
455 65.8988 36.2867 23.1534
456 1.61283 37.8856 24.8124
457 0.00592488 36.2663 26.3706
458 1.65682 37.9911 27.9934
459 0.0833927 36.298 29.6135
460 1.66084 37.8882 31.3477
461 0.0674816 36.2722 32.9505
462 1.617 37.8994 34.5924
463 0.0129453 36.2852 36.3083
464 1.66977 37.9491 37.9098
465 0.00555943 36.3216 39.5981
466 1.63246 37.9527 41.2751
467 0.0149619 36.3168 42.9098
468 1.63661 37.9507 44.5352
469 0.00668426 36.3078 46.2189
470 1.69466 37.988 47.8123
471 0.039777 36.2944 49.4429
472 1.68025 37.9227 51.1294
473 0.110386 36.2231 52.7841
474 1.74114 37.9207 54.4543
475 0.0940895 36.3201 56.1974
476 1.77637 37.9846 57.8172
477 0.0232006 36.3207 59.4303
478 1.67615 38.0046 61.0804
479 0.00602393 36.253 62.6707
480 1.59997 37.9683 64.3076
481 65.9948 39.6249 0.0458507
482 1.64414 41.3706 1.66641
483 65.9311 39.6367 3.2818
484 1.60361 41.3285 4.98204
485 65.8715 39.693 6.65487
486 1.65953 41.2892 8.29682
487 65.9425 39.6613 9.87245
488 1.72216 41.2478 11.5362
489 65.9835 39.6287 13.2485
490 1.62951 41.276 14.9064
491 65.9227 39.6516 16.4578
492 1.63523 41.1609 18.1089
493 0.0387686 39.5536 19.7639
494 1.62902 41.1887 21.4273
495 65.9577 39.5995 23.1885
496 1.64442 41.2376 24.8332
497 65.9863 39.6247 26.4046
498 1.62262 41.2799 28.0207
499 0.0496405 39.5888 29.675
500 1.64811 41.2674 31.3325
501 65.9232 39.5882 32.9658
502 1.5232 41.3026 34.6251
503 65.9416 39.614 36.2246
504 1.63163 41.2918 37.9198
505 65.9932 39.649 39.5835
506 1.64675 41.2514 41.3062
507 65.953 39.5931 42.9495
508 1.678 41.2583 44.5004
509 0.0199667 39.5927 46.1667
510 1.63661 41.2634 47.794
511 0.0520002 39.5648 49.3981
512 1.65942 41.2715 51.1421
513 0.0541434 39.6146 52.8352
514 1.69736 41.2844 54.4677
515 0.0785998 39.5366 56.1488
516 1.74804 41.2172 57.7456
517 0.0489477 39.5675 59.3857
518 1.72348 41.1062 61.0975
519 65.9763 39.6608 62.687
520 1.64763 41.267 64.3165
521 0.0173235 42.9869 65.9706
522 1.58831 44.5455 1.64454
523 65.9903 42.9357 3.29125
524 1.62546 44.544 4.99418
525 65.9982 42.895 6.66757
526 1.66862 44.4726 8.29765
527 0.0249957 42.8803 9.92116
528 1.71342 44.4832 11.5261
529 0.104784 42.8476 13.1472
530 1.66081 44.4527 14.8519
531 0.0311405 42.839 16.6106
532 1.64015 44.5128 18.1311
533 0.0186962 42.8854 19.7024
534 1.56018 44.5792 21.4585
535 65.9542 42.912 23.2124
536 1.66047 44.5365 24.7995
537 65.9438 42.9597 26.3764
538 1.62445 44.5458 28.0083
539 65.9997 42.9661 29.6726
540 1.70752 44.6274 31.3227
541 65.9835 42.9641 32.9781
542 1.67313 44.5622 34.6109
543 0.0137912 42.9626 36.1992
544 1.63922 44.5685 37.943
545 0.0103974 42.9251 39.6049
546 1.6671 44.583 41.2872
547 0.00573085 42.937 42.9107
548 1.70191 44.5609 44.4781
549 0.0337863 42.8944 46.1649
550 1.66656 44.5113 47.8309
551 0.0123579 42.929 49.4957
552 1.71192 44.5289 51.1832
553 0.0484713 42.9176 52.7734
554 1.65883 44.4588 54.4735
555 0.0598396 42.9364 56.1819
556 1.67344 44.5371 57.7918
557 0.0886335 42.8672 59.438
558 1.62952 44.6526 61.0599
559 0.0283433 42.9245 62.6796
560 1.60474 44.5734 64.3479
561 0.00169814 46.2125 65.9961
562 1.72429 47.8189 1.65429
563 0.00708683 46.1902 3.28012
564 1.66787 47.7537 4.9696
565 65.9943 46.1457 6.65278
566 1.61839 47.7567 8.24835
567 0.0356616 46.0746 9.8427
568 1.69673 47.7351 11.5113
569 0.0104956 46.1588 13.2011
570 1.65849 47.7889 14.9202
571 65.9917 46.1309 16.5499
572 1.63849 47.8492 18.1606
573 65.9929 46.092 19.7588
574 1.61482 47.8375 21.5136
575 65.9302 46.1153 23.1714
576 1.62718 47.8442 24.717
577 65.9391 46.1311 26.3827
578 1.59476 47.8024 28.0476
579 65.9435 46.1342 29.6816
580 1.64862 47.7933 31.408
581 65.9884 46.1739 33.0046
582 1.64411 47.8625 34.6052
583 0.055397 46.2091 36.2767
584 1.659 47.8421 37.9713
585 0.0584893 46.1838 39.5727
586 1.70577 47.7852 41.1684
587 0.01475 46.2025 42.8614
588 1.65835 47.8664 44.4998
589 0.0656821 46.1669 46.182
590 1.65672 47.8728 47.8393
591 0.0599716 46.217 49.5124
592 1.70422 47.883 51.193
593 0.0639614 46.1655 52.7994
594 1.62741 47.8718 54.4217
595 0.0761309 46.1041 56.1426
596 1.65447 47.8798 57.6938
597 0.00472776 46.2112 59.405
598 1.63904 47.8532 61.1698
599 0.0173324 46.2187 62.7678
600 1.66794 47.8844 64.359
601 65.9962 49.4778 0.035953
602 1.69217 51.1377 1.67646
603 0.0133898 49.4393 3.32861
604 1.59015 51.078 4.98342
605 0.0304229 49.436 6.63461
606 1.54699 51.094 8.21001
607 0.0345643 49.4499 9.90914
608 1.6371 51.0307 11.5475
609 65.9676 49.4055 13.1954
610 1.63176 51.0287 14.8753
611 0.000705343 49.4557 16.5094
612 1.7017 51.1072 18.0514
613 0.0697019 49.5434 19.7946
614 1.73536 51.0979 21.62
615 65.9637 49.495 23.1494
616 1.67669 51.0654 24.7466
617 65.9696 49.5025 26.2958
618 1.64581 51.1159 28.0243
619 0.0339015 49.4809 29.7938
620 1.65955 51.1068 31.4511
621 65.9236 49.4744 33.0058
622 1.66809 51.1267 34.5932
623 65.9993 49.4679 36.2809
624 1.71437 51.1511 37.9492
625 0.03526 49.4753 39.5504
626 1.6355 51.1671 41.2497
627 0.025972 49.4955 42.8768
628 1.70332 51.2031 44.5403
629 0.0198841 49.5171 46.192
630 1.7116 51.2716 47.836
631 0.0279764 49.5124 49.531
632 1.66783 51.2506 51.16
633 0.0232 49.5825 52.8291
634 1.65811 51.1313 54.3888
635 65.9987 49.5896 56.0265
636 1.66892 51.1717 57.7532
637 0.0157191 49.4812 59.4222
638 1.65541 51.1674 61.1377
639 0.0609164 49.4924 62.7149
640 1.70285 51.1183 64.3173
641 0.0762049 52.8169 65.9749
642 1.64784 54.4071 1.66039
643 65.9922 52.7703 3.36758
644 1.56151 54.3645 4.98332
645 65.9556 52.714 6.59278
646 1.6321 54.3938 8.26567
647 0.00523665 52.7964 9.99339
648 1.67311 54.5149 11.6611
649 65.9876 52.7228 13.2021
650 1.63912 54.4549 14.8221
651 0.0116659 52.7459 16.4932
652 1.69715 54.3799 18.1461
653 0.0888345 52.7117 19.7866
654 1.71507 54.3542 21.488
655 0.039514 52.674 23.1601
656 1.69922 54.3417 24.7583
657 65.9699 52.6993 26.3592
658 1.64485 54.3964 28.0705
659 0.0347796 52.7284 29.8407
660 1.67658 54.5262 31.4464
661 65.9756 52.7213 32.9781
662 1.68301 54.4802 34.6042
663 65.9969 52.7568 36.3109
664 1.65913 54.3915 37.8645
665 0.0339148 52.8297 39.5425
666 1.66371 54.3998 41.2606
667 0.0435729 52.9024 42.9052
668 1.67233 54.4208 44.535
669 0.0578377 52.9676 46.2187
670 1.69201 54.515 47.94
671 65.9947 52.9548 49.4456
672 1.63953 54.4981 51.1172
673 65.9421 52.8617 52.8743
674 1.60898 54.5992 54.4048
675 65.979 52.8291 56.0223
676 1.6683 54.4324 57.7148
677 65.9809 52.8491 59.3688
678 1.73996 54.3098 61.0422
679 0.0772666 52.7999 62.7309
680 1.67124 54.4063 64.3315
681 0.00901921 55.9975 65.9843
682 1.64743 57.705 1.63219
683 65.9864 56.0315 3.24498
684 1.6122 57.723 4.98443
685 65.9425 56.0595 6.65371
686 1.65344 57.7943 8.24255
687 65.9957 56.0936 9.94993
688 1.66678 57.8061 11.6035
689 0.0255143 56.1594 13.1538
690 1.65909 57.8888 14.8707
691 0.0151457 56.0796 16.517
692 1.65416 57.8252 18.0307
693 0.0576208 56.0473 19.8018
694 1.67781 57.6766 21.5222
695 0.0399928 56.0341 23.0869
696 1.65057 57.7397 24.8
697 65.9841 56.0786 26.5166
698 1.70765 57.7819 28.0932
699 65.9838 56.1385 29.6803
700 1.73434 57.7049 31.3541
701 65.9703 56.1262 32.9746
702 1.68764 57.6609 34.5945
703 65.9511 56.0578 36.3273
704 1.65684 57.6923 37.9307
705 65.9757 55.9976 39.5892
706 1.62825 57.7265 41.3074
707 65.986 56.0537 42.8964
708 1.63751 57.6912 44.5471
709 0.00355613 56.0237 46.2237
710 1.64375 57.6136 47.806
711 0.00214038 56.1109 49.4605
712 1.60116 57.629 51.1733
713 65.908 56.1269 52.7823
714 1.63117 57.6955 54.4134
715 0.0034779 56.1147 56.094
716 1.63836 57.7229 57.7152
717 0.0171488 56.008 59.3569
718 1.61239 57.7946 60.9915
719 0.04033 56.053 62.6954
720 1.67044 57.7347 64.4176
721 65.9431 59.3234 65.9719
722 1.65212 61.0266 1.6417
723 0.037159 59.3247 3.32635
724 1.6303 61.0118 4.95108
725 65.9565 59.4118 6.61003
726 1.67564 61.007 8.31719
727 0.00449075 59.358 9.95649
728 1.73646 60.9662 11.5769
729 0.00142587 59.4199 13.2516
730 1.65135 61.0072 14.8866
731 65.9789 59.4121 16.4681
732 1.66231 61.0432 18.0714
733 0.0390035 59.3607 19.8407
734 1.71931 61.1059 21.4165
735 0.00205789 59.3843 23.0804
736 1.6333 61.0216 24.7752
737 0.0428838 59.3658 26.4203
738 1.58586 60.9252 28.0733
739 65.9905 59.3174 29.6586
740 1.62974 60.9909 31.2734
741 65.9641 59.3757 32.9649
742 1.69152 60.967 34.6229
743 65.9497 59.4224 36.2951
744 1.57411 61.0526 38.0206
745 65.929 59.3791 39.6113
746 1.56236 61.0189 41.2787
747 65.9529 59.3674 42.913
748 1.61321 60.9618 44.5312
749 0.00206355 59.3345 46.2343
750 1.62961 60.928 47.8425
751 0.0246684 59.3105 49.4876
752 1.64325 60.9717 51.1488
753 65.9907 59.3643 52.7668
754 1.65451 60.9879 54.4096
755 0.0649778 59.3576 56.0587
756 1.60883 61.061 57.6996
757 65.979 59.4251 59.2978
758 1.60381 61.0296 61.0573
759 65.9399 59.3556 62.7428
760 1.64336 61.0081 64.3327
761 65.9738 62.6981 65.9803
762 1.6297 64.359 1.66869
763 65.9275 62.7411 3.32398
764 1.61792 64.3842 4.88166
765 0.0276427 62.6546 6.55163
766 1.64099 64.3045 8.32683
767 65.9544 62.6075 9.95263
768 1.65719 64.2527 11.536
769 65.9937 62.633 13.254
770 1.58855 64.293 14.8702
771 0.0366422 62.6395 16.4673
772 1.68536 64.3193 18.161
773 0.031586 62.6924 19.778
774 1.68515 64.3257 21.4279
775 0.0404896 62.6312 23.1073
776 1.63651 64.39 24.7255
777 65.9781 62.6669 26.447
778 1.63497 64.3871 28.0059
779 0.0123326 62.6494 29.5469
780 1.58136 64.3296 31.3312
781 65.9506 62.6099 33.0034
782 1.60719 64.282 34.6486
783 65.9844 62.6091 36.3141
784 1.64237 64.3202 38.0425
785 0.0019302 62.6816 39.6217
786 1.66385 64.3286 41.1988
787 0.0677471 62.6937 42.9105
788 1.65926 64.3622 44.5555
789 0.0387806 62.6689 46.2112
790 1.67549 64.3452 47.9288
791 0.0906061 62.6265 49.5081
792 1.67828 64.3333 51.0987
793 0.0992185 62.6817 52.7747
794 1.62103 64.3396 54.4351
795 0.00826272 62.6786 56.0466
796 1.57775 64.2576 57.7138
797 65.9164 62.6721 59.3019
798 1.58094 64.3187 60.9993
799 65.9952 62.6964 62.679
800 1.57736 64.331 64.313
801 3.2549 0.0199442 65.9896
802 4.92134 1.63225 1.71614
803 3.30051 0.064747 3.29808
804 4.94713 1.6439 4.95965
805 3.27646 0.00166365 6.59394
806 4.9221 1.64637 8.28992
807 3.26306 0.016115 9.93642
808 4.96748 1.68534 11.572
809 3.23462 65.9748 13.2142
810 4.9794 1.65535 14.8286
811 3.28143 0.013513 16.4836
812 4.98798 1.62621 18.1692
