ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 0.0610986 3.34754 43.646
68 1.84673 5.10305 45.2804
69 66.9747 3.32399 46.8764
70 1.75784 4.98735 48.5753
71 66.9842 3.3261 50.268
72 1.69364 5.02107 51.9917
73 66.9813 3.31139 53.5871
74 1.67633 4.97716 55.2425
75 66.9437 3.26742 56.9829
76 1.73396 4.93924 58.5836
77 0.0566382 3.3197 60.3194
78 1.72216 4.99342 62.0869
79 0.103542 3.3397 63.6661
80 1.79596 4.97278 65.3435
81 0.058679 6.61549 0.0184987
82 1.67196 8.35612 1.67836
83 66.997 6.63387 3.35543
84 1.59193 8.32579 5.00648
85 66.9853 6.73577 6.63161
86 1.6603 8.33375 8.27511
87 0.0492197 6.77064 10.0496
88 1.70142 8.36631 11.7904
89 0.0149787 6.72786 13.3445
90 1.68108 8.34662 15.0607
91 66.9677 6.68657 16.8077
92 1.71962 8.36268 18.4668
93 66.9879 6.71556 20.0536
94 1.68517 8.34523 21.7465
95 66.9827 6.65146 23.4559
96 1.6553 8.31881 25.1158
97 0.034404 6.64866 26.7624
98 1.69752 8.28153 28.467
99 66.9728 6.69749 30.142
100 1.70842 8.31204 31.8156
101 0.0253824 6.72304 33.5004
102 1.65437 8.36341 35.1625
103 0.0596899 6.7717 36.8491
104 1.70276 8.40693 38.5284
105 0.00334584 6.68605 40.1836
106 1.69537 8.38591 41.8943
107 0.00960558 6.65624 43.5685
108 1.73888 8.34962 45.2262
109 66.997 6.70748 46.928
110 1.72421 8.35979 48.5791
111 66.9969 6.70814 50.2305
112 1.69437 8.38183 51.9554
113 66.9662 6.71668 53.609
114 1.67986 8.34264 55.2023
115 66.989 6.70781 56.9395
116 1.66193 8.30372 58.6144
117 0.0628207 6.67932 60.3305
118 1.69431 8.25352 62.0399
119 0.0922509 6.62968 63.7434
120 1.70869 8.32122 65.3705
121 0.0519462 10.0107 0.0160728
122 1.65664 11.652 1.68638
123 0.0290302 10.0268 3.42998
124 1.65936 11.6925 5.05998
125 66.9988 10.0416 6.66671
126 1.72491 11.7159 8.36574
127 0.00861492 10.0363 10.0546
128 1.73703 11.7449 11.7343
129 66.978 10.1252 13.3786
130 1.57437 11.8409 15.0321
131 0.0154028 10.0791 16.6843
132 1.65595 11.7799 18.4053
133 66.9857 10.0365 20.1087
134 1.59857 11.7253 21.6891
135 66.9354 10.0257 23.4319
136 1.56036 11.6853 25.06
137 66.9823 10.0508 26.7953
138 1.63895 11.7767 28.4809
139 66.9875 10.0514 30.1616
140 1.70941 11.7364 31.8404
141 66.9746 10.0529 33.5021
142 1.67126 11.7931 35.1861
143 0.0286402 10.055 36.7749
144 1.66146 11.7452 38.5597
145 0.0626655 10.0833 40.2139
146 1.66247 11.882 41.8572
147 66.988 10.1332 43.5522
148 1.69776 11.788 45.2178
149 66.9848 10.1232 46.9636
150 1.6798 11.7914 48.549
151 0.0087495 10.0523 50.1816
152 1.67834 11.668 51.9726
153 0.00504747 10.0113 53.5754
154 1.69878 11.6188 55.1676
155 0.0466735 10.0025 56.9149
156 1.65301 11.6581 58.6636
157 0.0106404 9.9696 60.2901
158 1.69421 11.6345 61.9914
159 0.0825843 9.94851 63.6918
160 1.6965 11.663 65.3571
161 0.0620079 13.3961 0.082074
162 1.63682 15.1298 1.69067
163 0.0133208 13.3414 3.37961
164 1.68254 15.0951 5.04631
165 66.9754 13.3621 6.71784
166 1.65808 15.0774 8.35254
167 66.9857 13.4388 10.0868
168 1.6624 15.0663 11.7682
169 66.9529 13.431 13.349
170 1.5263 15.032 15.0582
171 66.9475 13.4358 16.744
172 1.70103 15.0333 18.3976
173 66.9372 13.506 20.0234
174 1.65888 15.089 21.7739
175 66.9105 13.4066 23.4207
176 1.66221 15.1123 25.0286
177 66.9695 13.3999 26.7682
178 1.70778 15.096 28.4808
179 66.9648 13.459 30.1745
180 1.72516 15.0612 31.934
181 0.0292857 13.5073 33.5604
182 1.67788 15.1132 35.218
183 0.0193125 13.4681 36.863
184 1.57607 15.1441 38.5385
185 66.9921 13.5159 40.2451
186 1.67063 15.0735 41.8466
187 0.00179567 13.5243 43.5124
188 1.75375 15.1024 45.1921
189 66.9455 13.4199 46.8538
190 1.71028 15.0947 48.5311
191 0.00923849 13.3906 50.2343
192 1.71677 15.0822 51.9084
193 0.0789355 13.4225 53.6375
194 1.66676 15.165 55.3452
195 0.0471718 13.3803 56.9387
196 1.70636 15.1617 58.6683
197 0.0258834 13.4048 60.3478
198 1.69434 15.1964 61.9598
199 66.993 13.3921 63.617
200 1.65591 15.1616 65.3416
201 66.9308 16.8177 0.0305987
202 1.72501 18.3656 1.70166
203 66.9256 16.7955 3.39018
204 1.65574 18.3853 5.02674
205 66.9957 16.7452 6.70817
206 1.62577 18.4019 8.38195
207 0.0789877 16.701 10.0905
208 1.65943 18.4024 11.7522
209 66.9876 16.7178 13.3235
210 1.61604 18.3913 15.0843
211 0.0363441 16.7137 16.8877
212 1.6867 18.4169 18.4049
213 0.025438 16.728 19.9957
214 1.6938 18.3329 21.7087
215 66.9921 16.7593 23.4031
216 1.72031 18.4192 25.036
217 0.0303539 16.7879 26.7934
218 1.67344 18.4347 28.5667
219 0.0026076 16.6891 30.2208
220 1.60753 18.4882 31.8672
221 0.0236556 16.7358 33.5331
222 1.63736 18.3802 35.2327
223 0.0318611 16.724 36.8834
224 1.65367 18.3686 38.5308
225 0.0181381 16.693 40.2558
226 1.65181 18.3375 41.9143
227 0.0521266 16.6602 43.5017
228 1.76216 18.3863 45.122
229 66.9973 16.7353 46.847
230 1.72979 18.371 48.5396
231 66.9626 16.6747 50.2135
232 1.68867 18.4376 51.9123
233 66.9979 16.7501 53.6385
234 1.65276 18.5074 55.3461
235 0.0111485 16.8059 57.0085
236 1.65715 18.522 58.6555
237 0.0153421 16.9204 60.2541
238 1.66373 18.4941 61.9304
239 66.9527 16.8832 63.6771
240 1.68182 18.4612 65.3588
241 66.9474 20.1087 0.0715405
242 1.74093 21.7757 1.75113
243 0.0428969 20.0726 3.34852
244 1.69374 21.8058 5.03219
245 0.0315444 20.1146 6.67731
246 1.70496 21.7704 8.36487
247 0.0186069 20.1028 10.0423
248 1.71773 21.7408 11.7514
249 66.9681 20.097 13.4075
250 1.65026 21.7402 15.0945
251 66.9973 20.0594 16.7625
252 1.65386 21.7656 18.3582
253 0.000408411 20.0966 20.0961
254 1.76208 21.807 21.6785
255 0.100901 20.1165 23.4085
256 1.72044 21.7453 25.2358
257 0.0184094 20.0614 26.7661
258 1.74473 21.8214 28.4299
259 66.9941 20.2309 30.2076
260 1.63192 21.819 31.8793
261 66.9953 20.0854 33.5368
262 1.6125 21.8133 35.1814
263 0.0343002 20.1275 36.9356
264 1.65587 21.8196 38.6126
265 0.0976175 20.1021 40.2199
266 1.65005 21.8515 41.9532
267 0.103198 19.9914 43.4883
268 1.74402 21.7773 45.1044
269 0.0317372 20.036 46.7925
270 1.78258 21.8087 48.5141
271 0.0608084 20.1138 50.2033
272 1.67648 21.8078 51.9174
273 66.9713 20.1102 53.634
274 1.68649 21.7735 55.2543
275 0.0223409 20.1376 56.9891
276 1.69108 21.6979 58.6767
277 0.020696 20.0789 60.2675
278 1.70628 21.7661 62.0279
279 66.9635 20.097 63.6822
280 1.72102 21.7586 65.3678
281 0.0692342 23.4909 0.0184936
282 1.69306 25.2109 1.76281
283 0.0582665 23.4526 3.38208
284 1.65954 25.0904 5.05511
285 0.0459865 23.3977 6.67675
286 1.73842 25.1122 8.33174
287 66.988 23.4529 10.0455
288 1.71925 25.1044 11.7164
289 0.013112 23.4453 13.3777
290 1.6903 25.1127 15.0852
291 66.9626 23.4021 16.7059
292 1.67208 25.0006 18.3752
293 66.9919 23.4194 20.0892
294 1.69858 25.173 21.7874
295 0.0757478 23.4111 23.4338
296 1.70608 25.1771 25.1574
297 0.021887 23.4071 26.7876
298 1.69863 25.0966 28.413
299 66.9522 23.4851 30.1806
300 1.69986 25.1062 31.8531
301 66.9981 23.4694 33.4331
302 1.60698 25.0607 35.2497
303 0.00798873 23.3703 36.9695
304 1.69715 25.0988 38.5806
305 0.0143603 23.4593 40.2022
306 1.71024 25.0737 41.9102
307 0.0508007 23.5535 43.5597
308 1.73073 25.13 45.1799
309 0.059156 23.5012 46.8413
310 1.8079 25.0984 48.5033
311 0.0684589 23.5259 50.1722
312 1.67723 25.1064 51.9232
313 0.0466079 23.4463 53.5501
314 1.6757 25.0891 55.2373
315 0.00192375 23.4351 56.9583
316 1.64823 25.1542 58.7039
317 0.0577642 23.3803 60.3787
318 1.70716 25.1919 61.9893
319 0.0176473 23.4677 63.6834
320 1.79235 25.2025 65.2498
321 66.9462 26.8104 66.949
322 1.67913 28.3791 1.72132
323 66.9627 26.7701 3.38565
324 1.60764 28.3882 4.99167
325 0.023291 26.7895 6.70205
326 1.64907 28.4519 8.37336
327 66.9897 26.751 10.0634
328 1.69525 28.4647 11.6556
329 0.0122558 26.8007 13.3614
330 1.69475 28.4209 14.9913
331 0.0731166 26.8896 16.7829
332 1.67191 28.6443 18.4901
333 0.0706487 26.8787 20.0225
334 1.67231 28.5149 21.7704
335 0.0256203 26.9109 23.4378
336 1.69174 28.4879 25.1133
337 66.9387 26.8597 26.8469
338 1.83705 28.5037 28.4274
339 66.9909 26.7569 30.1234
340 1.68906 28.5001 31.8111
341 66.9805 26.7608 33.4557
342 1.69418 28.4608 35.2481
343 0.000484348 26.8229 36.9097
344 1.68275 28.4394 38.5682
345 66.9677 26.7486 40.2061
346 1.66694 28.5005 41.9242
347 0.0926929 26.848 43.5787
348 1.73885 28.4821 45.1377
349 0.0969772 26.8182 46.8876
350 1.74908 28.5422 48.5363
351 0.041269 26.8262 50.2094
352 1.67597 28.5183 51.9193
353 0.0268711 26.8347 53.6001
354 1.71144 28.5482 55.2899
355 0.0171971 26.8614 56.9596
356 1.66954 28.5405 58.6266
357 0.0250932 26.859 60.2979
358 1.66649 28.3967 62.0276
359 66.9428 26.7877 63.6731
360 1.69424 28.4107 65.2322
361 66.9599 30.0505 66.9332
362 1.61125 31.7619 1.74212
363 66.9398 30.0806 3.43876
364 1.62612 31.8466 5.0117
365 66.9607 30.1227 6.70333
366 1.62384 31.7604 8.41565
367 66.9846 30.0689 10.0286
368 1.73567 31.7169 11.6843
369 0.0788664 30.0821 13.3888
370 1.69711 31.9135 15.0808
371 0.0703824 30.102 16.7534
372 1.68996 31.8484 18.4441
373 0.016917 30.2109 20.1231
374 1.67067 31.8772 21.7539
375 0.0318366 30.1784 23.3152
376 1.70788 31.847 25.0872
377 66.9994 30.186 26.8908
378 1.74208 31.8166 28.4594
379 66.9862 30.1527 30.0376
380 1.65632 31.8193 31.7731
381 7.51558e-05 30.1529 33.5403
382 1.65801 31.8245 35.2251
383 0.00223075 30.1792 36.9115
384 1.69122 31.8163 38.58
385 0.0107179 30.1626 40.2312
386 1.69707 31.8274 41.8857
387 0.0185107 30.1599 43.5442
388 1.66519 31.8415 45.1626
389 66.9983 30.146 46.8401
390 1.64266 31.8737 48.5613
391 0.0256565 30.2402 50.1798
392 1.70629 31.8655 51.8663
393 0.0522507 30.1571 53.6348
394 1.71775 31.7785 55.3532
395 0.0438181 30.1445 56.9651
396 1.7003 31.7469 58.6095
397 0.0859693 30.1255 60.3158
398 1.67698 31.881 61.9517
399 66.9951 30.1491 63.6177
400 1.61189 31.8035 65.2752
401 66.988 33.4986 66.9973
402 1.68512 35.1592 1.59
403 66.9872 33.5364 3.28093
404 1.65728 35.167 5.01925
405 66.9554 33.4633 6.76119
406 1.6855 35.2688 8.48619
407 0.0594962 33.5116 10.0976
408 1.68732 35.2883 11.7173
409 0.0635971 33.4989 13.3004
410 1.75824 35.1489 15.03
411 0.0376011 33.5687 16.8229
412 1.7333 35.2218 18.4502
413 66.9868 33.4924 20.1773
414 1.63451 35.188 21.7809
415 0.0142991 33.4486 23.3564
416 1.63806 35.1583 25.0853
417 0.00444133 33.4062 26.9027
418 1.61147 35.1702 28.4657
419 66.9762 33.489 30.1373
420 1.55797 35.2601 31.8244
421 66.9857 33.5481 33.498
422 1.6375 35.2295 35.1255
423 66.9934 33.5207 36.8422
424 1.63804 35.225 38.5432
425 66.9745 33.4827 40.2217
426 1.59935 35.1791 41.9165
427 66.9757 33.5291 43.5674
428 1.59556 35.1925 45.2433
429 0.0310262 33.5567 46.9471
430 1.68133 35.2001 48.5662
431 0.000757995 33.5288 50.1689
432 1.69728 35.1115 51.8651
433 0.0114193 33.4578 53.5963
434 1.68967 35.1265 55.2739
435 0.0365364 33.4462 56.9997
436 1.71439 35.1324 58.5934
437 0.0548396 33.5475 60.2447
438 1.67877 35.2165 61.9474
439 0.0390426 33.5177 63.6454
440 1.68463 35.1707 65.4528
441 66.9894 36.8318 0.0487191
442 1.67294 38.4888 1.58735
443 0.00655246 36.7918 3.16201
444 1.65864 38.454 5.00182
445 66.9504 36.8373 6.75707
446 1.67282 38.5071 8.42766
447 66.9869 36.9287 10.1019
448 1.68947 38.5084 11.7416
449 66.9902 36.9478 13.4436
450 1.7241 38.4836 15.0856
451 0.0176437 36.8806 16.7452
452 1.74865 38.495 18.4686
453 66.9747 36.83 20.1346
454 1.67619 38.5483 21.7775
455 0.0139551 36.9333 23.4166
456 1.71038 38.5614 25.1762
457 0.0984079 36.9404 26.7519
458 1.69086 38.5722 28.4538
459 66.9576 36.8696 30.1937
460 1.56441 38.5578 31.866
461 66.9436 36.8432 33.4511
462 1.47805 38.5561 35.0132
463 66.9681 36.9136 36.7802
464 1.59566 38.5082 38.5484
465 0.0116583 36.8794 40.3021
466 1.53616 38.607 41.975
467 66.998 36.8473 43.5724
468 1.59087 38.5271 45.2013
469 0.0303289 36.8592 46.9019
470 1.61569 38.5232 48.5764
471 0.0205397 36.8763 50.2108
472 1.68999 38.5672 51.8917
473 0.0357338 36.8868 53.5806
474 1.69393 38.563 55.3093
475 0.0473484 36.8503 56.9802
476 1.72764 38.5307 58.5242
477 0.0472117 36.8917 60.1692
478 1.68772 38.4396 61.9906
479 0.0416241 36.8745 63.7053
480 1.69704 38.4434 65.4291
481 0.0300888 40.1973 66.9981
482 1.6488 41.9126 1.59196
483 66.9991 40.2348 3.32006
484 1.71082 41.8569 4.98462
485 66.9643 40.2308 6.68555
486 1.67323 41.8254 8.45466
487 66.9074 40.1399 10.0693
488 1.6611 41.8351 11.7442
489 0.0214843 40.0884 13.5228
490 1.72159 41.8562 15.0947
491 0.0241046 40.1303 16.7177
492 1.68083 41.8428 18.4138
493 66.9435 40.1882 20.0824
494 1.64969 41.9367 21.9092
495 66.953 40.2559 23.5523
496 1.67173 42.0257 25.1566
497 0.00258133 40.2455 26.797
498 1.72571 41.8973 28.4884
499 66.9884 40.2121 30.121
500 1.72796 41.8597 31.7745
501 66.9672 40.2953 33.4712
502 1.63646 41.9413 35.2165
503 66.906 40.2128 36.8311
504 1.67542 41.9259 38.5562
505 66.9492 40.27 40.2009
506 1.62039 41.9355 41.8631
507 66.9618 40.2796 43.5416
508 1.61305 41.8612 45.1431
509 0.0383989 40.1593 46.8671
510 1.62647 41.9244 48.5585
511 66.9953 40.1948 50.2579
512 1.73545 41.939 51.9331
513 0.0825484 40.2143 53.5883
514 1.66986 41.8513 55.2376
515 0.0710906 40.1675 56.9102
516 1.66075 41.841 58.6592
517 0.0209695 40.1094 60.2948
518 1.72309 41.822 61.9849
519 0.00099102 40.1541 63.6867
520 1.66557 41.8915 65.323
521 0.0355629 43.5858 0.00241225
522 1.67798 45.2647 1.61997
523 0.025172 43.5316 3.33544
524 1.70814 45.2279 5.09523
525 66.9673 43.4701 6.7048
526 1.72679 45.1821 8.4068
527 0.00169581 43.4685 10.0315
528 1.65838 45.2004 11.7007
529 0.0565928 43.559 13.5259
530 1.74374 45.1992 15.1278
531 0.0587092 43.5513 16.7599
532 1.63745 45.2348 18.4557
533 66.9673 43.5078 20.1068
534 1.64597 45.148 21.8665
535 66.9478 43.5296 23.499
536 1.65824 45.2179 25.1777
537 66.9852 43.5884 26.8018
538 1.70654 45.2217 28.4533
539 0.0145679 43.5491 30.1182
540 1.72524 45.2834 31.7257
541 0.0234347 43.5729 33.4237
542 1.59787 45.2892 35.1784
543 66.9774 43.6065 36.969
544 1.53042 45.2694 38.6346
545 66.9912 43.6004 40.2237
546 1.59202 45.2093 41.8266
547 0.00503402 43.5784 43.4933
548 1.68348 45.2533 45.2344
549 66.935 43.6244 46.8635
550 1.60098 45.2654 48.51
551 66.9469 43.6006 50.1171
552 1.60697 45.197 51.8205
553 66.9387 43.5551 53.5878
554 1.63068 45.1418 55.296
555 0.00993663 43.4946 56.8762
556 1.55829 45.1846 58.6513
557 66.9802 43.4653 60.3952
558 1.68697 45.2053 62.0238
559 66.9889 43.5073 63.6551
560 1.74025 45.3001 65.3552
561 0.0257368 46.8876 66.9662
562 1.77031 48.5413 1.48683
563 0.0639113 46.9138 3.29002
564 1.68748 48.6581 5.10364
565 66.9346 46.8877 6.72661
566 1.72704 48.614 8.39774
567 66.9665 46.9591 10.0207
568 1.71717 48.5874 11.793
569 0.0207972 46.8316 13.5079
570 1.71183 48.6176 15.098
571 0.00354278 46.9364 16.7621
572 1.73905 48.5737 18.4774
573 66.9725 46.8752 20.1764
574 1.69651 48.6402 21.7997
575 66.993 46.9224 23.4942
576 1.62801 48.5988 25.2215
577 0.0371268 46.8522 26.8526
578 1.66153 48.4572 28.4801
579 0.0563171 46.8864 30.102
580 1.67562 48.478 31.7658
581 66.9789 46.9058 33.4119
582 1.61643 48.4695 35.1627
583 0.00808151 46.9385 36.9586
584 1.70173 48.5188 38.5533
585 0.0357571 46.9315 40.2274
586 1.6801 48.5699 41.8088
587 66.9964 46.8994 43.4711
588 1.65036 48.5392 45.2261
589 66.9018 46.9357 46.8647
590 1.56005 48.5188 48.5236
591 66.9621 46.8972 50.1091
592 1.61208 48.5489 51.8732
593 66.932 46.8279 53.6375
594 1.7089 48.6208 55.2398
595 66.9445 46.8735 56.9144
596 1.74285 48.6028 58.6288
597 0.00794256 46.9473 60.3665
598 1.72762 48.6762 62.0328
599 0.0488875 46.9333 63.6856
600 1.76083 48.5328 65.3456
601 0.0802988 50.2167 66.9212
602 1.71935 51.9496 1.51528
603 0.138361 50.2846 3.26831
604 1.70247 51.9405 5.12033
605 66.9815 50.3663 6.82355
606 1.69885 52.1062 8.38854
607 66.9893 50.2946 10.016
608 1.68532 51.9875 11.7035
609 0.0380345 50.3457 13.465
610 1.73842 51.9239 15.1788
611 0.101977 50.2779 16.7924
612 1.77301 51.887 18.3847
613 0.126642 50.2727 20.1648
614 1.72269 51.928 21.8421
615 0.0764306 50.2605 23.4574
616 1.65366 51.9482 25.1565
617 0.0628369 50.2756 26.9274
618 1.67167 52.006 28.4562
619 0.0810008 50.1965 30.0438
620 1.69193 51.8907 31.6864
621 66.9687 50.1881 33.4558
622 1.59418 51.864 35.2348
623 66.9738 50.0755 36.9117
624 1.74243 51.7931 38.5503
625 0.0211408 50.1236 40.1386
626 1.65354 51.8771 41.8473
627 66.9509 50.1893 43.556
628 1.64018 51.8715 45.2058
629 66.9314 50.2459 46.8804
630 1.59723 51.9269 48.5174
631 66.9041 50.2169 50.1148
632 1.66996 51.8683 51.8746
633 7.12653e-05 50.3108 53.5982
634 1.71132 51.9474 55.4131
635 66.9813 50.2605 56.9885
636 1.71137 52.0002 58.6007
637 66.981 50.2808 60.2533
638 1.68773 51.9366 62.0147
639 0.0640726 50.2668 63.7951
640 1.74331 51.9533 65.3309
641 0.0934112 53.6737 66.9436
642 1.67987 55.2814 1.72392
643 0.0917017 53.6111 3.33172
644 1.68008 55.293 5.04263
645 0.00711346 53.5936 6.68696
646 1.67984 55.251 8.36764
647 66.9073 53.6571 10.0402
648 1.73736 55.251 11.6829
649 66.9397 53.5783 13.4169
650 1.72864 55.2574 15.094
651 0.0681372 53.5882 16.8344
652 1.79302 55.2326 18.461
653 0.0620152 53.5614 20.079
654 1.77554 55.2534 21.8029
655 0.0415253 53.5762 23.4489
656 1.70306 55.1998 25.1243
657 0.0245278 53.5836 26.8159
658 1.71421 55.2829 28.4225
659 0.00316799 53.6264 30.1261
660 1.77923 55.2897 31.7855
661 0.0337432 53.6087 33.4619
662 1.68002 55.2993 35.1751
663 66.9159 53.5807 36.9763
664 1.654 55.2428 38.532
665 66.9026 53.5162 40.1306
666 1.67443 55.2348 41.8087
667 66.8961 53.5879 43.595
668 1.58264 55.1854 45.1552
669 66.8042 53.5289 46.8254
670 1.62144 55.2 48.5502
671 66.9219 53.5757 50.2339
672 1.71388 55.2876 51.9285
673 0.056612 53.6064 53.616
674 1.68003 55.2958 55.3817
675 66.8895 53.7264 57.0088
676 1.66068 55.3009 58.6388
677 66.892 53.6124 60.2045
678 1.64721 55.2909 61.9743
679 0.0649245 53.5966 63.7572
680 1.67688 55.2503 65.2427
681 0.0804503 56.8961 66.8742
682 1.61424 58.5751 1.69891
683 0.0451401 56.9149 3.41043
684 1.65343 58.583 5.0077
685 0.0732768 56.95 6.66748
686 1.68555 58.5851 8.33538
687 66.9885 56.9211 10.0394
688 1.6801 58.6028 11.7436
689 0.0103637 56.8882 13.3535
690 1.70605 58.6335 15.0822
691 0.016545 56.8604 16.8165
692 1.75726 58.6242 18.4178
693 0.0214423 56.8901 20.1138
694 1.75906 58.5886 21.7675
695 0.0578594 56.9387 23.4478
696 1.77821 58.4703 25.1242
697 66.9843 56.9237 26.7309
698 1.72182 58.537 28.4259
699 0.00116202 56.9239 30.1929
700 1.77666 58.568 31.8536
701 66.9955 56.9013 33.4463
702 1.67991 58.6528 35.1414
703 0.0216304 56.9158 36.8402
704 1.69274 58.5328 38.4668
705 66.9947 56.9169 40.1978
706 1.68209 58.5673 41.8224
707 0.0367847 56.8869 43.5289
708 1.68395 58.6553 45.2534
709 66.9461 56.864 46.8871
710 1.65902 58.6607 48.59
711 66.9383 56.9386 50.2376
712 1.6937 58.6429 51.9342
713 66.9961 56.9505 53.6168
714 1.64659 58.5709 55.331
715 66.95 56.8977 56.996
716 1.65329 58.6033 58.6761
717 66.8895 56.987 60.2855
718 1.62971 58.6364 61.9483
719 66.9635 56.979 63.6245
720 1.60071 58.6799 65.2402
721 66.996 60.3481 66.9693
722 1.59479 62.0419 1.67601
723 66.9993 60.31 3.35999
724 1.66946 62.0422 5.00702
725 0.0014176 60.2445 6.62128
726 1.65115 61.9864 8.36912
727 0.0390342 60.24 10.081
728 1.74134 61.9811 11.7724
729 0.0197962 60.3076 13.3773
730 1.7905 61.9268 15.0773
731 0.0306799 60.3416 16.7152
732 1.73805 61.9724 18.4248
733 0.10118 60.2556 20.1432
734 1.7703 61.9737 21.8026
735 0.0647915 60.2536 23.5272
736 1.76221 62.0752 25.1308
737 0.0902404 60.2519 26.7184
738 1.67234 62.0289 28.4357
739 0.0278675 60.2395 30.1478
740 1.73427 61.9707 31.8655
741 66.9978 60.2812 33.4948
742 1.6674 61.9572 35.1487
743 0.0426456 60.2962 36.8759
744 1.64522 62.056 38.429
745 0.0583129 60.2838 40.1444
746 1.62634 61.9772 41.8627
747 0.054799 60.2931 43.5308
748 1.68876 62.0311 45.22
749 66.9902 60.4237 46.9426
750 1.62805 61.9971 48.6095
751 66.9958 60.3495 50.2877
752 1.68585 62.0328 51.9397
753 0.0534489 60.3311 53.6244
754 1.72151 62.0731 55.2623
755 0.039944 60.3228 56.9813
756 1.61203 61.9472 58.6984
757 66.9521 60.2958 60.3649
758 1.67664 61.9697 61.9913
759 66.9705 60.3435 63.5408
760 1.63731 62.0125 65.2308
761 66.9219 63.6661 66.9415
762 1.61633 65.3838 1.65764
763 66.9726 63.6662 3.25293
764 1.68174 65.3921 4.9122
765 66.9929 63.7503 6.71001
766 1.70081 65.4612 8.55232
767 66.9962 63.6617 10.113
768 1.76866 65.3354 11.7117
769 0.031744 63.7147 13.3801
770 1.768 65.3543 15.0961
771 0.0463238 63.6999 16.6664
772 1.82464 65.324 18.3991
773 0.0691621 63.7049 20.1501
774 1.81455 65.3696 21.8766
775 0.0951167 63.6372 23.5353
776 1.84307 65.3133 25.1372
777 0.126649 63.7169 26.7964
778 1.7587 65.2697 28.4408
779 0.0371218 63.7027 30.1307
780 1.69128 65.2775 31.7455
781 0.0159775 63.6829 33.5188
782 1.68802 65.3098 35.171
783 0.00627431 63.6414 36.8094
784 1.65389 65.2466 38.4239
785 0.0222938 63.6145 40.2194
786 1.64729 65.3217 41.9105
787 66.9468 63.6612 43.5502
788 1.69605 65.308 45.2586
789 66.9736 63.628 46.8981
790 1.66081 65.3475 48.5483
791 0.010577 63.6383 50.2402
792 1.71918 65.3532 51.9646
793 0.098141 63.6691 53.6363
794 1.74479 65.3221 55.3218
795 0.113573 63.6831 56.9889
796 1.67523 65.3961 58.5762
797 0.0750115 63.5864 60.3325
798 1.69332 65.2777 61.9969
799 66.9467 63.6029 63.6272
800 1.61353 65.2976 65.2439
801 3.35526 66.9611 66.9904
802 4.96598 1.66355 1.67897
803 3.32204 66.9912 3.24164
804 4.97329 1.67464 4.9579
805 3.28334 0.0695033 6.73854
806 4.99495 1.65133 8.49889
807 3.44939 0.004382 10.1282
808 5.07538 1.65035 11.7277
809 3.40636 66.9875 13.3958
