ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 66.5911 3.21367 43.2731
68 1.61982 4.94006 44.9499
69 0.0390188 3.26383 46.6493
70 1.68545 4.99086 48.3147
71 0.0175838 3.27149 49.9347
72 1.67964 4.95373 51.618
73 66.5873 3.35213 53.2965
74 1.65857 4.92557 54.8938
75 0.0284806 3.33586 56.5694
76 1.61566 4.94348 58.2763
77 66.5509 3.39582 59.963
78 1.60905 4.99152 61.5767
79 66.5609 3.41167 63.2425
80 1.63493 5.01687 64.9023
81 66.5865 6.64591 66.5994
82 1.71897 8.31773 1.69351
83 0.0627841 6.74301 3.35676
84 1.73361 8.38035 5.00534
85 66.5953 6.70396 6.65137
86 1.6508 8.31258 8.37298
87 0.000635268 6.66699 9.9998
88 1.5843 8.33904 11.5672
89 66.5587 6.6851 13.2489
90 1.59071 8.37437 14.9754
91 66.5264 6.74299 16.7108
92 1.61189 8.36276 18.3071
93 66.5492 6.73354 19.9424
94 1.61967 8.40836 21.711
95 66.5759 6.74101 23.3142
96 1.61334 8.34613 24.9618
97 0.00378168 6.72886 26.6565
98 1.60002 8.37624 28.2305
99 66.5431 6.78329 29.9092
100 1.59276 8.31197 31.6873
101 66.5639 6.68533 33.3145
102 1.61055 8.30525 34.9678
103 66.5959 6.6364 36.6146
104 1.6305 8.29682 38.2707
105 66.5764 6.64906 39.9787
106 1.6919 8.39763 41.6663
107 0.0216632 6.7112 43.2672
108 1.6794 8.38359 45.0412
109 0.0123018 6.66581 46.6527
110 1.69824 8.32021 48.1969
111 0.00765527 6.68988 49.9568
112 1.65133 8.22118 51.6535
113 66.5758 6.55427 53.3201
114 1.64279 8.31855 54.8905
115 0.0233115 6.66611 56.6137
116 1.69373 8.24852 58.2849
117 0.000658991 6.64841 59.9032
118 1.65811 8.33846 61.6228
119 66.5079 6.58163 63.2708
120 1.64158 8.34652 64.9145
121 66.5579 10.1109 0.044546
122 1.61515 11.6719 1.69457
123 0.0433314 10.0419 3.33769
124 1.6096 11.6643 4.99434
125 66.5825 9.97063 6.68059
126 1.63871 11.6858 8.28468
127 66.549 10.0219 9.93855
128 1.59586 11.6469 11.6157
129 66.5551 10.0905 13.3205
130 1.59497 11.709 14.9978
131 66.5506 10.0315 16.6811
132 1.6617 11.7146 18.234
133 66.5819 10.0485 19.9725
134 1.62185 11.6192 21.737
135 66.5811 10.0128 23.2812
136 1.56812 11.6315 24.9937
137 66.5258 9.98328 26.7101
138 1.57462 11.6357 28.2599
139 66.5441 9.98744 29.9323
140 1.60144 11.6529 31.7122
141 66.506 9.99018 33.3133
142 1.63138 11.6876 34.9395
143 66.5556 9.99843 36.5903
144 1.62211 11.6863 38.1912
145 66.5749 10.0248 39.9428
146 1.69167 11.6589 41.6904
147 66.5524 10.0154 43.3754
148 1.66462 11.6674 45.0361
149 66.5819 10.0349 46.615
150 1.68018 11.6948 48.2509
151 0.03688 9.9474 49.9343
152 1.64233 11.6908 51.5918
153 66.588 9.99738 53.2919
154 1.6564 11.7304 54.9127
155 0.0204642 10.008 56.6273
156 1.67079 11.7661 58.2582
157 66.5969 10.0276 59.8997
158 1.70467 11.7132 61.5707
159 66.5429 10.1179 63.2924
160 1.65235 11.6598 65.027
161 0.0258437 13.3806 0.0105145
162 1.64586 15.0389 1.63648
163 66.5269 13.353 3.27939
164 1.60159 14.9722 5.00657
165 66.5997 13.3555 6.66343
166 1.59961 14.9945 8.33537
167 66.5154 13.3073 9.97012
168 1.61002 14.9325 11.6406
169 66.5618 13.2874 13.3021
170 1.64414 14.9664 14.9845
171 66.4714 13.3568 16.5979
172 1.63753 14.9704 18.2761
173 66.5422 13.275 20.0075
174 1.64406 14.9637 21.7005
175 66.5428 13.2311 23.2574
176 1.60008 14.9222 24.9349
177 66.5358 13.2638 26.6655
178 1.57913 14.9135 28.1882
179 66.5998 13.3314 29.9723
180 1.60979 14.9555 31.6949
181 66.4611 13.3396 33.2993
182 1.5636 14.9674 34.9392
183 66.4964 13.3659 36.6112
184 1.5803 15.097 38.2982
185 66.5893 13.3614 39.9489
186 1.59738 15.1549 41.6913
187 0.0283877 13.3978 43.3347
188 1.66005 15.1273 44.9775
189 66.5964 13.4302 46.591
190 1.65839 15.0705 48.2559
191 0.0468002 13.4516 49.9391
192 1.7232 15.0052 51.5843
193 66.5666 13.3863 53.2553
194 1.67417 15.0396 54.9388
195 66.5641 13.4392 56.5805
196 1.6763 15.0563 58.2809
197 66.5827 13.44 59.9601
198 1.67683 15.1136 61.6847
199 66.586 13.2985 63.2583
200 1.65967 15.0561 64.9435
201 66.5407 16.7035 66.5484
202 1.59608 18.3357 1.70252
203 66.5347 16.5973 3.33099
204 1.55419 18.3437 5.02444
205 66.5548 16.6193 6.66016
206 1.62734 18.316 8.34231
207 66.5747 16.6674 10.0049
208 1.63361 18.3709 11.6685
209 0.00368991 16.6073 13.293
210 1.69236 18.3231 14.9828
211 66.5302 16.6629 16.6545
212 1.66844 18.327 18.2781
213 66.4991 16.6494 19.9854
214 1.51682 18.3123 21.6513
215 66.5401 16.5843 23.3089
216 1.55093 18.2649 24.9623
217 66.5691 16.6301 26.6232
218 1.63429 18.2851 28.2577
219 66.5807 16.564 29.9366
220 1.64589 18.323 31.6363
221 66.5172 16.6707 33.2795
222 1.67248 18.3928 34.9713
223 66.553 16.765 36.6471
224 1.63205 18.378 38.3205
225 66.5835 16.7251 39.9255
226 1.61659 18.3072 41.6704
227 66.5561 16.682 43.3635
228 1.63053 18.2944 44.8941
229 66.5768 16.6731 46.6089
230 1.65991 18.3756 48.2805
231 0.0553503 16.7198 49.954
232 1.71638 18.4778 51.5863
233 0.0557735 16.6887 53.1751
234 1.67312 18.3683 54.8376
235 66.5952 16.6227 56.6905
236 1.68103 18.382 58.277
237 66.5833 16.6439 59.9579
238 1.61613 18.2494 61.6773
239 66.561 16.6902 63.3293
240 1.70015 18.2947 64.9254
241 66.561 19.9509 66.5691
242 1.67184 21.6533 1.73838
243 66.5646 20.0546 3.35388
244 1.60874 21.6413 4.98955
245 66.5777 20.0371 6.70238
246 1.66505 21.6152 8.36112
247 0.00155992 19.9838 9.97326
248 1.62778 21.65 11.621
249 0.0468026 20.0041 13.3172
250 1.70369 21.6797 15.0002
251 66.552 19.9596 16.6269
252 1.65538 21.6812 18.2656
253 66.5701 19.9396 19.9529
254 1.64046 21.6488 21.6074
255 66.5472 19.914 23.3702
256 1.67061 21.6892 25.0118
257 66.5339 20.0166 26.6649
258 1.68041 21.7284 28.2647
259 66.5463 20.0829 29.9174
260 1.63501 21.688 31.7111
261 66.5264 20.0036 33.3015
262 1.6455 21.6942 34.9749
263 66.5938 19.9793 36.6217
264 1.69151 21.6476 38.2519
265 66.5962 20.0063 39.9351
266 1.66625 21.5968 41.6696
267 66.5999 20.0145 43.3104
268 1.67198 21.6264 44.9363
269 9.51214e-05 19.9639 46.5823
270 1.66652 21.5922 48.2939
271 66.583 19.9482 49.8934
272 1.67767 21.5359 51.5526
273 66.5922 19.9797 53.25
274 1.59068 21.5978 54.8283
275 0.0128101 20.014 56.5615
276 1.59241 21.6297 58.2812
277 66.5807 19.9529 60.0048
278 1.60722 21.6236 61.6838
279 66.5766 19.8913 63.2993
280 1.67368 21.5904 64.9545
281 66.5529 23.2557 0.0218099
282 1.70279 24.9465 1.70389
283 0.00930957 23.3101 3.34483
284 1.69451 24.9987 4.99867
285 0.000451057 23.314 6.72188
286 1.73361 25.024 8.37136
287 0.00450942 23.3142 9.95075
288 1.65057 25.0336 11.6724
289 0.0303894 23.3544 13.374
290 1.66711 24.9868 14.9917
291 66.5574 23.3447 16.5849
292 1.6524 25.0006 18.2572
293 66.5592 23.3399 19.977
294 1.70039 25.0354 21.6269
295 66.5534 23.3948 23.3204
296 1.66844 25.0096 25.002
297 66.5661 23.3712 26.6471
298 1.69289 25.0007 28.3021
299 66.5355 23.3305 29.9978
300 1.59568 24.9855 31.7124
301 66.5824 23.3408 33.3388
302 1.60735 24.9934 34.9821
303 0.0428697 23.3602 36.5978
304 1.64442 24.8583 38.2406
305 66.5583 23.2792 39.9772
306 1.64508 24.9148 41.6272
307 66.5705 23.2561 43.2923
308 1.62946 24.9805 44.959
309 66.5912 23.2787 46.631
310 1.7173 24.9663 48.2865
311 0.0281108 23.2938 49.9198
312 1.69549 24.9382 51.5676
313 0.0287948 23.2775 53.2141
314 1.69393 24.9578 54.9838
315 0.0167349 23.1717 56.5982
316 1.68571 24.8983 58.274
317 66.5749 23.2416 59.9305
318 1.72181 24.8937 61.5655
319 66.5911 23.298 63.3027
320 1.71374 24.9653 65.0371
321 0.00679968 26.652 0.0906866
322 1.70152 28.297 1.71351
323 0.0194712 26.6934 3.32543
324 1.69151 28.2852 5.00374
325 0.0258764 26.627 6.72992
326 1.72493 28.268 8.46368
327 0.0288407 26.6777 10.0301
328 1.71867 28.314 11.6419
329 0.0438468 26.6048 13.3892
330 1.66224 28.2955 15.0113
331 0.0237875 26.6328 16.5866
332 1.64047 28.3334 18.2833
333 66.58 26.6882 19.9933
334 1.67177 28.3388 21.604
335 66.5383 26.6581 23.3314
336 1.62259 28.3981 24.9706
337 66.5824 26.6294 26.6639
338 1.66374 28.338 28.2989
339 0.0170459 26.7031 29.953
340 1.65079 28.3545 31.7026
341 66.591 26.6713 33.3463
342 1.563 28.3608 34.9636
343 66.5263 26.6767 36.6142
344 1.61137 28.356 38.2637
345 66.5666 26.6002 39.9065
346 1.63875 28.3237 41.5779
347 0.0196167 26.6541 43.27
348 1.64786 28.3305 44.9481
349 0.0342898 26.6321 46.6131
350 1.64495 28.246 48.2677
351 0.0372071 26.6036 49.9361
352 1.70547 28.2252 51.5945
353 0.0195524 26.5493 53.1975
354 1.69439 28.2903 54.9185
355 0.035904 26.663 56.6144
356 1.75704 28.344 58.2766
357 0.0378686 26.6125 59.9449
358 1.74355 28.3933 61.575
359 0.0401794 26.5879 63.2316
360 1.65727 28.2819 64.9231
361 0.0466417 29.9202 0.0461414
362 1.69242 31.6446 1.68483
363 0.00092833 29.9072 3.29774
364 1.69303 31.5768 4.99981
365 0.0684659 29.9782 6.80287
366 1.76071 31.5675 8.45228
367 0.01857 29.9792 10.0186
368 1.75427 31.5906 11.7066
369 0.00797361 29.9952 13.3395
370 1.70273 31.6578 14.9762
371 0.0497697 30.0907 16.618
372 1.66525 31.6591 18.3061
373 0.0114036 30.0777 19.9469
374 1.7198 31.6345 21.6169
375 66.5634 30.1353 23.2739
376 1.65857 31.6238 24.9426
377 0.030068 30.0425 26.624
378 1.58306 31.6016 28.2957
379 0.0226018 30.0009 29.9596
380 1.5982 31.6777 31.7218
381 66.534 30.0141 33.373
382 1.67119 31.6596 35.0027
383 66.5505 30.0082 36.6088
384 1.64782 31.6325 38.2464
385 66.5182 29.9977 39.9068
386 1.65449 31.6781 41.605
387 0.0033949 29.9311 43.2601
388 1.6734 31.6822 44.9384
389 0.034487 29.98 46.5831
390 1.64391 31.6361 48.246
391 0.0860502 29.9353 49.8737
392 1.63315 31.6322 51.604
393 66.5674 29.9136 53.2488
394 1.65889 31.6421 54.9249
395 66.5749 30.013 56.6066
396 1.61925 31.689 58.2789
397 66.5982 30.045 59.9385
398 1.70972 31.6649 61.6001
399 0.0803539 30.0153 63.3065
400 1.73007 31.6211 64.9454
401 0.0297601 33.2863 66.5533
402 1.64064 34.9329 1.62241
403 0.0107806 33.3 3.40565
404 1.65641 34.9817 5.0565
405 0.0416955 33.1983 6.73454
406 1.70817 34.9519 8.39498
407 66.5865 33.1947 9.99399
408 1.71733 34.9042 11.6889
409 0.0610047 33.2326 13.416
410 1.68494 34.9098 15.0757
411 0.0568655 33.26 16.6869
412 1.68933 34.9363 18.276
413 0.0107889 33.2865 19.9298
414 1.68278 34.8741 21.6542
415 0.0149429 33.237 23.2911
416 1.66464 34.9357 24.88
417 0.0675 33.2998 26.6526
418 1.64926 35.0087 28.3553
419 66.5845 33.2698 29.9902
420 1.66083 34.932 31.5687
421 0.0154712 33.3088 33.3401
422 1.66054 34.868 35.0494
423 0.0832754 33.2678 36.6082
424 1.69564 34.9041 38.3071
425 0.0375264 33.3026 39.9207
426 1.6613 34.9128 41.6049
427 0.0310441 33.3543 43.2378
428 1.64769 34.9621 44.9015
429 0.0276004 33.2835 46.5987
430 1.61433 34.9698 48.2572
431 66.5905 33.3143 49.9028
432 1.56266 34.9744 51.5717
433 66.5709 33.3606 53.2492
434 1.60384 35.0108 54.9526
435 66.5738 33.3044 56.5252
436 1.5969 34.9806 58.2893
437 66.5694 33.3173 59.9747
438 1.65104 34.9595 61.6173
439 0.00525323 33.3104 63.3248
440 1.65975 34.9337 64.9502
441 0.00676324 36.6484 66.5909
442 1.65018 38.3324 1.63999
443 0.011319 36.6265 3.32954
444 1.66524 38.3361 5.0258
445 0.0317062 36.6801 6.65802
446 1.67226 38.3143 8.39666
447 66.569 36.6658 10.036
448 1.65779 38.3066 11.6883
449 66.5988 36.5991 13.4393
450 1.6628 38.2769 15.0016
451 66.5885 36.5836 16.6867
452 1.66453 38.2757 18.3129
453 0.0488124 36.5388 19.9327
454 1.59714 38.2796 21.6241
455 0.0442674 36.624 23.3308
456 1.65817 38.3117 24.9602
457 0.148652 36.6185 26.6411
458 1.71305 38.2294 28.3081
459 66.5466 36.5871 29.9701
460 1.68293 38.2489 31.6434
461 0.025175 36.5458 33.3274
462 1.64968 38.2597 34.9798
463 0.103181 36.5566 36.6743
464 1.66551 38.2891 38.3305
465 0.0645801 36.6037 39.9837
466 1.67709 38.2936 41.6491
467 0.0276768 36.6081 43.2385
468 1.63627 38.2547 44.9051
469 0.00236465 36.6876 46.5793
470 1.66572 38.3259 48.2536
471 66.5513 36.6429 49.9187
472 1.66382 38.3561 51.5921
473 66.5401 36.6826 53.1951
474 1.68207 38.3786 54.8771
475 0.0286026 36.6915 56.574
476 1.71222 38.302 58.2668
477 66.5674 36.6752 59.9467
478 1.67842 38.3199 61.5841
479 66.5906 36.697 63.3244
480 1.66544 38.2449 64.9884
481 0.0214818 39.9809 66.5549
482 1.63271 41.6543 1.69316
483 66.5693 40.0275 3.34719
484 1.63803 41.6945 5.05051
485 0.0251243 39.9933 6.70635
486 1.67971 41.6723 8.34838
487 66.5796 40.0308 10.0006
488 1.65376 41.6272 11.6256
489 66.5828 40.0661 13.3197
490 1.58837 41.6263 15.0221
491 66.5901 39.9428 16.6451
492 1.659 41.5728 18.3118
493 0.0129078 39.9555 19.9789
494 1.70422 41.5979 21.6622
495 66.5884 39.9942 23.3466
496 1.65059 41.6256 24.9889
497 0.0137563 39.9056 26.5932
498 1.61834 41.6703 28.2081
499 0.045632 39.8928 30.0008
500 1.68949 41.6367 31.7192
501 66.5871 39.9753 33.3218
502 1.65798 41.5522 34.9558
503 0.0125011 39.9351 36.6241
504 1.67623 41.6085 38.3376
505 66.578 39.9115 39.9832
506 1.65176 41.6393 41.6202
507 0.0187854 39.9401 43.3032
508 1.60987 41.7086 44.9168
509 66.5292 39.9411 46.5754
510 1.66254 41.6729 48.2673
511 66.5518 40.0009 49.9064
512 1.66674 41.6234 51.5884
513 66.5314 39.9875 53.2444
514 1.64841 41.654 54.8833
515 66.5703 39.9891 56.6446
516 1.70563 41.5996 58.2854
517 66.5967 39.9963 59.8208
518 1.67239 41.6199 61.5979
519 0.0273404 39.9143 63.3318
520 1.62867 41.6738 64.939
521 0.0493819 43.2894 0.0236614
522 1.69 44.9576 1.67118
523 66.5823 43.3273 3.33495
524 1.57546 44.8702 5.05019
525 0.0151398 43.3419 6.75757
526 1.63832 44.9123 8.3833
527 66.5835 43.3752 10.0226
528 1.64179 44.9575 11.7076
529 66.5721 43.2714 13.2432
530 1.66099 44.8952 14.9479
531 0.0193166 43.2355 16.6344
532 1.65199 44.8742 18.2944
533 0.0281237 43.2651 19.9939
534 1.66308 44.8833 21.6765
535 66.5943 43.2232 23.2947
536 1.6569 44.9335 24.9942
537 0.0127986 43.3016 26.6279
538 1.67003 44.9635 28.2359
539 0.0991286 43.3489 29.9783
540 1.65711 44.9477 31.643
541 0.0412342 43.3068 33.3629
542 1.65959 45.0169 34.9331
543 0.0507539 43.2291 36.5628
544 1.64143 44.9767 38.332
545 66.5584 43.3381 40.0047
546 1.66306 44.9904 41.6961
547 0.00477936 43.3117 43.27
548 1.63289 44.9908 44.8637
549 66.5746 43.3277 46.5982
550 1.7059 44.9626 48.2335
551 66.5787 43.3488 49.9504
552 1.6359 45.0114 51.5723
553 66.5949 43.3408 53.1399
554 1.65434 44.9597 54.8817
555 0.0048189 43.257 56.7104
556 1.61328 44.8917 58.3236
557 0.074189 43.2989 59.9109
558 1.71757 44.8941 61.6091
559 0.0451053 43.3086 63.2467
560 1.71944 44.9158 64.9416
561 0.0353009 46.571 0.0418481
562 1.63492 48.2815 1.71081
563 0.0480904 46.5538 3.35257
564 1.62316 48.2955 5.00373
565 66.5849 46.5938 6.80713
566 1.6365 48.2912 8.40414
567 66.5968 46.5527 10.0108
568 1.68619 48.249 11.6628
569 66.559 46.6142 13.3186
570 1.65257 48.2985 14.9597
571 0.0230874 46.6327 16.611
572 1.65062 48.3301 18.3098
573 0.0371914 46.5998 19.946
574 1.65752 48.2969 21.6737
575 0.0622622 46.6001 23.3154
576 1.74182 48.193 24.9608
577 0.0592527 46.6036 26.5837
578 1.67415 48.1868 28.2581
579 0.0354577 46.5634 29.9833
580 1.66054 48.2432 31.5852
581 0.0762115 46.5863 33.2212
582 1.6707 48.2906 34.8788
583 0.0266008 46.6915 36.6514
584 1.66477 48.3399 38.4243
585 0.00382684 46.6372 40.0005
586 1.63616 48.2654 41.6265
587 66.5523 46.6452 43.3129
588 1.63069 48.164 44.9235
589 66.5758 46.6354 46.5974
590 1.60187 48.2336 48.2181
591 66.5198 46.5515 49.8763
592 1.58134 48.1689 51.6268
593 66.535 46.5804 53.2988
594 1.68838 48.1811 54.9702
595 66.5422 46.5587 56.6351
596 1.72465 48.2561 58.2965
597 66.5732 46.6053 59.9539
598 1.68879 48.2974 61.58
599 0.0170476 46.4797 63.2196
600 1.61578 48.2352 64.9083
601 66.5916 49.9573 0.0119445
602 1.57916 51.5796 1.68681
603 0.0153821 49.9499 3.37397
604 1.61066 51.6112 5.03052
605 66.5875 49.9479 6.71646
606 1.59657 51.5878 8.33744
607 0.0128263 49.8971 10.0037
608 1.63197 51.5487 11.69
609 0.00327211 49.8813 13.3159
610 1.71573 51.5333 14.9298
611 66.5975 49.9401 16.5981
612 1.66512 51.5938 18.2945
613 0.006849 49.9909 19.9516
614 1.66773 51.5606 21.6293
615 0.00188839 49.9461 23.3914
616 1.75851 51.6157 24.9466
617 0.029732 49.9126 26.5228
618 1.67589 51.5638 28.265
619 0.0512711 49.9529 29.8913
620 1.71368 51.5813 31.6338
621 0.0399253 49.9306 33.3173
622 1.80328 51.6174 34.9405
623 66.5787 49.9363 36.634
624 1.66621 51.5289 38.3286
625 66.5101 49.9724 39.9951
626 1.58893 51.5692 41.6406
627 66.5186 49.8867 43.2785
628 1.55782 51.5783 44.9447
629 66.5511 49.8844 46.6033
630 1.6015 51.5455 48.2754
631 66.5955 49.8945 49.8625
632 1.60497 51.6079 51.5651
633 66.561 49.8944 53.317
634 1.66864 51.5815 55.0174
635 66.5528 49.8973 56.6086
636 1.70785 51.5446 58.2211
637 0.0326674 49.9665 59.9323
638 1.66596 51.577 61.6615
639 66.5876 50.0273 63.2942
640 1.55102 51.6014 64.9826
641 66.5329 53.255 66.5653
642 1.62402 54.9313 1.66728
643 66.5693 53.2475 3.39401
644 1.71101 55.026 4.99263
645 66.5803 53.3242 6.67664
646 1.71817 54.985 8.41468
647 66.5779 53.287 10.0432
648 1.74939 54.9375 11.6107
649 0.0252141 53.2509 13.3223
650 1.6935 54.8731 14.9461
651 66.553 53.2807 16.601
652 1.65331 54.8863 18.3513
653 0.0466975 53.1955 20.0219
654 1.6308 54.8417 21.6578
655 66.5814 53.2248 23.2856
656 1.6498 54.86 24.9617
657 0.0242384 53.2067 26.6494
658 1.71806 54.8686 28.2408
659 0.0243459 53.2595 29.8861
660 1.66311 54.8944 31.7008
661 0.0789617 53.2821 33.3637
662 1.67787 54.903 34.9419
663 0.0134753 53.2112 36.6286
664 1.69174 54.8721 38.2393
665 66.5491 53.2016 39.9847
666 1.50219 54.7845 41.649
667 66.5022 53.2162 43.2676
668 1.62523 54.8467 44.9354
669 66.5626 53.1874 46.6437
670 1.62603 54.873 48.292
671 66.5383 53.2154 49.9166
672 1.62654 54.8856 51.5977
673 66.495 53.2069 53.2626
674 1.60491 54.9449 54.9169
675 66.5975 53.1851 56.5796
676 1.64193 54.9251 58.2981
677 0.0402298 53.1507 59.9398
678 1.65104 54.8849 61.6003
679 66.5791 53.2515 63.3678
680 1.58115 54.9703 64.9422
681 66.5308 56.5553 66.5817
682 1.63874 58.2598 1.67114
683 66.5835 56.6006 3.29392
684 1.63568 58.2394 5.02469
685 66.5705 56.6444 6.7935
686 1.68193 58.3369 8.3953
687 66.5299 56.6608 10.0246
688 1.66246 58.3471 11.5589
689 66.5522 56.5468 13.2657
690 1.61856 58.2659 14.8959
691 66.5478 56.5514 16.6338
692 1.58859 58.2619 18.3646
693 66.5396 56.55 19.9798
694 1.56485 58.2734 21.6956
695 66.5957 56.4905 23.2864
696 1.58724 58.246 24.9632
697 66.5849 56.5404 26.6417
698 1.63336 58.2608 28.3004
699 66.5494 56.5722 29.9625
700 1.61574 58.2205 31.6125
701 0.00657938 56.5658 33.2637
702 1.63367 58.2594 34.9656
703 66.5697 56.5311 36.6737
704 1.66877 58.3099 38.2848
705 66.5806 56.5828 39.9415
706 1.59422 58.2726 41.6948
707 66.5459 56.4112 43.2839
708 1.57508 58.2915 44.9398
709 66.5827 56.4837 46.5865
710 1.60323 58.2975 48.2357
711 66.4999 56.5646 49.9966
712 1.65934 58.2884 51.6235
713 66.4857 56.6078 53.2105
714 1.66018 58.2654 54.8549
715 66.548 56.6302 56.6101
716 1.6703 58.2541 58.3382
717 66.5774 56.6553 59.9816
718 1.63488 58.2344 61.6155
719 66.5642 56.6154 63.2758
720 1.6465 58.2885 64.9803
721 0.00407695 59.9538 0.103151
722 1.69604 61.6053 1.69453
723 66.5887 59.9574 3.26877
724 1.62402 61.5722 5.03932
725 66.593 59.8928 6.78386
726 1.6818 61.6304 8.38808
727 0.00427485 59.9715 9.98791
728 1.61019 61.6307 11.6159
729 66.5365 59.9852 13.1866
730 1.66033 61.6406 14.947
731 66.5946 59.8863 16.6338
732 1.6288 61.6058 18.3056
733 66.5522 59.9306 19.9723
734 1.6416 61.5615 21.6929
735 66.5326 60.0418 23.3196
736 1.63461 61.6045 24.988
737 66.5376 59.9703 26.6427
738 1.63949 61.6118 28.3449
739 66.5035 59.8707 30.0001
740 1.64988 61.5872 31.586
741 66.518 59.8619 33.1743
742 1.62586 61.5415 34.8987
743 66.5364 59.9192 36.7156
744 1.63363 61.6267 38.3055
745 66.593 59.9339 39.9931
746 1.61008 61.7082 41.5981
747 0.008119 60.1563 43.3415
748 1.67379 61.7223 44.9847
749 0.00826288 60.1637 46.5776
750 1.63752 61.6509 48.2361
751 0.00831381 60.0156 49.9278
752 1.66769 61.6159 51.5868
753 66.5961 59.9675 53.2315
754 1.71501 61.5927 54.9288
755 66.57 59.8845 56.6492
756 1.73111 61.5635 58.2325
757 66.5624 59.967 59.956
758 1.69188 61.5645 61.6261
759 66.5332 59.8832 63.2359
760 1.67827 61.5544 64.9552
761 0.0127658 63.2289 0.0797301
762 1.65224 64.9595 1.69549
763 0.0144387 63.2683 3.36814
764 1.65628 64.9272 5.00987
765 0.0343616 63.3516 6.72034
766 1.6917 64.9051 8.33416
767 0.00211552 63.292 9.95147
768 1.62453 64.9034 11.6404
769 66.5632 63.2846 13.2753
770 1.63643 64.9458 14.9808
771 66.5996 63.3192 16.6664
772 1.6617 64.9741 18.365
773 0.0457401 63.2837 20.0122
774 1.65352 64.9625 21.6371
775 66.5514 63.294 23.3341
776 1.60123 64.9679 25.0331
777 66.4932 63.317 26.6796
778 1.66359 64.9725 28.2987
779 66.4957 63.2832 29.8546
780 1.6195 64.9022 31.5763
781 66.5549 63.2987 33.2675
782 1.59753 64.9378 34.9214
783 66.5663 63.2869 36.5628
784 1.60189 64.9906 38.2917
785 66.5697 63.2859 39.941
786 1.5858 64.9478 41.6225
787 0.0571388 63.3013 43.318
788 1.64864 64.9233 44.9991
789 66.5976 63.2421 46.6118
790 1.71058 64.9593 48.2454
791 0.0285622 63.293 49.9738
792 1.71682 64.9709 51.6448
793 0.0415579 63.2571 53.207
794 1.71027 64.9615 54.8409
795 0.0970085 63.2301 56.625
796 1.72101 64.9824 58.278
797 0.0380303 63.2516 59.931
798 1.69608 65.0574 61.6689
799 0.0828309 63.3068 63.2699
800 1.69889 64.9764 64.9146
801 3.34372 66.5926 0.00424856
802 5.01573 1.69272 1.67531
803 3.35063 0.0102345 3.38423
804 5.14832 1.71146 4.99845
805 3.31816 66.5651 6.65206
806 4.95549 1.65211 8.38512
807 3.28027 66.5472 10.0153
808 4.94083 1.59341 11.6561
809 3.27182 66.5949 13.3179
810 4.98554 1.71008 14.9426
811 3.33491 0.0120364 16.6
812 4.93525 1.75731 18.3448
