ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
67 0.0266545 3.32522 43.0141
68 1.6358 4.94423 44.705
69 66.1939 3.32356 46.3873
70 1.60996 5.02862 48.0114
71 66.184 3.36018 49.6532
72 1.63314 5.0846 51.3256
73 0.0103014 3.35412 52.9597
74 1.64673 5.09205 54.6757
75 66.1779 3.37032 56.3209
76 1.68742 5.02974 57.9068
77 66.198 3.42665 59.5266
78 1.63039 5.00158 61.263
79 66.1613 3.42189 62.9012
80 1.65379 5.05286 64.4724
81 0.0478342 6.66785 66.1897
82 1.70852 8.33966 1.68175
83 0.120017 6.64412 3.36312
84 1.68919 8.36749 4.86666
85 0.0482656 6.62991 6.55935
86 1.6642 8.24002 8.24443
87 0.0145727 6.63883 9.91354
88 1.60375 8.27366 11.5684
89 0.0450146 6.57509 13.3055
90 1.6894 8.19576 14.9131
91 66.1845 6.5903 16.5796
92 1.74674 8.20043 18.2809
93 66.1863 6.58129 19.8799
94 1.71566 8.20902 21.5162
95 66.177 6.61589 23.138
96 1.67636 8.24726 24.7192
97 0.00509267 6.6463 26.5245
98 1.65711 8.29334 28.1252
99 0.065063 6.65686 29.7953
100 1.68911 8.204 31.4921
101 66.1958 6.64894 33.0792
102 1.63386 8.23737 34.8272
103 66.1575 6.58116 36.4207
104 1.65055 8.28308 38.0195
105 66.1737 6.56002 39.6657
106 1.62667 8.30205 41.3738
107 0.00259892 6.58982 43.0685
108 1.69562 8.29453 44.6744
109 0.0202166 6.58556 46.3315
110 1.57674 8.29154 47.9834
111 66.1919 6.63651 49.6763
112 1.59395 8.27062 51.3295
113 66.1099 6.70856 52.9446
114 1.62935 8.17826 54.5734
115 66.1869 6.66803 56.3219
116 1.69211 8.2566 57.9221
117 66.1537 6.63846 59.5845
118 1.56375 8.21848 61.2657
119 66.185 6.62913 62.8483
120 1.67216 8.23521 64.518
121 0.144508 9.90667 66.1954
122 1.76605 11.5517 1.64506
123 0.0637574 9.99548 3.3357
124 1.69435 11.5745 4.9218
125 66.183 9.90228 6.52402
126 1.5797 11.5801 8.2448
127 66.1958 9.88121 9.88384
128 1.59733 11.6054 11.5635
129 0.0475082 9.90877 13.278
130 1.64504 11.6495 14.8992
131 0.0717466 9.88787 16.5156
132 1.69816 11.6082 18.2628
133 0.00364831 9.88529 19.9234
134 1.65951 11.5748 21.468
135 66.1647 9.93319 23.1816
136 1.53554 11.5924 24.8702
137 66.1584 9.86544 26.4868
138 1.5884 11.6067 28.1121
139 66.1535 9.82439 29.7751
140 1.65065 11.5678 31.5066
141 66.1821 9.81881 33.1419
142 1.62547 11.6378 34.8032
143 66.1103 9.86918 36.377
144 1.67578 11.5861 37.8575
145 0.0240262 9.98627 39.6785
146 1.63564 11.5542 41.4891
147 66.1831 10.0027 43.1152
148 1.66779 11.5661 44.6856
149 66.1871 9.9618 46.2995
150 1.61129 11.6033 48.0145
151 0.00413798 9.91179 49.6483
152 1.58334 11.5805 51.2999
153 66.1356 9.92643 52.9689
154 1.58731 11.6539 54.5586
155 66.1601 9.88918 56.2068
156 1.59685 11.5338 57.9079
157 66.1862 9.87819 59.6278
158 1.61066 11.5038 61.2765
159 0.047515 9.88939 62.9068
160 1.70393 11.5526 64.7067
161 0.0280276 13.1664 0.0394038
162 1.67136 14.8551 1.53556
163 0.0862144 13.1492 3.30471
164 1.65832 14.8565 4.90964
165 0.0548853 13.2497 6.5547
166 1.54978 14.9128 8.20553
167 0.0243299 13.3029 9.88187
168 1.64399 14.9523 11.5696
169 0.0207385 13.3128 13.2206
170 1.64601 14.943 14.9116
171 0.0271969 13.2599 16.527
172 1.64976 14.8467 18.2397
173 66.0908 13.2408 19.9114
174 1.63963 14.8446 21.4839
175 66.1234 13.2181 23.1458
176 1.60165 14.7499 24.8623
177 66.1098 13.2026 26.5087
178 1.61278 14.8295 28.1687
179 66.1005 13.134 29.7869
180 1.63482 14.8432 31.4385
181 66.1249 13.2299 33.1268
182 1.63322 14.8212 34.7576
183 66.0806 13.2422 36.4217
184 1.67873 14.8293 38.038
185 0.039079 13.1876 39.7097
186 1.59687 14.8442 41.3776
187 0.0222938 13.1561 43.0715
188 1.65032 14.8692 44.7337
189 66.1194 13.2133 46.3602
190 1.64239 14.8459 48.0436
191 66.1782 13.3017 49.7082
192 1.62266 14.8739 51.2782
193 0.0156313 13.2644 52.9451
194 1.63208 14.8861 54.6175
195 66.1655 13.2357 56.2743
196 1.63395 14.9108 57.908
197 0.026025 13.2095 59.6489
198 1.63916 14.9535 61.2777
199 0.0379791 13.2425 62.9445
200 1.64549 14.9003 64.7369
201 66.0579 16.6563 0.022794
202 1.66688 18.2126 1.52885
203 0.0225475 16.5682 3.2483
204 1.65177 18.2068 4.96024
205 66.1604 16.5511 6.57069
206 1.59513 18.166 8.16685
207 66.1676 16.6044 9.90378
208 1.67679 18.1535 11.7062
209 0.0502359 16.5336 13.2842
210 1.6856 18.1748 14.8489
211 0.00775175 16.559 16.5595
212 1.62989 18.1869 18.1864
213 66.1705 16.5581 19.821
214 1.60464 18.2073 21.4774
215 66.1169 16.5009 23.2143
216 1.67673 18.2647 24.8282
217 66.1111 16.5256 26.4016
218 1.60177 18.2293 28.1405
219 66.1594 16.5524 29.8203
220 1.62897 18.1739 31.4352
221 66.1391 16.5296 33.1057
222 1.56996 18.1661 34.7304
223 66.1681 16.4966 36.4046
224 1.63923 18.166 38.1093
225 0.00585595 16.4726 39.711
226 1.63714 18.1579 41.3726
227 66.1965 16.5229 43.0887
228 1.64716 18.2276 44.7797
229 66.1638 16.5686 46.4413
230 1.64731 18.202 48.0502
231 0.00914369 16.5088 49.556
232 1.67263 18.2187 51.256
233 0.0076491 16.452 52.9483
234 1.6424 18.2265 54.58
235 0.0150261 16.5423 56.24
236 1.65374 18.229 58.0061
237 66.1787 16.669 59.6463
238 1.66156 18.1993 61.2698
239 66.1613 16.6013 62.9545
240 1.6238 18.1973 64.6432
241 66.088 19.7744 66.1924
242 1.75438 21.448 1.55734
243 66.1729 19.827 3.22393
244 1.69973 21.4085 4.95986
245 66.1003 19.8104 6.63717
246 1.60384 21.4505 8.20431
247 0.0179254 19.8176 9.96984
248 1.60461 21.4536 11.6274
249 0.0160701 19.7876 13.2766
250 1.62045 21.4516 14.8619
251 0.0317572 19.8333 16.5581
252 1.62864 21.5461 18.1755
253 66.192 19.8967 19.6872
254 1.63315 21.5 21.4734
255 66.1865 19.9032 23.2014
256 1.67851 21.5071 24.805
257 0.00113303 19.9136 26.4327
258 1.63451 21.5092 28.1125
259 66.1604 19.903 29.7474
260 1.58186 21.4852 31.4397
261 66.1497 19.8268 33.0923
262 1.54745 21.4808 34.7851
263 66.1326 19.8127 36.4254
264 1.68778 21.4571 38.0778
265 66.1324 19.848 39.7568
266 1.56016 21.4929 41.4147
267 66.1728 19.8589 43.063
268 1.60661 21.4932 44.7197
269 66.1876 19.8506 46.3676
270 1.60179 21.4774 48.0839
271 0.0297176 19.837 49.67
272 1.66942 21.5448 51.3021
273 66.1695 19.9215 52.9107
274 1.65089 21.5409 54.6164
275 66.1817 19.8591 56.2871
276 1.68811 21.5389 57.9607
277 66.1829 19.7628 59.6358
278 1.72158 21.4588 61.2259
279 66.1454 19.7659 62.8771
280 1.68025 21.4474 64.5335
281 66.1645 23.0462 66.1887
282 1.69436 24.7596 1.64958
283 0.0283612 23.0213 3.28173
284 1.6408 24.7752 4.94638
285 66.133 23.1172 6.60692
286 1.65084 24.8301 8.22078
287 0.00563436 23.1127 9.90999
288 1.62658 24.7787 11.5784
289 0.00232969 23.169 13.283
290 1.63791 24.8389 14.9096
291 66.191 23.1573 16.5415
292 1.63681 24.8001 18.2255
293 66.1765 23.1835 19.7817
294 1.6483 24.8423 21.4996
295 0.0707968 23.1951 23.196
296 1.66959 24.8224 24.7898
297 0.0676722 23.1297 26.4423
298 1.62752 24.7784 28.0758
299 66.1874 23.099 29.7073
300 1.64159 24.7233 31.3828
301 66.1548 23.1752 33.0887
302 1.6415 24.8109 34.7613
303 66.1092 23.1932 36.4804
304 1.61652 24.8512 38.0678
305 66.1045 23.1052 39.6996
306 1.5535 24.8039 41.3965
307 66.1353 23.1803 43.119
308 1.64259 24.7933 44.7652
309 66.1475 23.1696 46.341
310 1.61932 24.7866 47.9645
311 66.1116 23.184 49.7609
312 1.62522 24.8505 51.3455
313 66.1426 23.1619 52.9435
314 1.63055 24.8205 54.5679
315 66.1947 23.1685 56.189
316 1.61836 24.8503 57.9149
317 66.1928 23.1508 59.6281
318 1.67113 24.865 61.2429
319 66.1067 23.1231 62.9104
320 1.65654 24.7833 64.56
321 66.1914 26.5431 0.00216732
322 1.62891 28.187 1.71686
323 66.1456 26.557 3.33173
324 1.62377 28.1634 4.93685
325 66.165 26.5191 6.55873
326 1.64434 28.0683 8.30663
327 66.1765 26.4372 9.9327
328 1.63699 28.1121 11.5829
329 0.00670324 26.4544 13.2218
330 1.57883 28.1812 14.9043
331 66.1811 26.4537 16.5832
332 1.55382 28.1736 18.1942
333 66.1598 26.4252 19.8305
334 1.56894 28.1496 21.478
335 66.1908 26.4504 23.1187
336 1.60943 28.124 24.755
337 0.0464628 26.4347 26.3975
338 1.62272 28.1536 28.0951
339 66.1783 26.4681 29.7908
340 1.64121 28.198 31.4197
341 0.00549513 26.4894 33.0978
342 1.66207 28.2192 34.8446
343 66.0864 26.4474 36.3501
344 1.58636 28.1753 38.0727
345 66.0935 26.5024 39.7216
346 1.56957 28.1412 41.4285
347 66.0806 26.444 43.1969
348 1.64384 28.1444 44.7146
349 66.0955 26.4518 46.2772
350 1.65741 28.1296 47.9668
351 66.1407 26.5045 49.68
352 1.63304 28.1197 51.3613
353 66.0957 26.4838 52.9379
354 1.62702 28.0299 54.5571
355 66.147 26.4759 56.1577
356 1.64033 27.9557 57.9378
357 66.1317 26.4569 59.6456
358 1.69259 28.0538 61.2261
359 0.0100072 26.5027 62.9312
360 1.66272 28.1402 64.492
361 66.1764 29.7751 0.0378284
362 1.65481 31.4725 1.71018
363 0.0380922 29.8222 3.38501
364 1.66566 31.5022 4.96087
365 0.04377 29.8495 6.59073
366 1.6489 31.5265 8.34946
367 0.00637209 29.815 9.96729
368 1.62182 31.4727 11.5665
369 0.0175058 29.8069 13.1789
370 1.62858 31.4278 14.9568
371 66.1655 29.818 16.596
372 1.66644 31.4583 18.1978
373 66.1728 29.8354 19.7947
374 1.5391 31.3856 21.4925
375 66.1758 29.7855 23.189
376 1.66323 31.4179 24.7777
377 0.000465198 29.8315 26.438
378 1.69156 31.4574 28.0853
379 0.0250136 29.8546 29.719
380 1.7061 31.5755 31.4744
381 0.0422981 29.8423 33.1145
382 1.6289 31.5254 34.7005
383 66.1983 29.8553 36.4004
384 1.60809 31.5265 38.106
385 66.1756 29.9264 39.7736
386 1.68021 31.5124 41.4343
387 66.1736 29.8677 43.0863
388 1.7369 31.433 44.7558
389 66.1708 29.8389 46.3759
390 1.69301 31.4733 48.0231
391 66.1603 29.7694 49.6555
392 1.62571 31.4431 51.2695
393 66.1124 29.7535 52.9489
394 1.5892 31.4437 54.5532
395 66.1682 29.7738 56.2442
396 1.64161 31.4113 57.951
397 66.1939 29.7447 59.5596
398 1.66473 31.3761 61.2255
399 66.1789 29.7365 62.9056
400 1.73463 31.4045 64.5289
401 0.0132501 33.0637 0.0300843
402 1.73851 34.6912 1.73374
403 0.0994375 33.0194 3.35108
404 1.69899 34.691 4.97919
405 0.0661311 33.0706 6.67949
406 1.68344 34.7069 8.33045
407 66.1478 33.1005 9.94273
408 1.74702 34.8552 11.4951
409 0.019303 33.1405 13.1976
410 1.72453 34.7547 14.9311
411 66.157 33.0297 16.5717
412 1.66729 34.7586 18.1521
413 66.1672 33.0624 19.8809
414 1.64027 34.7577 21.513
415 66.1771 33.0429 23.1708
416 1.65878 34.7954 24.8025
417 0.0229143 33.0626 26.4364
418 1.72552 34.8328 28.1182
419 0.0336143 33.0868 29.7555
420 1.65843 34.7982 31.4264
421 0.0303009 33.1454 33.0552
422 1.6142 34.6949 34.6722
423 0.0362717 33.1308 36.3688
424 1.57222 34.723 38.1684
425 0.0978032 33.022 39.8301
426 1.68647 34.7866 41.3741
427 0.0671853 33.1223 43.0886
428 1.67995 34.8282 44.7229
429 0.0141201 33.0667 46.359
430 1.62365 34.7142 47.9715
431 66.1781 33.0422 49.6758
432 1.65624 34.7049 51.3116
433 0.0147216 33.0875 52.9504
434 1.63077 34.7471 54.5723
435 66.188 33.0208 56.2285
436 1.60688 34.7557 57.8663
437 66.1737 33.0617 59.5725
438 1.63316 34.7865 61.2026
439 0.0258995 33.0752 62.8741
440 1.71528 34.7199 64.656
441 66.1775 36.3599 0.0762321
442 1.66991 38.0106 1.72654
443 0.0446302 36.422 3.34802
444 1.63126 38.0905 5.00088
445 0.0808885 36.3905 6.69052
446 1.66582 38.0757 8.35124
447 0.0524054 36.4064 9.91389
448 1.73858 38.0019 11.5128
449 0.101348 36.4431 13.2254
450 1.74082 38.1455 14.9161
451 0.0051075 36.464 16.4929
452 1.66387 38.1044 18.1588
453 66.1719 36.3847 19.8975
454 1.55991 38.0254 21.4884
455 66.1469 36.4496 23.1029
456 1.69261 38.0109 24.8121
457 0.0530373 36.4518 26.4951
458 1.70521 38.0162 28.129
459 0.029796 36.4235 29.7799
460 1.65352 38.0296 31.4225
461 66.1916 36.4363 33.1021
462 1.60909 38.0616 34.7124
463 0.0353556 36.4427 36.396
464 1.64813 38.0217 38.1518
465 0.0434099 36.475 39.7653
466 1.73539 38.1017 41.4157
467 0.0926455 36.3969 43.0506
468 1.73069 37.985 44.6348
469 0.0306958 36.4483 46.3119
470 1.67776 38.0677 48.0373
471 66.1248 36.4006 49.6897
472 1.70775 38.0469 51.3233
473 66.154 36.3481 52.9912
474 1.64838 38.0047 54.6348
475 0.0569549 36.3609 56.2066
476 1.62464 38.0495 57.866
477 66.1847 36.4078 59.5592
478 1.67419 38.0537 61.204
479 66.18 36.4021 62.7851
480 1.65883 38.0486 64.4961
481 0.036884 39.6647 66.1954
482 1.651 41.3815 1.67466
483 66.1851 39.7121 3.37081
484 1.66723 41.3643 4.94031
485 0.0208455 39.7236 6.64343
486 1.63104 41.3005 8.35626
487 0.0443554 39.6808 9.95219
488 1.61041 41.3124 11.531
489 0.0259154 39.6443 13.1888
490 1.67569 41.2607 14.8906
491 66.194 39.6986 16.5324
492 1.65101 41.3036 18.145
493 66.1566 39.692 19.8455
494 1.63349 41.3485 21.4975
495 66.1665 39.5971 23.132
496 1.66988 41.315 24.7766
497 0.0437798 39.7071 26.439
498 1.65171 41.3715 28.0967
499 66.1831 39.6797 29.7974
500 1.62258 41.3278 31.4063
501 66.1452 39.6868 33.1419
502 1.58887 41.293 34.7549
503 0.0550992 39.6468 36.4464
504 1.65652 41.3323 38.0869
505 0.033373 39.7157 39.7222
506 1.75694 41.3158 41.4378
507 66.1567 39.6949 43.0965
508 1.67002 41.3585 44.7025
509 66.143 39.6736 46.3289
510 1.65771 41.3779 47.9908
511 66.1719 39.686 49.6656
512 1.70336 41.3066 51.2585
513 66.179 39.6417 52.9107
514 1.64601 41.2882 54.6154
515 0.0120725 39.6899 56.2602
516 1.6617 41.3081 57.9169
517 66.1241 39.6913 59.5719
518 1.65316 41.3847 61.164
519 66.1884 39.7088 62.8464
520 1.65703 41.4092 64.5446
521 66.198 43.0321 66.1844
522 1.6426 44.6935 1.69941
523 66.1579 42.9982 3.32431
524 1.65752 44.6858 4.95727
525 66.1915 42.9533 6.65151
526 1.65279 44.7064 8.29674
527 66.1958 43.005 9.97076
528 1.63808 44.5872 11.6086
529 66.1944 42.9373 13.2012
530 1.68294 44.6171 14.8798
531 0.000261339 42.9525 16.5115
532 1.67107 44.6686 18.1645
533 66.146 43.0205 19.8072
534 1.70561 44.6599 21.4578
535 0.0177377 43.0551 23.1469
536 1.63759 44.7602 24.8081
537 66.1878 43.0823 26.4609
538 1.66063 44.6654 28.0996
539 66.1183 43.0364 29.7802
540 1.6811 44.7271 31.425
541 66.176 43.0378 33.1127
542 1.6774 44.7018 34.8235
543 0.0151849 42.981 36.4282
544 1.64473 44.6524 37.9983
545 66.1915 42.9165 39.7267
546 1.65219 44.6138 41.374
547 0.0132106 42.9746 43.0714
548 1.61325 44.6813 44.6601
549 66.1441 43.0198 46.3187
550 1.65497 44.6437 48.0118
551 66.1943 43.0577 49.7258
552 1.70089 44.6792 51.2881
553 0.0229433 43.0819 52.8185
554 1.66573 44.6791 54.5677
555 66.183 43.047 56.3099
556 1.72531 44.6736 57.9278
557 0.00346013 43.013 59.5551
558 1.61442 44.638 61.2675
559 0.00313121 43.0089 62.8691
560 1.60413 44.6441 64.5572
561 66.1783 46.3125 66.1686
562 1.60653 48.0307 1.65251
563 0.0176788 46.3764 3.33297
564 1.66796 47.9791 4.94634
565 0.0222472 46.4011 6.58896
566 1.6485 47.9962 8.314
567 66.1661 46.3085 10.0158
568 1.62894 48.0588 11.7078
569 66.1792 46.3041 13.2376
570 1.70665 48.0282 14.8485
571 66.1914 46.3072 16.4219
572 1.67066 47.9383 18.1635
573 0.0181921 46.3192 19.8418
574 1.71354 47.9168 21.4276
575 0.00757707 46.3327 23.1314
576 1.63802 47.9971 24.8651
577 66.1411 46.3154 26.5174
578 1.67633 48.0023 28.1219
579 66.1265 46.2813 29.6803
580 1.6453 47.9742 31.4264
581 66.1641 46.3333 33.1881
582 1.63551 48.0049 34.8487
583 0.00571664 46.3177 36.4452
584 1.65014 47.9816 37.9759
585 0.0722615 46.4119 39.7313
586 1.7074 48.0045 41.4428
587 0.0557853 46.366 43.0217
588 1.68419 48.0061 44.6233
589 0.0023793 46.3413 46.3526
590 1.66323 47.961 48.0631
591 66.18 46.2456 49.7203
592 1.71161 48.0236 51.2472
593 0.0326623 46.3327 52.8857
594 1.68794 48.0015 54.6441
595 66.1819 46.3128 56.2858
596 1.69834 48.0206 57.8958
597 0.0279719 46.3518 59.5983
598 1.68804 48.0208 61.2222
599 0.0352376 46.3567 62.891
600 1.67026 48.0514 64.5941
601 0.00686552 49.6445 66.1662
602 1.64047 51.2421 1.65556
603 0.0238476 49.6238 3.38349
604 1.73502 51.3194 4.99018
605 0.0284307 49.6358 6.54378
606 1.6507 51.3163 8.33153
607 66.1531 49.6174 10.0364
608 1.64746 51.2877 11.6674
609 66.1598 49.6015 13.2482
610 1.6545 51.2306 14.7922
611 0.0273751 49.6689 16.526
612 1.75179 51.1889 18.2221
613 0.0550586 49.6316 19.8778
614 1.68571 51.3014 21.4815
615 0.0772502 49.6028 23.0886
616 1.6213 51.3257 24.8362
617 66.138 49.6444 26.5331
618 1.51935 51.3798 28.0927
619 66.1703 49.6884 29.7628
620 1.57874 51.3616 31.4981
621 0.0262908 49.6344 33.1289
622 1.56623 51.3224 34.7808
623 66.176 49.6689 36.4622
624 1.63865 51.3188 38.0787
625 0.020256 49.6812 39.6941
626 1.68705 51.3171 41.3471
627 0.0221323 49.5599 42.9876
628 1.68892 51.2732 44.6222
629 66.1716 49.6191 46.3713
630 1.64702 51.2789 48.0265
631 66.1463 49.6798 49.5866
632 1.63221 51.2857 51.2827
633 0.0399566 49.585 52.9673
634 1.66271 51.3174 54.624
635 0.000410223 49.6202 56.2265
636 1.69162 51.3357 57.8441
637 66.1932 49.6062 59.5811
638 1.71853 51.275 61.1283
639 0.0546169 49.6839 62.8918
640 1.67108 51.2925 64.6263
641 0.0712688 52.8251 0.013454
642 1.64057 54.5686 1.68107
643 66.1722 52.882 3.33202
644 1.66516 54.6272 4.99738
645 66.1384 52.9362 6.64617
646 1.63536 54.6571 8.31809
647 66.1165 53.0291 9.96154
648 1.65827 54.6293 11.5912
649 66.1118 53.0137 13.238
650 1.63638 54.6493 14.8927
651 0.000925315 52.9313 16.5641
652 1.65264 54.7466 18.1975
653 0.00354961 52.9771 19.7522
654 1.62402 54.6472 21.5087
655 66.1823 53.0007 23.2007
656 1.65052 54.6532 24.8474
657 66.0824 53.0198 26.4474
658 1.57645 54.6297 28.0809
659 66.1374 52.9785 29.816
660 1.58777 54.5804 31.4125
661 66.1956 53.0287 33.1038
662 1.49638 54.6204 34.8514
663 0.00260783 52.9483 36.4711
664 1.65013 54.6215 38.0998
665 0.0260955 52.9437 39.7262
666 1.7783 54.5686 41.2526
667 0.0366062 52.9577 42.9128
668 1.67308 54.5971 44.6487
669 0.0645719 52.9432 46.3606
670 1.6656 54.6519 48.0163
671 0.0388833 52.9892 49.6295
672 1.65141 54.6366 51.2196
673 0.0327773 53.0142 52.9522
674 1.69451 54.675 54.684
675 66.1383 53.0898 56.2313
676 1.67431 54.6448 57.875
677 0.00532794 53.0297 59.5503
678 1.64102 54.6894 61.2693
679 0.0723199 52.8822 62.9229
680 1.62253 54.6097 64.6195
681 0.102886 56.3124 0.0173404
682 1.68723 57.9583 1.72864
683 0.09021 56.2978 3.35366
684 1.67092 57.9214 5.04354
685 66.1428 56.2989 6.7221
686 1.67029 57.9668 8.3182
687 66.1431 56.2469 9.91475
688 1.65452 57.9773 11.5508
689 66.1737 56.268 13.1933
690 1.62872 57.964 14.9077
691 66.1353 56.2612 16.546
692 1.67898 57.9833 18.2041
693 66.1785 56.2739 19.8649
694 1.60745 57.9269 21.5323
695 66.079 56.3044 23.2287
696 1.66354 57.8897 24.8145
697 66.1422 56.3186 26.4545
698 1.61936 57.9354 28.1393
699 66.1528 56.293 29.8013
700 1.57231 57.925 31.3734
701 66.1537 56.2904 33.1037
702 1.66123 57.9502 34.7522
703 0.0372967 56.3091 36.4575
704 1.68023 57.9727 38.1571
705 66.1988 56.2916 39.7357
706 1.72946 58.0458 41.2941
707 0.0588618 56.3187 42.9922
708 1.6679 57.9514 44.732
709 0.0189523 56.3316 46.3268
710 1.63437 57.991 48.0107
711 66.1972 56.2473 49.6688
712 1.63168 57.9866 51.3108
713 0.0382428 56.1869 52.961
714 1.64425 57.9185 54.6157
715 66.1577 56.2697 56.231
716 1.66588 57.9169 57.8898
717 0.0197954 56.2745 59.5976
718 1.64228 57.9322 61.3298
719 0.0171919 56.2987 62.9032
720 1.59277 57.914 64.5166
721 0.0542368 59.6321 0.0303336
722 1.7024 61.318 1.67452
723 0.0174394 59.6136 3.34857
724 1.64458 61.2657 4.99135
725 0.0036168 59.6365 6.62278
726 1.66453 61.2178 8.31652
727 66.1851 59.6168 9.97953
728 1.756 61.2145 11.5821
729 66.1888 59.6729 13.1986
730 1.68861 61.2283 14.9046
731 0.00538215 59.6642 16.5449
732 1.63962 61.304 18.2384
733 66.1788 59.596 19.8278
734 1.62254 61.2335 21.4805
735 66.097 59.5826 23.1559
736 1.61788 61.2639 24.8175
737 66.1952 59.5833 26.4656
738 1.6498 61.2718 28.1328
739 66.1548 59.5922 29.7423
740 1.61455 61.2882 31.4251
741 66.1525 59.5253 33.0826
742 1.60885 61.2888 34.7578
743 66.1935 59.5729 36.4322
744 1.61337 61.2966 38.0845
745 66.1502 59.5543 39.6513
746 1.61436 61.201 41.3545
747 0.00643995 59.5338 43.0635
748 1.66987 61.2297 44.667
749 0.0623874 59.5322 46.3049
750 1.6286 61.2095 47.9503
751 0.0567399 59.5986 49.6287
752 1.65927 61.2008 51.3666
753 0.104503 59.5659 53.0319
754 1.6465 61.2831 54.6425
755 66.1731 59.6182 56.2835
756 1.6487 61.3508 57.8699
757 0.0712804 59.5735 59.597
758 1.63018 61.2311 61.3479
759 0.031631 59.5772 62.9112
760 1.72894 61.3305 64.5425
761 0.0140102 62.9395 66.195
762 1.67361 64.5722 1.65924
763 0.00923619 62.9149 3.36513
764 1.64227 64.5712 4.94118
765 0.00225283 62.9088 6.6297
766 1.65071 64.5898 8.35521
767 0.0195288 62.8765 9.97404
768 1.68238 64.616 11.5603
769 0.0228088 62.9036 13.2161
770 1.64055 64.6257 14.8471
771 66.17 62.9135 16.4362
772 1.61062 64.5931 18.2183
773 66.1818 63.0089 19.8753
774 1.62205 64.6343 21.4463
775 66.1545 62.9094 23.1402
776 1.64971 64.6076 24.7893
777 66.1856 62.9144 26.5138
778 1.68565 64.5782 28.1256
779 66.1815 62.9474 29.7274
780 1.67683 64.6413 31.4513
781 66.1885 62.9512 33.1197
782 1.68784 64.6379 34.7622
783 66.17 62.9584 36.4424
784 1.6251 64.5867 38.0375
785 66.1389 62.9509 39.5817
786 1.62272 64.6581 41.3272
787 66.1393 62.9761 43.0544
788 1.66315 64.619 44.6957
789 0.0292142 62.9474 46.2579
790 1.68383 64.5868 48.0448
791 66.1893 62.8805 49.6838
792 1.71811 64.5425 51.2905
793 0.0106058 62.9665 52.9916
794 1.68337 64.5166 54.6897
795 65.9774 62.9387 56.3473
796 1.69616 64.4225 57.8753
797 66.1543 62.9292 59.5273
798 1.62421 64.5884 61.195
799 0.00959037 62.9984 62.9243
800 1.68049 64.5381 64.5974
801 3.30099 66.1848 66.1452
802 4.96094 1.64352 1.59221
803 3.31897 0.0126403 3.30478
804 5.02115 1.68319 4.98957
805 3.35259 66.1827 6.69578
806 4.88178 1.69632 8.28588
807 3.35186 0.0224863 9.96079
808 4.86541 1.68175 11.6123
809 3.27015 0.0145412 13.2256
810 4.90229 1.67559 14.8997
811 3.2668 0.0638289 16.5188
